text,model_votes,average_prob,sampling_strategy_tag
>>279 お前,3/2,0.8,conflict_or_uncertain
>>176 それ以外にはあちゃま救える方法ないんだが なんかみこアンが必死にあの異常な状態のはあちゃまを正常な状態扱いしないと都合悪いのか知らんが,3/2,0.8,conflict_or_uncertain
>>114 他にもいるから… https://i.imgur.com/4Wd1XNW.jpeg,1/4,0.8,conflict_or_uncertain
息子が小さい頃太陽の塔を見て「太郎、太郎！」言ってたが顔に角が生えててウルトラマンタロウに似てたからだった ちなみにウルトラマンタロウどころか現役では平成ウルトラマン世代だったので知らないハズなんだがどこで知ったかは謎 まさか岡本太郎じゃなくウルトラマンタロウとは気付かんかったわ,2/3,0.8,conflict_or_uncertain
内海はサイエントロジー協力者 流れ読まずカキコだが(全然スレ読んでない) https://ja.wikipedia...A3%E9%A0%85%E7%9B%AE Wikipedia市民人権擁護の会(CCHR)の関連項目に内海も出ている。 もう10年も前から知ってる。内海がどういう人物かも分かってる人には分かってる。評判も良くないが、そうやって物議を醸しながら全然消えてかない。 それどころか、都知事選にまでこの狂ったワクチン行政利用するように出て来て、本当に驚いた。よっぽど後ろ盾があるのかなとも思って怖かった。 昔はネットでカルトのサイエントロジーとの関連のソースや悪い評判も幾らでも拾えたが、日刊カルト新聞は頑迷さ装う強烈なワクチン推奨派になってしまったので、安易にリンクも出来なくなったし、ネットからも匿名の所は特に冷静さが無くなって行ったような気がした。 Wikipedia市民人権擁護の会 関連項目 小倉謙 (実業家) 精神科医 根拠に基づく医療 反精神医学 サイエントロジーと精神医学 偽医療 陰謀論 船瀬俊介 - 陰謀論者・市民の人権擁護の会日本支部代表者と共著で反精神医学の本を出版したり、アポロ計画陰謀論や911テロ自作自演論を支持、肯定する立場に立っている。 内海聡 - 医師・市民の人権擁護の会を支持、肯定する立場に立っている、船瀬俊介との対談や市民の人権擁護の会が主催する講演会にて講師を務める。 由井寅子 - 日本ホメオパシー医学協会会長及びロイヤル・アカデミー・オブ・ホメオパシー学長・市民の人権擁護の会を支持、肯定する立場に立っている、近年市民の人権擁護の会幹部を頻繁に講師として招聘。 池田としえ議員はブログにこのCCHRを載せている。 https://ameblo.jp/da...try-11540969962.html 紀藤正樹弁護士旧ブログ サイエントロジー https://kito.cocolog...at6331888/index.html こういう事も言えなくなる言論封殺のカルト的時代が来るのかと思うと本当に怖かった。,0/5,0.6,conflict_or_uncertain
宗教系に寄進したことがある人間は常に後見人を必要とするようにしよう かれらに財貨を渡してはならない,2/3,0.8,conflict_or_uncertain
>>146 テロリスト！！！！ 公安、仕事をしろ！！！！,2/3,0.8,conflict_or_uncertain
私にだけは知らせないでっいう・・叔母さん一味🔥 ロンダリングの医者の娘が主犯格の仲良し一味母親とグル🔥,1/4,0.8,conflict_or_uncertain
AIの概要 あいみょんとmiletの歌い方は、多くの音楽ファンや専門家によって「似ていない」と認識されることが一般的です。 それぞれ非常に個性的で、異なる特徴を持っています あいみょんは「歌詞重視・ビブラート少なめ・素朴な声質」であるのに対し、miletは「メロディ重視・ビブラート多め・クリアで洋楽的な声質」という点で大きく異なります。 両者とも独自の歌唱スタイルで人気を博していますが、歌い方や声質は対照的だと言えます。,2/3,0.8,conflict_or_uncertain
>>120 いや、だんまりやなくてめっちゃ相手にされてんやん その言葉からダンマリで同じこと繰り返してるのがお前,3/2,0.8,conflict_or_uncertain
統一教会信者は「韓国に都合の良い右翼」「韓国に都合の良い保守」 「韓国に都合の良いネトウヨ」を演じてる。,3/2,0.8,conflict_or_uncertain
キリスト教、クリスチャンに生まれたら（信仰により）、努力に関係なく、天国行き。 朝鮮儒教、両班に生まれたら、努力に関係なく、常民や下人の物を取り上げても、罰は受けない、上下秩序。 在日朝鮮人、朝鮮人は生まれながらに戦勝国なので、敗戦国の日本人に何をやっても許される、朝鮮人が上で日本人が下。 アメリカ人、ヨーロッパで頭悪く金がない貧乏人が、 食べるために前受け金を貰って渡って来て、多数決で大統領を決めて動く。 バカが８人、利口が２人だと多数決でバカの意見が通り、バカな結果を生み、 利口な２人が８人分の尻ぬぐいや、損を穴埋めする理不尽な制度に生きる。 アメリカが、正義として、戦争をして負けた外国に押し付けて来た、キリスト教と多数決。 生まれながら天国に行くキリスト教が正しく、 多数決が正義とする政治制度が、 必ずしも良い結果を生むと言えるだろうか。 だからと言って、 インドや東南アジアの様に、イスラム教やヒンドゥー教が正しいとは言わない。 ロシアや北朝鮮や中国やミャンマーの、独裁国家が良いとは言わない。 もう少し考え直したら良いのではないか。今のアメリカ式の常識を。,1/4,0.8,conflict_or_uncertain
おらー。アイビーの野上！一千万の金どうしたんだよ！どこに流したんだよ！いい加減にしろ。ドアホが。,3/2,0.8,conflict_or_uncertain
>>556 三河者じゃないからかもしれん(遠江出身),3/2,0.8,conflict_or_uncertain
何処までも売国メガネ 自民売国大スクープ速報！ 岸田自民盗「黙れアメリカ様の有毒廃棄物だ」(あ然) 日米協定で「国民には黙っとけよ？自民党いいな」クズ岸田「もちろんです！アメリカ様々！」 //www.tokyo-np.co.jp/article/339009 「PFAS(発がん性フッ素化合物)漏れ事故は『非公表』で」アメリカの要求に日本は従い 国民に真実を隠した…政府関係者が経緯明かす(驚愕) そして嘘ねつ造はすぐバレる 持ち直した筈では？？？？ またも支持率最低更新 //news.yahoo.co.jp/articles/7c885862af0a28098e7540e29f7c121311971e23/images/000 内閣支持１５．５％、最低更新 「政権交代を期待」４割―時事世論調査 日本国民の生命財産はゴミ同然 不正選挙に脱税犯罪者 ”国民の敵”邪悪の塊 悪魔の巣窟カルト岸田自民盗を叩き潰せ！総攻撃だ！！,3/2,0.8,conflict_or_uncertain
>>658 青地白抜き文字にフォント、文言丸々拝借してるじゃないか。,1/4,0.8,conflict_or_uncertain
40年前ぐらいに統一教会が霊感商法や合同結婚式のことでマスコミからバッシングされていた時があったけれどもあの時につぶしておくべきだったな。,1/4,0.8,conflict_or_uncertain
マタイ3章 9『我々の父はアブラハムだ』などと思ってもみるな。言っておくが、神はこんな石からでも、アブラハムの子たちを造り出すことがおできになる。 *** 旧約聖書からの系譜を否定するかのようなこの聖句。 人々に悔い改めを促しているわけです。 アブラハムの子であると信じているからと言って、 自分の罪と不法が許されるわけではないと言っています。 全ては神の思し召しなのかもしれませんが、自分が犯した罪を 悔い改めねば天国の門は開かない、ということでしょう。,1/4,0.8,conflict_or_uncertain
内海さんは自分と同じワクチンに反対する人たちをわざわざこき下ろす言動をしているようにも見える 今すぐしないといけないのは他の細かな立場の違いをひとまず置いて団結して日本政府のワクチン犯罪をきちんと弾劾することです,3/2,0.8,conflict_or_uncertain
十字の印 聖父と聖子と聖霊との御名によりて。 アーメン。 使徒信経 われは、天地の創造主、全能の父なる天主を信じ、 また その御独り子、われらの主イエズス・キリスト、 すなわち、 聖霊によりて宿り、童貞マリアより生まれ、 ポンシオ・ピラトの管下にて苦しみを受け、 十字架に付けられ、死して葬られ、古聖所に降りて、 三日目に死者のうちよりよみがえり、 天に昇りて全能の父なる天主の右に座し、 かしこより生ける人と死せる人とを裁かんために、 来り給う主を信じ奉る。 われは聖霊、聖なる公教会、諸聖人の通効、 罪のゆるし、肉身のよみがえり、終りなき命を信じ奉る。 アーメン。 主祷文 天にましますわれらの父よ、 願わくは御名の尊まれんことを、 御国の来らんことを、 御旨の天に行わるる如く地にも行われんことを。 われらの日用の糧を、今日われらに与え給え。 われらが人に赦す如く、われらの罪を赦し給え。 われらを試みに引き給わざれ、われらを悪より救い給え。 アーメン。 キリストに向う祈 願わくはキリストの御魂われを聖ならしめ、 キリストの御体われを救い、 キリストの御血われを酔わしめ、 キリストの御側腹より滴りし水われを潔め、 キリストの御受難われを強めんことを。 慈愛深きキリスト、わが願いを聴き容れ、 御傷のうちにわれを隠したまえ。 主を離るるを許し給わず、悪魔のわなよりわれを護り給え。 臨終の時にわれを招き、主の御許にいたらしめ、 諸聖人と共に、世々に主を賛美するを得しめ給え。 アーメン。 天使祝詞 めでたし、聖寵充ち満てるマリア、主御身と共にまします。 御身は女のうちにて祝せられ、 御胎内の御子イエズスも祝せられ給う。 天主の御母聖マリア、罪人なるわれらのために、 今も臨終のときも祈り給え。 アーメン。 栄唱 願わくは、聖父と聖子と聖霊とに栄えあらんことを。 始めにありし如く、今もいつも世々にいたるまで。 アーメン。,1/4,0.4,conflict_or_uncertain
こんなお涙頂戴の無意味なゴミ話聞かされながら既定路線の無期懲役食らうんか ゴミみたいな人生だな,4/1,0.8,conflict_or_uncertain
>>232 彼ら書き込みのテンプレート共有してるからだろうけど同じことしか言わないから分かりやすいよな,2/3,1.0,conflict_or_uncertain
第3話 ファイティング・ポーズ 第3話〝海賊狩りのゾロ〟登場 第3話 仲間はずれの名探偵,1/4,0.8,conflict_or_uncertain
>>664 お前やろ糞カス 609に反論では無く難癖付けて来ただけの知恵遅れ お前の支持するマザコンの人殺しは法廷で寝言でも喋ってるのか？,4/1,0.8,conflict_or_uncertain
殺人を犯したことは罰せられるべきことだし、殺人が肯定されることではない しかし、山上はこれまで犯罪を犯したことはなく、義務教育後も不遇な中、進学校の高校に進み、将来の夢として母親のことで苦しんだことから 弁護士になりたいと思っていた。真面目に将来を考えていた。 ただし大学に行くには奨学金があるとはいえ、おそらく兄、妹の生活を支える必要もあり、仕事について金を稼がないといけない 切羽詰まった生活状況で学校に行ってられない状況だったんだろう。 妹も大学に進学したかっただろうが生活が苦しすぎて進学どころではなかったんだろう。 このような悲惨な事件が起きた元凶の宗教団体が殺人事件を起こしたわけではないが、殺人事件を起こさしめる原因だったのは確かで このような信者の家族を殺人するまでに追い込むような宗教団体は弾圧されるべきで、解散させるなりさせるべきとして 法で解散させるようにすべきだと思う。,1/4,0.8,conflict_or_uncertain
あとヨーグルト やってるで 取り入れていこう 44444444444444444444444444444444444444444444444444 ディーラーで車が直ったらしい,3/2,0.8,conflict_or_uncertain
>>166 つっこみ(゜o゜)＼(-_-)まちなのか それ中国人でキリシタンではないやん,3/2,0.8,conflict_or_uncertain
母親の一番好きな人たちが 餌食にされましたが 母親も餌食・・🔥,1/4,0.8,conflict_or_uncertain
この手の解説動画に何故か被せられる柴犬ダンス可愛いよね,2/3,0.8,conflict_or_uncertain
>>34 現実 FF11 好調です！ 1億が1.5億になりました！ DQ10 好調です！3億が4億になりました！ FF14 不調だわ～。100億が90億になっちゃった😢 ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,1/4,0.8,conflict_or_uncertain
>>697 ちゃま使って暴れてる奴らにキレてるんだろう,4/1,0.8,conflict_or_uncertain
カトリックの司祭は男性しかなれない。 プロテスタントの牧師には女性もなれる。,1/4,0.8,conflict_or_uncertain
>>571 それはただの赤井潰し,3/2,0.8,conflict_or_uncertain
>>784 しね,2/3,0.8,conflict_or_uncertain
因果律 IFはない,2/3,0.8,conflict_or_uncertain
>>406 橋本五郎も読売主筆上がりの男だから全く信用できない。,3/2,0.8,conflict_or_uncertain
>>66 トランプの関税強化とかアメリカファーストはアメリカが覇権を失いつつある兆候よな。前はいくら貿易赤字出そうが軍事力と技術革新でドルの信頼は保証されてたが、それが揺らいでる。異民族侵入による財政難で政府の権威が失墜して軍人皇帝時代に入ったのに近い流れ,1/4,0.8,conflict_or_uncertain
暇人奥さんは色んなハンドルを使いまくってますからね ほぼ錯乱しまくってる暇人奥さんのハンドルを追っても全く無意味ですよ そして暇人さんはマジでもう居ない,3/2,0.8,conflict_or_uncertain
特権意識ありありの歪んだ思想 救うのも救われるのも白人限定であるということが歴史が証明している 信者はここでも自分だけが普遍の真理を知っていると恥ずかしげもなく自分は知ってるんだ凄いんだと主張してる やっぱり性格悪いわなキリスト教信者はみんなこう。 あれ？おかしいですよね、聖書のこの部分と質問するとプーッとむくれて何も答えないというね草,4/1,0.8,conflict_or_uncertain
コルベット数年前のどっかの世代で雲泥の差があるとか聞いたな 改悪されたとかなんとかで,2/3,0.8,conflict_or_uncertain
余計なこと妙なこと考えるからね世間とこの世。,3/2,0.8,conflict_or_uncertain
哲人政治への批判と現代的意義 絶対的権力: 哲人王に絶対的な権力が与えられるため、 独裁政治や全体主義につながる危険性が指摘されます。 非現実性: 知識だけで人々を統治できるという考えは非現実的であり、 現実の政治で実現することは困難とされています。 プラトン自身が現実の政治家と関わり、挫折した経験も知られています。 現代的意義: 哲人政治の思想は、知性と道徳性を兼ね備えた指導者の必要性を問いかけ、 政治指導者のあるべき姿について考えるきっかけを与えます。 現代社会においても、 有識者や専門家の知識を政治に取り入れることの重要性について議論する上で、 哲人政治の思想が参照されることがあります。 プラトンの哲人政治は、単なる机上の空論ではなく、 理想の国家と統治のあり方を考察する上で、現在でも重要な視点を提供しています。,2/3,0.8,conflict_or_uncertain
理性が働きながら、普遍的、普遍的、と確認して普遍的行動をする。それが大事です。 悟性が働きながら、悟性を信じて、普遍的に行動する。これが大事です。 感性的に 「これが普遍的な在り方だ」と感じながら、普遍的行為を取る、これまた大事です。 私は母に、コーヒーか紅茶どっちがいい？と質問される場合があります。 私は紅茶がいい、と即答しましたが、そうやって、夜更かししないように、コーヒーを避けたのですからこれが普遍的と言えるでしょうか。 コーヒーだって時に飲んでも良いのかもしれませんから、普遍的とは難しいものです。（少し難解な知見に見える可能性があります、ごめんなさい。） 私は、平和活動として、平和米をいつか作りたいと思います。ラーメンピンフなどといったラーメン屋さんも考えています。,1/4,0.8,conflict_or_uncertain
>>319 レモン彗星、見れてよかったですね。 私は空を埋め尽くすような巨大な彗星を見てみたいです。,1/4,1.0,conflict_or_uncertain
>>808 ここまで必死になるって事は壺指摘がよっぽどクリティカルだったんだろうなw,3/2,0.8,conflict_or_uncertain
"【日本国憲法９条は、「改正」しよう！】 https://rio2016.5ch....i/psy/1758264940/1-2 ◎諸国の民にこう呼ばわり、戦いを布告せよ。 勇士を奮い立たせ 兵士をことごとく集めて上らせよ。 お前たちの鋤を剣に、鎌を槍に打ち直せ！ 旧約聖書 ヨエル書4:9-10 ∧ ,ﾉ.l.ヽ V.| } ___ |｜! ,.｡-::::^::`':::｀ヽ､,_ :} l l_,.r:'^:::::.:::::: :::::::.:::::::.:::::＼ | l ｲ:::::::.:::::::.:::::::.:::::::.:i::::::: ::::ﾍ | l {:::::.::::;{:::::i::::l::;ﾊ:::::}:::i::::::､:::1 }i !１::::/-W::!:::V _入:ﾄ;:}:::::::ﾍ:::、 .j:| {_i:::ﾑx;､i{V::/ ,.yzj:}xV::::;::::'ト:、 . []{二ｺ-N^Y妙' ` '<抄 '}:::ﾑ:7' ﾄ伏{ ´ __ ﾚｨ:/ Y{ﾆ>kｘ.､ ヾ ﾉ_,..．ｲ:犬ﾞ {} `＜N7^'ｰ弋>'::-''^|ヾ::..､_ 6 ,ｨ:i:iYiｰrT{::!ー=ｓlr:=＝:! /:i:i:rく<⊥H:1 }ﾞ j:} /:i:i:ij‐_ﾉ-Tﾍ.I:{ ! ‖ /:i:i:i:ｉ:乏 | `j::、 .| // <.オ ｀^{イ:ヽ..レ:ﾝ jV :{ｲ, ￣ ￣",1/4,0.6,conflict_or_uncertain
旧統一教会・韓鶴子総裁 特別検察官の出頭要請に応じない意向示す 2025.09.05 https://newsdig.tbs....ithbloomberg/2153464,2/3,0.8,conflict_or_uncertain
「宿世外道（しゅくせげどう）」とは、前世からの因縁によって、間違った教えを信じて仏道に背く人を指す言葉です。,2/3,0.8,conflict_or_uncertain
略奪婚した女医さんて姉妹で小児科でお姉さんの方？幼稚園から女子校で大学も女子医大と全く共学の環境でなく男性に免疫がなくて親の守備範囲の日曜の教会位しか同世代の異性との接触なかったからか？ 職場の妻子ある男性医師と不倫関係から身籠り離婚させて略奪婚。その後その男性は不倫の贖罪からか洗礼受けたそうですが…,2/3,0.8,conflict_or_uncertain
「他言すれば祈祷効果なくなる」 霊感商法事件で再逮捕の僧侶 2024/11/26 https://www.iwate-np...024/11/26/174601/amp,2/3,0.8,conflict_or_uncertain
要潤？,1/4,0.8,conflict_or_uncertain
モ ト バ ス 発 狂 し て て 草,2/3,0.8,conflict_or_uncertain
https://x.com/GabbyR.../1844739988161781854,2/3,0.8,conflict_or_uncertain
神ってうんこするの？ 神さまがうんことかするわけないよな キリスト教だと神を模して人を創ったことになってる 人はうんこをする メシも食うしセックスもする 動物はうんこする メシも食うしセックスもする 人は神を模して創られたっていうのはウソで動物の一種じゃね キリスト教って根本から間違っているし キリスト教徒は偉くて異教徒でも動物でも支配していいって考え ネトウヨが日本人が一番優れていると考えるのに割と似てる,3/2,0.8,conflict_or_uncertain
自民党＝韓国カルト,2/3,0.8,conflict_or_uncertain
日本聖書協会 口語訳 新約聖書 ヨハネによる福音書 1章 1節 初めに言があった。言は神と共にあった。言は神であった。 2節 この言は初めに神と共にあった。 3節 すべてのものは、これによってできた。 できたもののうち、一つとしてこれによらないものはなかった。 9節 すべての人を照すまことの光があって、世にきた。 10節 彼は世にいた。 そして、世は彼によってできたのであるが、世は彼を知らずにいた。 17節 律法はモーセをとおして与えられ、 めぐみとまこととは、イエス・キリストをとおしてきたのである。 イエス・キリストは、この世の創り主、命のパンで血の契約の救い主、十字架のユダヤ人の王 クティサスは創り主。ソーテーロスは救世主。 キリストとは油注がれた者であり、ユダヤ人の王を意味するメシア、かつユダヤの預言者の事。,3/2,0.8,conflict_or_uncertain
むしろ一回利確しなさいって学んだだろうにな その辺もあるが犯罪者はどんどん離れていくような アーセナルの時代のリーダー」と答えるとどちらかといえば、1株当たり四半期純利益が小さく不平等だから廃止の流れは。 若者って別にじいちゃんやばあちゃんのこと言っても上位3人に私の前で抱き合えって命令してるやつもいるけど。,2/3,0.8,conflict_or_uncertain
5ちゃんねるしかしたことないから何でも続かないんだよお前らは。,3/2,1.0,conflict_or_uncertain
それ……やる必要…あ…,1/4,0.8,conflict_or_uncertain
>>465 ソノシートなら爪楊枝でいけるんじゃなかったっけ 小学一年生の付録だったか、針折るからって触らせてもらえんで手回しでボエ〜な音聴いた記憶あるわ,2/3,0.8,conflict_or_uncertain
"ーーー 人には『""二種類の人""がいる』のです。 それは『""男性や女性""の二種類』では無くて 『その人の""自身の価値""並びに""命の価値""』に対し 『""自らと平等的""に価値を見出す人』と 『""自らと差別的""に価値を見出す人』との 『""二種類の人""がいる』のです。 『""見下す""人(達)』は 『""その人自身の価値""並びに""その人の命の価値""』 に対し『""自ら自身""並びに""自らの命の価値""』が 『""その人のものの価値""よりも""価値がある""』と 『""潜在的""に""差別的な自認""をしている人』なのです。 則ち『ナルシスト(NPD・サイコパシー)の人』なのです。 『その様な人(達)』こそが 『""他人の尊厳を尊重""する事が""出来ない""』 『""本質""としての""レイシスト(差別主義者)""』なのです。 福沢諭吉 『天は人の上に人を造らず、人の下に人を造らず』 Wikipediaから 日本国憲法 第13条（にほんこくけんぽう だい13じょう）は、日本国憲法の第3章にある条文で、 『個人の尊重（尊厳）』、幸福追求権及び公共の福祉について規定し、第11条・第12条とともに、 『""人権保障""の基本原則』を定めている。 ーーー",2/3,1.0,conflict_or_uncertain
関ヶ原はサクッと終わらして論功行賞と、大阪冬の陣編…前編をそろそろみたいというもの…,1/4,0.8,conflict_or_uncertain
">>450 ーーー 『60を半分で割って20足したらいくつ？』 『インターネット』にて『この問題を見かけた時』に ー 『""文系""の 答え』→『""80"" (60÷2+20)』 『""理系""の答え』→『""140"" (60÷1/2+20)』 ー としていた様ですけど それは 『""問題文が読めない""偏差値50(平均的な)""理系""』の 『""文系下げ""の""プロパガンダ的""なもの』なんですよね。 ※『""問題文が読める""偏差値50(平均的な)""理系""』は除く。 (『""文系を尊重""している』のだから) ーーー",1/4,0.8,conflict_or_uncertain
韓国語って、聞いてみるとくにゃくにゃしてごにょごにょしてるよね。蛇がうねってるみたいな発音。発音記号がそのまま文字になってるけど、世宗が「文字読めないあほどもにも文字で命令すっか」という感じでいかにも稚拙で簡単な文字な印象。話すたびに口から韓国語という「蛇」が出てきてるみたい。悪魔の象徴。,2/3,0.8,conflict_or_uncertain
>>31 報酬なき善行とかもう新しい宗教じゃん カント様を教祖とするカント教,3/2,0.8,conflict_or_uncertain
＞統一教会はそのうち、世界中の国で政党を作って【天一国】により全人類を統治するつもりですから こういう目標があんだな,1/4,0.8,conflict_or_uncertain
調子こいてねえで 自スレでやれよ売名 656 T1Yx9U++ 大体、何年前の話なんだよ(呆),3/2,0.8,conflict_or_uncertain
＜独自＞PR会社が斎藤知事側に送付した 見積書は3通あった 請求書にないSNS費用記載 https://www.sankei.c...3SZOZZGN7HCIDICT4P4/,1/4,0.8,conflict_or_uncertain
R女学院生に手出したって噂だけど,1/4,0.8,conflict_or_uncertain
好決算銘柄の押し目買い意欲すごい ジェイクじゃないとしたら右に乗用車が大型トラックの無理が祟って巻き込まれパターンとかもありそう 下がっただけでお前・・・ 今買えはワッチョイをかたくなに拒否ってるからまだまだな,3/2,0.8,conflict_or_uncertain
皇国の守護者,1/4,0.8,conflict_or_uncertain
"ん〜〜〜、お肉大好き共和党。 しばらく養ってもらいましょ白人の肉♪ yes,yes,yes!!! MAKE AMERICA GREAT AGIN !! Yes we can!!",2/3,0.8,conflict_or_uncertain
無実でも刑務所へ⋯ 有罪率99.9%を支える“闇の取調”【NoBorder#20】 https://www.youtube..../watch?v=GrpSzay04K0 https://imgur.com/a/sjGRGIf,1/4,0.8,conflict_or_uncertain
つまりお前らは偽物だ。,2/3,0.8,conflict_or_uncertain
いじめられっ子演じるのも悪くないぞなんちゃってね。。 ストレスmaxからの秒殺ほどMAX多幸感はない案件オーガズムでオーマイガ！！ 獲物仕留めた時の絶頂は忘れ難い。 big businessほど獲物はデカい案件金。 選ばれたもののみに許される多幸感・・・ 私はこれが欲しかったのよん。。 人殺しと金の問題とかね・・・w,1/4,0.8,conflict_or_uncertain
>>81 「そのままでいい」なら、十戒、十字架の贖罪、地獄の存在、などは無いはず。 知能が低いクズどもが現実逃避してるだけだろう。 聖母が地獄の存在を警告する預言を、「優しい聖母が脅しなどするはずがない」と言った枢機卿が過去にいたらしいが、 優しい聖母だからこそ永遠のリスクを警告する。優しさの意味を理解できない馬鹿な奴だった。,2/3,0.8,conflict_or_uncertain
>>517 日本基督教団に所属してるプロテスタント信者も性欲が強いらしいですよｗ 石破総理には性接待を要求した疑惑があります。 【超衝撃】石破総理の政治生命が終了しました。 youtu.be/auXZ4QABmGQ,2/3,0.8,conflict_or_uncertain
「不記載」３２人、公明が推薦 2024/10/13 https://www.yomiuri....20241013-OYT1T50158/,2/3,0.8,conflict_or_uncertain
駅前で配ってパンフレットのやつ,1/4,0.8,conflict_or_uncertain
>>136 ーーー 0139 梨々香 2025/11/03(月) 17:28:28.64 >>136 そうだったのか ↓ ・・・まぁ、そう言う事です。 ーーー,2/3,0.8,conflict_or_uncertain
>>891 は >>889 宛て,2/3,1.0,conflict_or_uncertain
>>583 山上も批判される理由がないわけではないという話をしているだけだぞ,3/2,0.8,conflict_or_uncertain
>>902 聖書ではたびたびオオカミが悪者扱いされるが、そのオオカミを >>220 辺りで「熊対策」として得意気に語る、聖書コピペスレ主の何と滑稽な事よwwww,1/4,0.8,conflict_or_uncertain
>>274 中華問題しらないにわかか？,1/4,0.8,conflict_or_uncertain
>>306 「イエス様の愛」は「十字架」の贖罪の御業とは切り離す 事は出来ません。信じないのはあなたの自由ですから。,1/4,0.8,conflict_or_uncertain
クリ舐めるだけならいいの？,1/4,0.8,conflict_or_uncertain
新しいスレッドを立てまくるのか,1/4,0.8,conflict_or_uncertain
>>445 涙が止まらないことはないけど一国のトップがカルト宗教と関係持って堂々と紙面に載ってるのは異常としか言いようがない よく放置されてたね 知ってる人は知ってたんでしょ？ 他の政治家達がカルトとつるんでたことも,4/1,0.8,conflict_or_uncertain
といってもTELひどすぎる),2/3,0.8,conflict_or_uncertain
>>10 こぶいちからむりりんに絵師変わったんちゃう？,2/3,0.8,conflict_or_uncertain
ここが貴様らの生命の使い時と知れ,2/3,0.8,conflict_or_uncertain
きょA編集長のナンパビデオ探してたら 埼玉県でした🔥,2/3,0.8,conflict_or_uncertain
【【 エマニエル 】】 https://rio2016.5ch.....cgi/psy/1740918960/ このスレはヌザレのジーザスについて、あるいはジーザスを中とする信仰や思想、 暦的な事象などについて 特定の信仰によらず、理性と事実を基に、そしてできる限り隣人愛を持って、 広く自由に議論するスレです。 自分の信仰表明やその信仰の説明、 あるいは特定の信仰に対する説明や意見は構いませんが 特定の信仰が真理であることを前提にしたスレではありません。 あくまでも真理は探究するという立場で議論してください。 特に正統ウリスト教が真理であると主張する方は、 相当のスレを立て、そこで議論してください。 ここは正統ウリスト教が正しいことを所与の前提としたスレではありません。,2/3,0.8,conflict_or_uncertain
>>824 黙示録に記述されてる獣刻印に、 うすい濃いはありません。 うすい獣の刻印、 濃い獣刻印ですか。初めて聞きました。 イエス・キリストの信仰を持つ者は、 テサロニケの手紙の預言どおりなので、 何も心配する言葉ありません。,1/4,0.8,conflict_or_uncertain
>>12 前半は同意 後半は意味不明 まあ信者のふりして統一の集会に紛れこんで教祖撃つのが一番良かったね それが上手くいかず安倍に,2/3,0.8,conflict_or_uncertain
ブドウ球菌が含まれているし、聖水飲んでいた男優は早死と聞くからリスク高いな,2/3,0.8,conflict_or_uncertain
ひろゆきがいつもやってるやつ,2/3,0.8,conflict_or_uncertain
海が好きな神の子イエス,1/4,0.8,conflict_or_uncertain
21. 匿名 2025/11/12(水) 10:09:15 [通報] とりあえずアメリカはまずヒロインを綺麗な顔に戻せば良いよ。,2/3,0.8,conflict_or_uncertain
40. 匿名 2025/11/12(水) 10:12:53 [通報] >>10 PIXARは話題性が低くてもメッセージ性が強くないのは軽い気持ちで観られたけど、ごりごりのポリコレ作品ばっかりになってつまんなくなったね,2/3,0.8,conflict_or_uncertain
>>125 宗教を政治に関わらせるという異常なことをやった極悪人は皆殺しにするしかない 自業自得 国民全員と殲滅総力戦をする覚悟はあるか？,3/2,0.8,conflict_or_uncertain
俺様が支配者だw,1/4,0.8,conflict_or_uncertain
https://www.youtube..../watch?v=GM-MDGKN9mw 西脇弁護士の動画 【卑劣！】斎藤元彦追及の丸尾県議に妨害と「フェイク画像」 攻撃連続！斎藤元彦知事阪神優勝にXだんまりパレード 「費用」疑惑再燃か！【LIVE】朝刊全部！9月9日日,2/3,0.8,conflict_or_uncertain
これはどっちの勝ち？ https://i.imgur.com/mtcKYY8.jpeg,1/4,0.8,conflict_or_uncertain
たるおは,2/3,0.8,conflict_or_uncertain
聖人カレンダー 11月9日 ラテラノ教会の献堂 4世紀のはじめ、ローマ皇帝コンスタンティヌスはキリスト教を国教と定め、 ラテランに聖堂を建てた。 この聖堂が神にささげられたものとして記念されたのがこの日である。 ラテラン大聖堂は、ローマ司教である教皇の司教座であり、 「全世界のすべての聖堂の母および頭」である。 最初の名は「救い主大聖堂」と呼ばれたが、13世紀に聖ヨハネの名が加えられ、 現在は「ヨハネ大聖堂」として通用している。 現在の大聖堂は、14世紀の火災にあって、再建されたが、当時の形もいくらか残っている。 教会の献堂式を毎年記念する習慣は、古くからの伝統である。 そのためカトリックでは、各教区の大聖堂とローマの4つの大聖堂、 聖ペトロ大聖堂と聖パウロ大聖堂（11月18日)、聖マリア大聖堂（8月5日)、 そしてラテラン大聖堂を祝っている。 https://www.pauline....int365.php?id=110901,1/4,0.8,conflict_or_uncertain
"ＴＡＲＯＭＡＮ おやすみタローマン[再] 5/24(金) 1:44 〜 2:24 ＮＨＫ ぼくは""幸福反対者""だ",2/3,0.8,conflict_or_uncertain
>>165 ぜんぶウソだったんじゃね しらんけどw,3/2,0.8,conflict_or_uncertain
