text,method,group_id,hate_speech,christianity_related,annotation_id,annotator,average_prob,created_at,id,lead_time,model_votes,sampling_strategy_tag,updated_at
>>575 良いぞ、...じゃない。 この妹さんはまさに真の意味で？「勇」ある者なんだぞ！。 はっきりいって妹さんは今、自分の家庭が。ある？んだから、およそどんな事件にだってそもそも関わりたくないんだ。 証言台に·立つっていうのは、これほどの事件でなくて！も大変に危険なことなんだ。 ましてこの事件？なら性質！からいっても、まず自分は愚か、家？族親族に、？も危険が及ぶんだぞ？ ·そういうこと！？を知ら！？ないわけがない？んだよ、この人はこれだけ·実際に統一·教会に？苦しめられているんだか、ら、。 ま！さに本物の勇·者で仁者だぞ、この妹さんはな。,AEDA_Only,431,否,是,3779,1,0.3579667011896769,2026-02-18T03:35:47.519751Z,22395,12.564,1/5,uncertain_or_low_confidence,2026-02-18T03:35:47.519769Z
「参政党の中枢は統一教会に洗脳されている」を詳しく説明 https://www.youtube..../watch?v=XigFCoFrB0I,original,432,是,是,1066,1,0.3696470161279042,2026-02-03T03:05:24.540583Z,22397,3097.375,2/4,uncertain_or_low_confidence,2026-02-03T03:05:24.540594Z
「三世党の中核は統一教会に洗脳されている」の詳細な説明https://www.youtube..../watch?v=XigFCoFrB0I,BT_DeepL_EN,432,是,是,1066,1,0.3696470161279042,2026-02-03T03:05:24.540583Z,22397,3097.375,2/4,uncertain_or_low_confidence,2026-02-03T03:05:24.540594Z
「三世党の中核·は統、！...一教会に洗脳されている」の詳細な説明https://www.·、youtube.·.../·watch?v=XigFCoFrB0I,BT_DeepL_EN_AEDA,432,是,是,1066,1,0.3696470161279042,2026-02-03T03:05:24.540583Z,22397,3097.375,2/4,uncertain_or_low_confidence,2026-02-03T03:05:24.540594Z
「参政党？の中枢、は統一教会·...？に洗脳されて、い...る」を·詳しく説明 h！ttps://w？ww.youtube..../watch?v=XigFCo...F·rB0！I,AEDA_Only,432,是,是,1066,1,0.3696470161279042,2026-02-03T03:05:24.540583Z,22397,3097.375,2/4,uncertain_or_low_confidence,2026-02-03T03:05:24.540594Z
>>171 そりゃ教義はキリスト教のパクりだからな まともに教義なんて考える団体じゃないのは知ってるだろ ワンオンマは教義破ってギャンブルして捕まってるくらいだぞ,original,433,否,是,1940,1,0.4234429101149241,2026-02-12T05:43:03.901743Z,22399,25.962,4/2,uncertain_or_low_confidence,2026-02-12T05:43:03.901758Z
>>171 まあ、彼らの教義なんてキリスト教のパクリに過ぎない。教義なんて真剣に考えるような集団じゃないって分かってるだろ？オネオンマだってギャンブルで教義を破って逮捕されたんだからな。,BT_DeepL_EN,433,否,是,1940,1,0.4234429101149241,2026-02-12T05:43:03.901743Z,22399,25.962,4/2,uncertain_or_low_confidence,2026-02-12T05:43:03.901758Z
。>！？>171 ？まあ、彼らの教義なんてキリ·スト教のパクリに過ぎ？な！·い。·教義なんて真剣に考えるような集団じゃないって分かってるだろ？オネオンマだってギ？ャンブルで教義を？破って逮捕されたんだか。らな。,BT_DeepL_EN_AEDA,433,否,是,1940,1,0.4234429101149241,2026-02-12T05:43:03.901743Z,22399,25.962,4/2,uncertain_or_low_confidence,2026-02-12T05:43:03.901758Z
>>...·1。71？ そりゃ教義はキリスト教のパクりだからな まともに教義なんて考...える団体じゃないのは知ってるだろ ？ワンオンマ？は教。義破ってギャンブ·！ルして...捕ま、ってる！くらいだぞ·,AEDA_Only,433,否,是,1940,1,0.4234429101149241,2026-02-12T05:43:03.901743Z,22399,25.962,4/2,uncertain_or_low_confidence,2026-02-12T05:43:03.901758Z
>>138 たぶん「差別してる！愛なんて嘘だ！」とか言いたくて貼ってるんだろうけど違うよ パリサイ人とはユダヤ教義を至上の物として選民的な思想をしてる人達 そしてヘロデと言うのはローマの元でユダヤを支配してるユダヤ王 彼らは教義や権力で愛を阻害してる存在だからね 彼らの提示する言葉や権力、物質的な誘惑によって愛を見失うなと言ってるんだよ そしてその後にイエスはパンや魚を増やして見せたけどこれは愛は物質や選民の教義などと違い無限に人を満たすという比喩,original,434,否,是,3748,1,0.4106624325116475,2026-02-18T03:14:17.727988Z,22419,66.974,1/5,uncertain_or_low_confidence,2026-02-18T03:14:17.728004Z
>>138 おそらく「差別だ！愛なんて嘘だ！」と言いたくてこれを投稿しているんだろうが、そうじゃない。 ファリサイ派とはユダヤ教の教義を絶対視し、選民思想を抱く者たちだ。ヘロデはローマ支配下のユダヤを統治するユダヤ人王を指す。彼らは教義と権力で愛を阻む存在だ。彼らの物質的誘惑に惑わされ、愛を見失ってはならない。そしてイエスはパンと魚を増やした——これは物質や選民思想とは異なり、愛が人を無限に満たすことを示す比喩なのだ。,BT_DeepL_EN,434,否,是,3748,1,0.4106624325116475,2026-02-18T03:14:17.727988Z,22419,66.974,1/5,uncertain_or_low_confidence,2026-02-18T03:14:17.728004Z
？>？、>138 ·おそらく「差別だ！！愛な？んて·嘘だ！？」と！言いたく？てこれ·を？投稿しているんだろ。う、が、そうじゃ...ない。 フ。ァリサイ派とはユ·ダヤ教の、、教義を絶対視し、選·民思？想を抱く者たちだ。ヘ、ロ！デはローマ。支配·下のユダヤを統治。するユダ·ヤ人王を指す。彼らは教義と権力で愛を、阻...む存在だ。彼？らの。物質的誘惑に惑わされ、愛を見失ってはならない。そしてイエスはパンと魚を？増やした——！。これ、は物質や選民思想とは異！なり、愛が！人を無限に満たす、ことを示す比喩なのだ。。！,BT_DeepL_EN_AEDA,434,否,是,3748,1,0.4106624325116475,2026-02-18T03:14:17.727988Z,22419,66.974,1/5,uncertain_or_low_confidence,2026-02-18T03:14:17.728004Z
>？...。>138 ...たぶん「差別してる·！愛なんて嘘だ？！」とか、言いたくて貼って·るんだろ。。うけど違うよ 、·パリサイ人と...はユ·ダヤ教義を至上の？物として選...民的な思想をしてる人達！ そしてヘロデと言うのはロ、ーマの元でユダヤを支配してるユダヤ王 彼らは...教義や権力で愛を阻害し。...てる存在だから！ね 彼。？らの提示する言葉や権力、物...質的な誘惑によって愛を見失うなと言って·るんだよ そして？その後にイエスはパンや魚·！を増や。して·見？せたけどこれは愛は物質や選？民·の教、義など·と違い無...限に人を満たすという比喩,AEDA_Only,434,否,是,3748,1,0.4106624325116475,2026-02-18T03:14:17.727988Z,22419,66.974,1/5,uncertain_or_low_confidence,2026-02-18T03:14:17.728004Z
無教会主義の論理破綻 主キリストの時代に初代教会は組織として存在していた。 旧約時代にもユダヤの神殿で御父は礼拝されていた。 場所としての教会は必要で、組織としての教会も必要である。 無教会主義など主キリストの時代から二千年後の、ユダヤの地から遠く離れた日本で生まれた異端にすぎない。 正当性を証明できる根拠が無い。,original,435,否,是,1974,1,0.4300944010416667,2026-02-12T13:14:11.979705Z,22432,13.96,1/5,uncertain_or_low_confidence,2026-02-12T13:14:11.979718Z
非教会主義の誤った論理キリストの時代、初期教会は組織化された団体として存在した。旧約聖書の時代でさえ、父なる神はユダヤの神殿で礼拝されていた。物理的な場所としての教会は必要であり、組織化された団体としての教会もまた必要である。 非教会主義とは、キリストの時代から二千年も経った後、ユダヤの地から遠く離れた日本で生まれた異端に過ぎない。その正当性を証明する根拠は一切存在しない。,BT_DeepL_EN,435,否,是,1974,1,0.4300944010416667,2026-02-12T13:14:11.979705Z,22432,13.96,1/5,uncertain_or_low_confidence,2026-02-12T13:14:11.979718Z
非·教会主·。義の誤...った論理キリ、。ストの時代、初期教会は組織化された団体として存？在した。旧。...約聖·書の時代、でさえ、父。なる神はユダヤの神殿で礼拝さ。れていた。。·物理、的な場所。·としての教会は必要...？、であり、、組織化された団体として·の·教·会もまた必要である。 非教会主義とは、キリストの時代から二千年も経っ、た後、ユダヤの地から遠く離れた日、本で...生まれた、異端に過ぎな。い。その正当性を証明する？根拠は！一切存在し？ない。,BT_DeepL_EN_AEDA,435,否,是,1974,1,0.4300944010416667,2026-02-12T13:14:11.979705Z,22432,13.96,1/5,uncertain_or_low_confidence,2026-02-12T13:14:11.979718Z
無！教会主義の論理破綻 主キリストの時！代。に初代教会は組織、として！存在、して·いた。... ！旧約時代にもユダヤの神殿で御父...は礼？拝されていた。！ 場所として...の教？会は必要で、組織とし。ての教会も必、要である。 無教会主義など主·キリス！トの時代から二千...年後の·、ユダヤの地から？遠く離れた日本で生まれた異端にすぎない。 正？当性を証明できる根拠、が無い。,AEDA_Only,435,否,是,1974,1,0.4300944010416667,2026-02-12T13:14:11.979705Z,22432,13.96,1/5,uncertain_or_low_confidence,2026-02-12T13:14:11.979718Z
神の働きは非常に賢明です | 全能神教会 （安徽省马鞍山市） 実際 神様の人を救う愛 個人的な復讐の本質 傲慢と言う名の苦い果実 やっと少しは人間らしく生き抜けるようになりました,original,436,否,是,1514,1,0.3943819801012675,2026-02-10T14:30:43.904086Z,22437,5.803,2/4,uncertain_or_low_confidence,2026-02-10T14:30:43.904104Z
神の御業は深く賢明なり｜全能神教会（安徽省馬鞍山市）人を救う神の愛の現実個人的な復讐の本質傲慢という名の苦い果実ようやく、人間らしく生きる術を学んだ,BT_DeepL_EN,436,否,是,1514,1,0.3943819801012675,2026-02-10T14:30:43.904086Z,22437,5.803,2/4,uncertain_or_low_confidence,2026-02-10T14:30:43.904104Z
。...神の御業は深く賢明なり｜全能神教、会（安徽省馬鞍山市）？人を救う神の愛の現実！個人的な復、讐の本質傲！慢という名の苦い。果実、ようやく·！、人間？らしく生きる術を学？んだ...,BT_DeepL_EN_AEDA,436,否,是,1514,1,0.3943819801012675,2026-02-10T14:30:43.904086Z,22437,5.803,2/4,uncertain_or_low_confidence,2026-02-10T14:30:43.904104Z
神の働きは非常に賢...明です | 全能神教、会 （安徽省马鞍山市） 実際 神様の人！を救う愛？...... 個人的な復讐·の。本質 、傲慢と言·う名、の...·苦い果実 や。っと少しは人間らしく！生き抜ける、ようになりました,AEDA_Only,436,否,是,1514,1,0.3943819801012675,2026-02-10T14:30:43.904086Z,22437,5.803,2/4,uncertain_or_low_confidence,2026-02-10T14:30:43.904104Z
主イエスは既に人の間に戻られた「敬虔の奥義」予告編 | 全能神教会 シェアする 85 映画【完全版】を見る 福音映画 2364,original,437,否,是,5223,1,0.5162014265855154,2026-02-24T13:43:41.834312Z,22441,14.717,1/5,uncertain_or_low_confidence,2026-02-24T13:43:41.834335Z
主イエスはすでに人類の中に戻られた：「神の神秘」予告編｜全能神教会シェア 85フルムービーを視聴 福音映画 2364,BT_DeepL_EN,437,否,是,5223,1,0.5162014265855154,2026-02-24T13:43:41.834312Z,22441,14.717,1/5,uncertain_or_low_confidence,2026-02-24T13:43:41.834335Z
主イエスはすで、に人類の中に戻？ら·れた：、「神の、神秘」予告編｜全能神教会シェア 85フルムービ？ー。を視聴 福音映画 2364,BT_DeepL_EN_AEDA,437,否,是,5223,1,0.5162014265855154,2026-02-24T13:43:41.834312Z,22441,14.717,1/5,uncertain_or_low_confidence,2026-02-24T13:43:41.834335Z
主イエスは既？に人、の間に戻！ら？れ。た「敬虔の·奥...義」予告編 | 全能神！教会 シェアする 85 映画【完全版】を見る 。福音·映画 2·364,AEDA_Only,437,否,是,5223,1,0.5162014265855154,2026-02-24T13:43:41.834312Z,22441,14.717,1/5,uncertain_or_low_confidence,2026-02-24T13:43:41.834335Z
日中を争わせて、先に破滅する日本を支配するのが統一教会の目的だからな,original,438,是,是,4738,1,0.4813006619612376,2026-02-19T08:32:08.714758Z,22468,6.43,2/4,uncertain_or_low_confidence,2026-02-19T08:32:08.714776Z
統一教会の目的は日本と中国を対立させ、日本を先に崩壊させて支配下に置くことである。,BT_DeepL_EN,438,是,是,4738,1,0.4813006619612376,2026-02-19T08:32:08.714758Z,22468,6.43,2/4,uncertain_or_low_confidence,2026-02-19T08:32:08.714776Z
統！一、教会...の目的は日本と中...国を対立させ...、日本を先に崩壊させて支配下に...置くことである。,BT_DeepL_EN_AEDA,438,是,是,4738,1,0.4813006619612376,2026-02-19T08:32:08.714758Z,22468,6.43,2/4,uncertain_or_low_confidence,2026-02-19T08:32:08.714776Z
日中を争わせて、先に破滅する日本を支配するのが統、一教会...。の！目的だから！な,AEDA_Only,438,是,是,4738,1,0.4813006619612376,2026-02-19T08:32:08.714758Z,22468,6.43,2/4,uncertain_or_low_confidence,2026-02-19T08:32:08.714776Z
>>345 そうやって期待させてその場しのぎしたり、頑張ればできるように見せかけて日本人騙し続けてきてるからね 当然岸信介の代からズブズブの統一教会を警察検察が取り締まれるわけもなく 結果、あの詐欺犯罪結社を警察検察が裁判で有罪にした例が一つもないというとんでもない実績を残したわけでね,original,439,是,是,3800,1,0.3656614224116007,2026-02-18T03:39:42.348043Z,22469,48.948,4/2,uncertain_or_low_confidence,2026-02-18T03:39:42.348066Z
345 それが日本国民を欺き続けてきた手法だ——期待を煽りながら一時的な対応で済ませたり、もっと努力すればできると見せかけたりする。当然ながら岸信介の時代から、警察や検察は根深い統一教会を摘発できなかった。その結果？ あの詐欺的犯罪組織を法廷で一度も有罪にできなかったという、とんでもない記録を打ち立てたのだ。,BT_DeepL_EN,439,是,是,3800,1,0.3656614224116007,2026-02-18T03:39:42.348043Z,22469,48.948,4/2,uncertain_or_low_confidence,2026-02-18T03:39:42.348066Z
345 それが日本国民を。欺き続けてきた手法だ——？期待を煽りな...？、！が。。ら！一時的な対応で済ま·せたり、·もっと努力す、ればできると。見せかけたりする。当然ながら岸信介。の時代から、警察や検、察は根深い...統一教·会...を...摘発できなかった。そ...の結果？ あの詐欺的犯罪組、織を法廷で一度も有罪にできなかったとい？う？、とんでも、...ない記録を打？。ち立て...たのだ。,BT_DeepL_EN_AEDA,439,是,是,3800,1,0.3656614224116007,2026-02-18T03:39:42.348043Z,22469,48.948,4/2,uncertain_or_low_confidence,2026-02-18T03:39:42.348066Z
>>345 そうやって期待させ...て、その場し·の、ぎした、り、頑張ればできるように見せかけて日本人騙！？し続けてきてるからね 当然岸信介の代。からズブズ！ブ！の統一教·会を警察検察が取り締まれるわけもなく 結？果、あの詐欺犯罪結社を？警察？検察が裁判...で有罪にした·例が一つもないとい、うとんでもな？い実績を残したわ·けでね,AEDA_Only,439,是,是,3800,1,0.3656614224116007,2026-02-18T03:39:42.348043Z,22469,48.948,4/2,uncertain_or_low_confidence,2026-02-18T03:39:42.348066Z
"ーーー 0510 きなり 2025/11/03(月) 23:44:47.14 coinさんは今夜はもう来ないでしょうね。 是非質問にお答え戴きたいです。 coinさんの信仰についての見解を知りたいですね。 ↓ 『信仰』の下の『宗教』なのか？ それとも 『宗教』の下の『信仰』なのか？ ちなみに『宗教』の下の『信仰』ならば 『日本人""だけ""が""人間(存在)""と言う様なもの』 となってしまうのですよね。 ーーー",original,440,否,是,1481,1,0.4579416215419769,2026-02-10T14:24:56.183255Z,22480,19.319,2/4,uncertain_or_low_confidence,2026-02-10T14:24:56.183267Z
ーーー 0510 キナリ 2025/11/03(月) 23:44:47.14 今夜はコインが来ないと思う。 質問に答えてほしい。コインの信仰観を知りたい。↓「宗教」の下に「信仰」なのか？それとも「信仰」の下に「宗教」なのか？ちなみに「宗教」の下に「信仰」なら、「日本人だけが『人間（実体）』である」みたいな意味になるよね？,BT_DeepL_EN,440,否,是,1481,1,0.4579416215419769,2026-02-10T14:24:56.183255Z,22480,19.319,2/4,uncertain_or_low_confidence,2026-02-10T14:24:56.183267Z
ーーー 0510 キナ、リ 2025·/11/03(月) 23:44？:47.！！14 今夜はコイン、が来ない·と！思う。 質問に答えて！ほしい。コ。イン...·の信仰観を知りたい。↓「宗？教」の...下に、「信仰」なのか？そ！れとも「信仰」の下に「宗教」な？のか？ちなみに「宗教」の！下に「信仰」？·なら、「日本！人だけが『人間（実体！）』である」みたいな！意。味、になるよね？,BT_DeepL_EN_AEDA,440,否,是,1481,1,0.4579416215419769,2026-02-10T14:24:56.183255Z,22480,19.319,2/4,uncertain_or_low_confidence,2026-02-10T14:24:56.183267Z
"ーーー 0510 きなり？ 2025/11/03？(月) ？23:44:47....、14？ coinさんは今·夜はもう来ない？でしょ、うね！。 ？是非質問にお答え戴きたいです。 coinさんの信仰に。つ。·いての見解を知りたいですね。。 ↓ 『信仰』の下の『宗教』なの、か？ それと？も ？『宗教』の下の『信仰』なの...·か？ ち·なみに...『宗教』の下の『信仰』ならば 『日本人""だけ""が""人間(存在)""と言う様な、もの』 となってしま...·うのですよね。 ーーー",AEDA_Only,440,否,是,1481,1,0.4579416215419769,2026-02-10T14:24:56.183255Z,22480,19.319,2/4,uncertain_or_low_confidence,2026-02-10T14:24:56.183267Z
ジャスティン・ムバエリ神父 osj https://www.facebook.../122185113776369926/ 公式発表です：カトリック信者の皆様、マリアは「すべての恵みの仲介者」でも「共同贖罪者」でもありません。これらの称号は誤解を招くか、深刻な神学的リスクを伴います…とバチカンは述べています。 バチカンが信仰教理省を通じて、ついにこの問題を解決してくれたことを嬉しく思います。長年、多くのカトリック教徒が用いるマリアの二つの称号に、私は違和感を抱いていました。先日発表された「マテル・ポプリ・フィデリス（信徒の母）」と題された新しい文書の中で、この文書は、ここ数十年にわたり混乱や神学上の不均衡を引き起こしてきたマリアの称号を明確にするために発行されました。 この文書は、マリアが神の救済計画に真に協力したとはいえ、その協力は常にキリストが成し遂げた唯一の仲介と贖罪に依存し、従属するものであることを明言しています。 この文書は、マリアの母性的な存在は信者の信仰の旅路に寄り添うが、彼女はキリストと同等の贖い主、あるいはすべての恵みの源としてキリストの隣に立つわけではないと説明しています。,original,441,否,是,3110,1,0.4599776367346446,2026-02-15T04:27:13.049050Z,22482,5.142,2/4,uncertain_or_low_confidence,2026-02-15T04:27:13.049071Z
ジャスティン・ムバエリ神父（OSJ）https://www.facebook.../122185113776369926/公式発表：敬愛するカトリック信徒の皆様へマリアは「すべての恵みの仲介者」でも「共同贖罪者」でもありません。バチカンはこれらの称号が誤解を招くか、重大な神学的リスクを伴うと表明しています... バチカンが教義省を通じてこの問題をようやく解決したことを喜ばしく思います。長年、多くのカトリック信徒が用いるマリアの二つの称号に違和感を抱いてきました。最近発表された文書『信仰の母（Mater Populi Fidei）』は、過去数十年にわたり混乱と神学的偏りを招いてきたマリアの称号を明確化するために発布されました。 この文書は、マリアが確かに神の救いの計画に協力したものの、その協力は常にキリストによって成し遂げられた唯一の仲介と贖罪に依存し従属するものであると明言している。マリアの母性的な存在が信徒の信仰の旅路に寄り添う一方で、彼女はキリストと同等の贖い主として、あるいはすべての恵みの源としてキリストの傍らに立つものではないと説明している。,BT_DeepL_EN,441,否,是,3110,1,0.4599776367346446,2026-02-15T04:27:13.049050Z,22482,5.142,2/4,uncertain_or_low_confidence,2026-02-15T04:27:13.049071Z
ジ。ャステ。ィン・。ムバエリ神父（OS·J）https://www.fac！ebook.../12218·、5113776369！！9...26/公！式発表：敬愛するカトリッ！ク信徒の皆、様へマリアは「すべての...恵みの仲介者」でも、「共同贖。...罪者」·でもありません...。バチカンはこれらの称号が誤解を招？くか、重大...な神学的リスクを伴うと表...明しています... バチカンが、教義省！を通じてこの問題をようやく解決したことを喜！ばしく思いま？す。長年、多...く、の·カト。リック信徒が用いるマリアの二？つの。称、？号に...違和感を、抱い！てきました。最近発表され·た...。文書『信仰の母（M！at...er... Populi Fid！ei）』は、...過去数十年にわた...り混乱と。神学的偏りを...招·いてきた。？！！マリアの称号を明確化する。·ために。！発布されました。· この文書は、マリアが！確。かに神の救...。！いの計画に協力したものの、その協力は常にキリスト·によ...って成し遂げられた唯一の？仲介と贖罪に依存！、し従属す！るものであると明言してい！。る。マリアの母...性的な存在が信徒。の信仰の旅。路に寄り添う一方で？·...、彼女はキ·リ、ストと同等！の贖い。主、？·として、...あるい、は。！すべての恵みの源としてキ...リストの傍、らに立つ·もので。はないと！説明している。,BT_DeepL_EN_AEDA,441,否,是,3110,1,0.4599776367346446,2026-02-15T04:27:13.049050Z,22482,5.142,2/4,uncertain_or_low_confidence,2026-02-15T04:27:13.049071Z
ジャス！。ティン・ムバエリ神父 osj htt·ps://www.face！book.../122185113776369926/？ 公式発表です：カトリック信者の、皆様、マリアは「すべての恵みの仲·...介者」でも「共同贖罪者」！でもありません。これらの称号は誤解を招くか、？深刻な神？学的·リスクを伴います…とバチカンは述べてい...ます。 バ...チ。カンが信仰教理省を通じて、ついに·この問題を解決してくれたことを嬉しく思います。長年！、多？く...のカ？トリック教徒が用いるマリアの二つの称号に、私は違·和感を抱いて！いました。先日発...表された「マテル・ポプリ・フィデリス（信徒の母）」と題され·た新！しい文書の中で、この文、書は、ここ数十年...にわ、た。り混乱や神学上の不均衡！を引き起こして！きたマリアの称号を明確にするために発行されました。。 この文書は、マリ、アが神の救済計画に真に協力したとはいえ·、その協力は常にキリストが成。し遂げた唯一の仲介と贖罪に依存し、従属する、ものであ！ることを明言しています。 、。この文？書は、！マリアの母？性的！な存在は信者の？...信仰の旅路に寄り添うが、彼女はキリストと同等の贖い主、あるいはすべて·？の恵みの源？とし。てキリストの隣に立つ...わけではない·と説明しています、。,AEDA_Only,441,否,是,3110,1,0.4599776367346446,2026-02-15T04:27:13.049050Z,22482,5.142,2/4,uncertain_or_low_confidence,2026-02-15T04:27:13.049071Z
絵手紙2018 | 教会のITサポート：826村 クリスマスおめでとうございます！ お世話になりました。来年もよろしくお願いいたします。 医者いらずの柿。風邪よさらば！ Sunday Liturgy 模写 2018年8月26日　年間第21主日 主よ、わたしたちはだれのところへ行きましょうか。 あなたは永遠の命の言葉を持っておられます。（ヨハネ6・68）,original,442,否,是,969,1,0.465778112411499,2026-02-03T00:55:46.579060Z,22483,36.688,1/5,uncertain_or_low_confidence,2026-02-03T00:55:46.579074Z
絵手紙2018｜教会ITサポート：ヴィレッジ826メリークリスマス！ ご支援に感謝申し上げます。来年も変わらぬご厚情を賜りますよう。柿を食べれば医者いらず。さようなら、風邪！日曜礼拝用写本2018年8月26日 - 年間第21主日主よ、私たちは誰のもとへ行けばよいのでしょう。あなたは永遠のいのちの言葉を持っておられます。（ヨハネ6:68）,BT_DeepL_EN,442,否,是,969,1,0.465778112411499,2026-02-03T00:55:46.579060Z,22483,36.688,1/5,uncertain_or_low_confidence,2026-02-03T00:55:46.579074Z
絵手紙20...18｜教会IT·サポート·：ヴィレッジ8！26メリークリスマス！ ご支援に感謝申し？上げます。来年も変わら？？ぬご厚情を賜。りますよう。柿を食べれば医者いら·ず？...。さようなら、風邪！日曜礼...拝用写本2...。018？年8月26日 -... 年間第21主日主。よ、私たちは？。誰の？もとへ行けばよいのでしょ、う。...。あ！な。たは永遠のいの！ちの言葉を持って·おられます。（ヨハネ6:68）,BT_DeepL_EN_AEDA,442,否,是,969,1,0.465778112411499,2026-02-03T00:55:46.579060Z,22483,36.688,1/5,uncertain_or_low_confidence,2026-02-03T00:55:46.579074Z
絵手紙2...018 | 教会のITサポー！ト：826村、 クリ？、、·スマスお。？めでとうございます！ お·世話になりま？し·た。来年。もよろしく·お、願...いいたします。 。医者いらずの柿。...風·邪よさ？ら...ば！ Sunday L！...itur。gy 模写？！ 2018年。8月26日　年間第21主日 主よ、わたした...ちはだれのところへ行きまし！ょ？うか、。 あなたは永遠の命の言葉を持、っておら...れます。（ヨハネ6・68）,AEDA_Only,442,否,是,969,1,0.465778112411499,2026-02-03T00:55:46.579060Z,22483,36.688,1/5,uncertain_or_low_confidence,2026-02-03T00:55:46.579074Z
