index,original,back_translated,path
47,キリスト教会行っても無理。 治んねえからこいつら。 免罪符は通じない。。 救うな・・・Jesus。 俺様ならびに後の世からの命令。,教会に行っても何も変わらない。こいつらは治らない。免罪符も効果がない。救うな…イエスよ。これは私と未来の世代への戒めだ。,fr
55,高市早苗も統一教会のスパイだよ https://i.imgur.com/sNNYJ29.jpeg,高一真奈江戸統一教会のスパイヤ https://i.imgur.com/sNNYJ29.jpeg,ko
59,>>87 マジ キリスト教が存在しなかったら1000年は文明が進んでて今頃は火星に移民都市を作っていたとされる,>>87 マジかよ？キリスト教が存在しなかったら、文明は1000年も進歩して、今頃は火星に都市を建設していたはずだ。,en
56,安倍を暗殺して喜んでるのは新大久保や西早稲田の韓国キリスト教連中というのが皮肉だな,安倍を暗殺して喜ぶのは、新大久保と西早稲田の韓国キリスト教年中だというのが皮肉だ。,ko
51,2100年まで続く。キリスト教会は殺戮教会なので、死者も沢山出る。被害者も多数出ている。不謹慎なことに、キリスト教会は、ビデオのエンターテイメントにして売っている。被害を避けたい人は、〒874大分県別府市野口元町9の12神の愛の宣教者会へ「マザー・テレサとマリア様のメダイをください」と手紙を書いてください。ターゲットになるのを避けられます。,2100年まで続く。キリスト教会は殺肉教会なので、死んだ者もたくさん出てくる。被害者も多数出ている。不安なことに、キリスト教会はビデオエンターテイメントとして販売しています。被害を避けたい人は、〒874大分県別府市野口元町9の12神の愛の宣教者会に「マザー・テレサとマリア様のメダをください」と手紙を書いてください。対象となることを避けることができます。,ko
54,教義を否定する一番の方法は「自殺をすること」深刻な宗教2世のメッセージ 旧統一教会への第9次集団交渉 2024年11月29日 https://news.yahoo.c...e8df08a482d6e8206258 https://pbs.twimg.co...t=jpg&name=4096x4096,教義を否定する最善の方法は、「自殺をすること」深刻な宗教2世のメッセージ旧統一教会に対する第9次集団交渉,ko
45,キリスト教自体がうちの教えに従わない奴は敵！おっお前らのとこの神いい権能やんけ、うちの神の側面ってことにしたるわ！あ、お前らの所の神は悪魔ってことにするからな！wとかやってきてる訳だからな……,キリスト教自体が、「我々の教えに従わない者は敵だ！ああ、君たちの神は素晴らしい力を持っているから、それを我々の神の一面とみなそう！ああ、そして君たちの神は悪魔とみなそう！笑」といった発言をしている。,fr
53,>>1 キリスト教、とうとう欧米諸国からは見放されつつあるわけなのか… 無神論率が最も高い25か国。 https://youtu.be/pKQdEkI88i4 そう言えばスペイン人の知り合いが「今どきカトリック信仰なんて時代遅れで低能な愚か者がやることなんだ」と言ってたね。 まあそりゃ、カトリックなんかではイスラム教よりも宗教的に格段に劣っていることが明らか。 あとはポルトガル人の宗教的啓蒙が必要。,>>1 キリスト教、いよいよ欧米帝国からは解放されているのか…。無神論率が最も高い25カ国。 https://youtu.be/pKQdEkI88i4 そう言えばスペイン人の知り合いが「今カトリック信仰は時代遅くて能率的な愚か者がすることだ」と言っていた。まあ、カトリックはイスラム教より宗教的にはるかに劣っていることは明らかです。そして、ポルトガル人の宗教的啓蒙が必要。,ko
41,若者が居ないおばさんと婆さんばかり 教義は古臭いから誰も入らない,そこは中高年の女性ばかりで、若い人は一人もいません。教えが時代遅れなので、誰も入会しないのです。,de
52,実はキリスト教の教会にいくつか行ったことがあるが、びっくりしたことに牧師の家族と信者が0〜4人しかいない教会も3ヶ所も見た ご家族や信者さんに尋ねたら牧師の在任中から信者数が牧師と対立して出ていき減っていたというのだ 牧師に「失礼ですが、あなたの指導のしかたに問題があったとかあなた自身、牧師に不向きだと考えたことはないか」「教団の支部からお前は辞めろとか言われませんか」と問うたら不機嫌な表情で「ない。出ていった人たちだけが悪い」と返答された 指導者が信者の質にこだわるあまり自滅していくところは他のカルト宗教にもなかなか見られないキリスト教の特殊さだと思う,実はキリスト教教会にいくつか行ったことがあるが、びっくりした牧師の家族と信者が０～４人しかいない教会も３カ所も見た。牧師に「失礼ですが、あなたの指導に問題があったとかあなた自身、牧師には向いていないと思ったことはない」,ko
42,統一教会の教義には普遍性が無い。 普遍性が無いから世界宗教になれない。（真理ではない） 日本を悪だと定めて教義にしている統一教会。 このような差別的な教義には時代と民族を超えた普遍性が無い。,統一教会の教えは普遍的に妥当なものではない。普遍性に欠けるため、世界宗教にはなり得ない。（真理に合致しない。）統一教会は日本を悪とみなし、それを教えに取り入れている。このような差別的な教えは、時代や民族を超越する普遍性を欠いている。,de
58,聖書はの、別にイエス直結の物ではないんよ,聖書はあまりイエス様と直接つながりません。,ko
46,へ〜クリスチャンに言わせると認識論って学問じゃないんだ。 ＞学問的にイエス・キリストの存在が証明されないのなら、イエス・キリストは架空の人物で間違いないね。 この発想そのものが不勉強な証拠です。 何度も言っているように、そんな基準が成り立つなら、お釈迦様やソクラテスなども、架空の人物になってしまいます。 認識論を考えましょう。,ああ、キリスト教徒によれば、認識論は学問分野ではないということですか？ > イエス・キリストの存在が科学的に証明できないなら、彼は架空の人物に違いない。この考え方自体が、深い無知を示している。私が何度も言ってきたように、この基準が有効であれば、ブッダやソクラテスも架空の人物ということになる。認識論の問題を検討してみよう。,fr
49,>>106 の在日の統一教会自演信者はいつ自殺するの,>>106で言及されている、統一教会の信者だと自称する在日韓国人はいつ自殺するのでしょうか？,fr
57,>>16 「加わり得ない」というのは、社会の構造的な所では間違いでしょう。 キリスト教は政治団体としてもロビイストとしても慈善活動団体としても巨大勢力です。 唯、個人の精神構造を考える場合、キリスト教という世界観は 個人と絶対者との契約 であり、社会活動はその延長となります。 彼らは「使命」とか「天命」などと言う事がありますが、これも絶対者の命令という話で、儒教的な道徳的判断による解としての「天命」ではなく、文字通り「神からの命令が下った」とし、現象を主観的に判断する思い込みです。 こうした価値観は現代日本人にも波及していて、ドラマかアニメか忘れましたが、「神様の意地悪」なんてセリフがあったように思います。 つまり、宗教としては稚拙な出来であるキリスト教は、幼稚な感情論を誘発しやすいとも言えると考えます。 「原罪」とか「終末」とか強迫観念を植え付けて、唯一の救済という飴で、絶対者との契約という妄想に落とし混む宗教の真似事であり、 ここから派生した様々な「絶対存在」との個人契約は、既存の社会通念と解離し、反社会的カルトとなる訳です。,>>16 「参加できない」というのは、社会の構造的なところでは間違いだろう。キリスト教は政治団体でもロビストロでも慈善活動団体でも巨大勢力です。唯一個人の精神構造を考えると、キリスト教という世界観は個人と絶対者との契約であり、社会活動はその延長になります。彼らは「使命」とか「千人」などということがありますが、これも絶対者の命令という話で、儒教的な道徳的判断による年としての「千名」ではなく、文字通り「神の命令が下された」と現象を主観的に判断する思い出です。こうした価値観は現代日本人にも波及しており、ドラマやアニメなのか忘れましたが、「神様の意志悪」というセリフがあったようです。つまり、宗教としては熾烈な仕事であるキリスト教は、幼稚な感情論を誘発しやすいとも言えると思います。 「原罪」とか「終末」とか強迫観念を植え、唯一の救済という飴で、絶対者との契約という妄想に陥る宗教の模倣師であり、ここから派生した様々な「絶対存在」との個人契約は、既存の社会通念と解離し、反社会的カルトとなるのです。,ko
50,カトリックの人でまともな人にあったためしがないです。 マリア崇拝が一因していると思います。,私はこれまで、真のカトリック教徒に会ったことがありません。彼らの聖母マリアへの信仰心が、その一因となっているのだと思います。,fr
44,>>171 の在日の統一教会自演信者はいつ自殺するの,>>171で言及されている、統一教会の信者だと自称する在日（日本在住の韓国人）は、いつ自殺するのでしょうか？,de
48,>>18 >>1 統一教会の霊感商法は麻生政権で大規模に摘発された。 統一教会の霊感商法は安倍政権で規制された。 その両政権に挟まれた民主党政権時代は規制もせず、霊感商法をやり放題で宗教二世の被害を拡大させた。 自民党は統一教会を選挙に使っていただけで 統一教会に使われ、宗教二世の被害を拡大し統一教会の利益を広めていたのは民主党なんだよ。 頭の良い山上さんがそんなことも解らないわけがないんだよね。,>>18 >>1 麻生政権下では統一教会の霊的販売行為が大規模に取り締まられ、安倍政権下では規制された。しかし、この二つの政権の間に挟まれた民主党政権下では、何の規制も設けられず、こうした行為は野放しにされ、二世信者への悪影響を悪化させた。自由民主党は選挙目的で統一教会を利用し、民主党自体も教会に操られていたため、二世信者への被害はさらに拡大し、統一教会は利益を拡散することができた。山神のような聡明な人物がこれを理解できないはずがない。,fr
47,キリスト教会行っても無理。 治んねえからこいつら。 免罪符は通じない。。 救うな・・・Jesus。 俺様ならびに後の世からの命令。,キリスト教の教会に通っても無駄だ。彼らは治癒不能だ。免罪符も役に立たない。彼らを救ってはならない…イエスよ。これは私と未来の世代からの戒めだ。,de
55,高市早苗も統一教会のスパイだよ https://i.imgur.com/sNNYJ29.jpeg,高市早苗も統一教会のスパイだ。https://i.imgur.com/sNNYJ29.jpeg,fr
59,>>87 マジ キリスト教が存在しなかったら1000年は文明が進んでて今頃は火星に移民都市を作っていたとされる,>>87 本当のキリスト教が存在しなかったら1000年は文明が進み、これまでは火星に移民都市を作っていたという,ko
43,>旧統一教会関連会社が北朝鮮に潜水艦を仲介 日本人信者の献金が北の兵器開発に使われていないか なんで右翼はこんな団体を擁護してんだよ,旧統一教会と関係のある企業が、北朝鮮の潜水艦購入を仲介した。日本の統一教会信者からの寄付金は、北朝鮮の兵器開発に使われているのだろうか？なぜ右翼過激派は、このような組織を擁護するのだろうか？,de
60,キリスト教が一番人を殺してるのにキリスト教で平和になるとか片腹痛いwwwイテテ,キリスト教は最も多くの殺人事件を引き起こしているのに、平和をもたらすと主張するのか？馬鹿げてるよ（笑）。痛い。,en
58,聖書はの、別にイエス直結の物ではないんよ,聖書はイエスと直接関係があるわけではないんですよ。,fr
56,安倍を暗殺して喜んでるのは新大久保や西早稲田の韓国キリスト教連中というのが皮肉だな,安倍首相の暗殺を喜ぶのが、新大久保と西早稲田の韓国系キリスト教徒であるというのは、皮肉なことである。,fr
40,ヤハウェはどのようにしてローマを征服したのか キリスト教と大きな嘘 https://www.unz.com/...hweh-conquered-rome/ 歴史上最大のユダヤ人の嘘は何ですか?議論の余地なく、 この地球に住むすべての国々の中で、ユダヤ人はかつて全能の創造主によって人類を啓発し、 支配するために「選ばれた」という主張です。 本当に当惑しているのは、嘘の巨大さではありません :多くの個人が神に選ばれていると感じているかもしれませんし、国でさえそうしています。 しかし、何十億もの非ユダヤ人(キリスト教徒とイスラム教徒)に 自分たちが選ばれたことを納得させることに成功したのはユダヤ人だけです。 彼らはどうやってそれをしたのでしょうか? ローマのユダヤ人嫌悪が蔓延していた時期に、神がユダヤ人を選んだと主張する教義と本を、 どのようにしてローマがその霊的基盤として採用することになったのかということです。 そして、エルサレムをユダヤ人の立ち入りを禁じられていたアエリア・カピトリーナというギリシャの都市に変えてから2世紀も経たないうちに、 ローマがローマの崩壊と新しいエルサレムを宣言する宗教を公式に採用したことがどうして可能でしょうか? その競争相手である十字架につけられた人々の崇拝とは何と対照的でしょう。 では、なぜキリストは最終的にオシリスに取って代わり、イシスの崇拝を吸収したのか、という疑問が生じます。 栄光と自信に満ちたローマ帝国が、 扇動罪でローマ当局によって拷問され処刑されたユダヤ人ヒーラーの崇拝に改宗したのはなぜでしょうか? これは、ほとんどの人が尋ねたがらないユダヤ人の質問です。 キリスト教が人間の創造物であると仮定すると、それが私の前提ですが、 それは明らかに大部分がユダヤ人の創造物です。 ユダヤ人はどのようにして異邦人のための宗教を作り、帝 国のカルトから始めて帝国内の他のすべての宗教を最終的に根絶することに成功したのでしょうか?,ヤハウェはいかにしてローマを征服したか：キリスト教と大嘘 https://www.unz.com/...hweh-conquered-rome/ 歴史上最大のユダヤ人の嘘とは何でしょうか？ 疑いなく、地球上のすべての民族の中で、全能の創造主によって人類を啓蒙し統治するために「選ばれた」と主張するのはユダヤ人です。 本当に驚くべきことは、この嘘の規模ではありません。多くの人々、さらには国家全体が、神に選ばれたと感じるかもしれません。 しかし、ユダヤ人だけが、何十億もの非ユダヤ人（キリスト教徒とイスラム教徒）に自分たちが選ばれたことを納得させることに成功しました。 彼らはどのようにしてこれを成し遂げたのでしょうか？ 反ユダヤ主義が蔓延していた時代に、ローマはどのようにして、神がユダヤ人を精神的な基盤として選んだと主張する教えや文書を受け入れることができたのでしょうか？そして、ユダヤ人を締め出したギリシャ都市アエリア・カピトリヌスにエルサレムを変貌させてからわずか2世紀足らずで、ローマがローマの滅亡と新しいエルサレムを宣言する宗教を公式に採用したというのは、一体どういうことだろうか？十字架にかけられたキリストの崇拝というライバルとは、なんと対照的なことだろう！ここで疑問が生じる。なぜキリストは最終的にオシリスに取って代わり、イシスの崇拝を引き継いだのか？なぜ栄光に満ち、自信に満ちたローマ帝国は、反逆罪でローマ当局に拷問され処刑されたユダヤ人の癒し手を崇拝するようになったのか？これはユダヤ人の問いであり、ほとんどの人が問いたがらない問いである。キリスト教が人間の創造物であると仮定するならば――これが私の前提である――それは明らかに大部分がユダヤ人の創造物である。ユダヤ人はどのようにして、帝国の崇拝から始まり、最終的には帝国内の他のすべての宗教を根絶する異教徒のための宗教を作り出すことができたのだろうか？,de
61,正義の仮面を被り、無実の教会とキリスト教徒を迫害する村上密氏の活動の危険②｜カルト被害者救済活動はなぜ誤っているのか｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > カルト被害者救済活動はなぜ誤っているのか > 正義の仮面を被り、無実の教会とキリスト教徒を迫害する村上密氏の活動の危険② 正義の仮面を被り、無実の教会とキリスト教徒を迫害する村上密氏の活動の危険② ｜村上密牧師による教会とクリスチャンへの迫害と杉本徳久が刑事告訴された事実②,正義の仮面をかぶり、罪のない教会やキリスト教徒を迫害する村上満の活動の危険性 ② | カルト被害者救済活動はなぜ間違っているのか？ | キリスト、私ではない II (東方からのメッセージ I) ホーム > ブログ > カルト被害者救済活動はなぜ間違っているのか？ > 正義の仮面をかぶり、罪のない教会やキリスト教徒を迫害する村上満の活動の危険性 ② 正義の仮面をかぶり、罪のない教会やキリスト教徒を迫害する村上満の活動の危険性 ② | 村上満牧師による教会とキリスト教徒への迫害と杉本徳久が刑事訴追された事実 ②,en
45,キリスト教自体がうちの教えに従わない奴は敵！おっお前らのとこの神いい権能やんけ、うちの神の側面ってことにしたるわ！あ、お前らの所の神は悪魔ってことにするからな！wとかやってきてる訳だからな……,キリスト教自体が、「我々の教えに従わない者は敵だ！ ああ、君たちの神は素晴らしい力を持っているから、我々はそれを我々の神の一面だと考えている！ ああ、そして我々は君たちの神は悪魔だと考えている！笑」といったことを言っている。,de
46,へ〜クリスチャンに言わせると認識論って学問じゃないんだ。 ＞学問的にイエス・キリストの存在が証明されないのなら、イエス・キリストは架空の人物で間違いないね。 この発想そのものが不勉強な証拠です。 何度も言っているように、そんな基準が成り立つなら、お釈迦様やソクラテスなども、架空の人物になってしまいます。 認識論を考えましょう。,ああ、キリスト教徒によれば、認識論は学問分野ではないということですか？ >イエス・キリストの存在が科学的に証明できないなら、彼は架空の人物に違いない。この考えは無知を露呈している。私がよく言うように、この基準が妥当なら、ブッダやソクラテスも架空の人物ということになる。では、認識論について考えてみよう。,de
62,金の流れ 信者→教会→安倍派裏金,資金の流れ：信者 → 教会 → 安倍派の裏金,en
49,>>106 の在日の統一教会自演信者はいつ自殺するの,>>106で言及されている、統一教会の信者だと自称する在日（日本在住の韓国人）は、いつ自殺するのでしょうか？,de
51,2100年まで続く。キリスト教会は殺戮教会なので、死者も沢山出る。被害者も多数出ている。不謹慎なことに、キリスト教会は、ビデオのエンターテイメントにして売っている。被害を避けたい人は、〒874大分県別府市野口元町9の12神の愛の宣教者会へ「マザー・テレサとマリア様のメダイをください」と手紙を書いてください。ターゲットになるのを避けられます。,これは2100年まで続くでしょう。キリスト教会は殺人教会なので、多くの死者と犠牲者が出るでしょう。キリスト教会は無礼にも、これをビデオエンターテイメントとして販売しています。犠牲者になりたくない方は、大分県別府市野口本町9番地の愛徳宣教会に手紙を書き、マザー・テレサと聖母マリアのメダルを請求してください。そうすれば、あなたは守られます。,fr
53,>>1 キリスト教、とうとう欧米諸国からは見放されつつあるわけなのか… 無神論率が最も高い25か国。 https://youtu.be/pKQdEkI88i4 そう言えばスペイン人の知り合いが「今どきカトリック信仰なんて時代遅れで低能な愚か者がやることなんだ」と言ってたね。 まあそりゃ、カトリックなんかではイスラム教よりも宗教的に格段に劣っていることが明らか。 あとはポルトガル人の宗教的啓蒙が必要。,>>1 西側諸国はついにキリスト教を放棄しつつある… 無神論率が最も高い25カ国。 https://youtu.be/pKQdEkI88i4 この件に関して、スペイン人の知人がこう言っていた。「最近では、カトリックは時代遅れで、それを実践しているのは愚か者だけだ。」 まあ、カトリックが宗教的にイスラム教よりはるかに劣っていることは明らかだ。ポルトガル人に残された道は宗教的啓蒙だけだ。,fr
52,実はキリスト教の教会にいくつか行ったことがあるが、びっくりしたことに牧師の家族と信者が0〜4人しかいない教会も3ヶ所も見た ご家族や信者さんに尋ねたら牧師の在任中から信者数が牧師と対立して出ていき減っていたというのだ 牧師に「失礼ですが、あなたの指導のしかたに問題があったとかあなた自身、牧師に不向きだと考えたことはないか」「教団の支部からお前は辞めろとか言われませんか」と問うたら不機嫌な表情で「ない。出ていった人たちだけが悪い」と返答された 指導者が信者の質にこだわるあまり自滅していくところは他のカルト宗教にもなかなか見られないキリスト教の特殊さだと思う,私はこれまでいくつかのキリスト教会に出席しましたが、驚いたことに、牧師の家族と信者が0人から4人しかいない教会を3つも見ました。家族や信者に尋ねてみると、牧師が着任して以来、彼との対立とそれに伴う信者の離脱が原因で信者の数が減ったとのことでした。私が牧師に「失礼ながらお伺いしますが、ご自身の指導スタイルに問題がある、あるいは牧師には向いていないと考えたことはありますか？」「所属教団から辞任を求められたことはありますか？」と尋ねると、彼は不満げな様子で「いいえ。辞めていった人たちに責任があるのです」と答えました。指導者が信者の質に執着するあまりに自滅してしまうこの現象は、キリスト教特有のものであり、他の宗派でもめったに見られないものだと私は考えています。,fr
54,教義を否定する一番の方法は「自殺をすること」深刻な宗教2世のメッセージ 旧統一教会への第9次集団交渉 2024年11月29日 https://news.yahoo.c...e8df08a482d6e8206258 https://pbs.twimg.co...t=jpg&name=4096x4096,「この教義を拒否する最善の方法は自殺することだ」：2024年11月29日、統一教会との第9回団体交渉会で、ある二世宗教指導者から発せられた重苦しいメッセージ。[https://news.yahoo.c...e8df08a482d6e8206258](https://news.yahoo.c...e8df08a482d6e8206258) [https://pbs.twimg.co...t=jpg&name=4096x4096](https://pbs.twimg.co...t=jpg&name=4096x4096),fr
50,カトリックの人でまともな人にあったためしがないです。 マリア崇拝が一因していると思います。,私はまともなカトリック教徒に会ったことがない。彼らの聖母マリアへの信仰心が、その一因となっていると思う。,de
60,キリスト教が一番人を殺してるのにキリスト教で平和になるとか片腹痛いwwwイテテ,キリスト教が一番人を殺しているのに、キリスト教で平和になったり痛い。,ko
55,高市早苗も統一教会のスパイだよ https://i.imgur.com/sNNYJ29.jpeg,高市早苗も統一教会のスパイだ。https://i.imgur.com/sNNYJ29.jpeg,de
64,キリスト教の精神とまるで違う生き様をしながら 自分はクリスチャンのつもりなのが凄いよな マジ頭が狂っている マジどういう理解度で生きてるんだろな 逃げた弟子に対してイエスは福音の布教のお題を出した 弟子たちは全員が殉教したと噂されてる それを無職引きこもりはまるでキリスト教の精神とは違うよ,キリスト教の精神とは全くかけ離れた生き方をしながら、自分をクリスチャンだと考える人がいるなんて、本当に驚きだ。正気の沙汰とは思えない。一体どんな理解力を持っているのだろうか。イエスは福音を広めるという使命を弟子たちに託したが、彼らは逃げ出してしまった。弟子たちは皆殉教したという噂もある。この無職の引きこもりは、キリスト教の精神とは全くかけ離れた生き方をしている。,en
63,>>273 そそw いいね！ 俺は〜〜モブだからわかんねえやw こうゆうのはアメリカ様が好むんだろパコパコママ♪ ちんこもでかけりゃまんこもでかいプラちんとガバマンという感度の低い欧米系。。 やりすぎだから増えちまう性犯罪者からの犯罪者。 結果、愛というキリスト教の教え多幸感という脳内麻薬からの執着おまんこ馬鹿。 全くしょーもねーペテン野郎がイエスだった高須クリノックへgo!! ブスとデブはいきなさい金かけてみてくれと毛穴クッサーのワキガチューンなかったことにするのアップデート。 https://imgur.com/a/CIXtdsO アメリカたまたま白人様。 俺様は日本人だったりアジア系だからわからんちん。 元々見た目がアジア系のイケメン。。w https://imgur.com/a/ElO0cYa 要するに美味しんだろ・・・こいつら。w,>>273 うん、笑 いいね！私はただのモブだから知らないけど、笑 アメリカ人はこういうのが好きなんだろうな、尻軽ママ♪ デカチンとデカマンコ、プラスチックチンコとゆるいマンコ、感度の低い西洋人。 。 性犯罪者が増えるのはやりすぎだからだ。 結局、キリスト教の愛の教えと陶酔の脳内ドラッグに囚われた、マンコに執着するバカども。 全く価値のない詐欺師がイエスだった高須クリニックに行け！！ 醜くて太った人は行って試してみれば、脇の臭いを消すようにアップデートされるだろう。 https://imgur.com/a/CIXtdsO アメリカはたまたま白人だ。私は日本人かアジア人だから知らないけど。 元々はアジア系の顔立ちのイケメンたち。 。笑 https://imgur.com/a/ElO0cYa 要するに、こいつらは美味しいに違いない。笑,en
59,>>87 マジ キリスト教が存在しなかったら1000年は文明が進んでて今頃は火星に移民都市を作っていたとされる,>>87 マジかよ？キリスト教が存在しなかったら、文明は1000年進歩して、火星に都市を植民地化していたはずだ。,fr
48,>>18 >>1 統一教会の霊感商法は麻生政権で大規模に摘発された。 統一教会の霊感商法は安倍政権で規制された。 その両政権に挟まれた民主党政権時代は規制もせず、霊感商法をやり放題で宗教二世の被害を拡大させた。 自民党は統一教会を選挙に使っていただけで 統一教会に使われ、宗教二世の被害を拡大し統一教会の利益を広めていたのは民主党なんだよ。 頭の良い山上さんがそんなことも解らないわけがないんだよね。,>>18 >>1 麻生政権下では統一教会の宗教的な販売行為は徹底的に取り締まられ、安倍政権下では規制された。しかし、この二つの政権の間にある民主党政権下では規制がなく、販売行為は野放しにされ、二世信者への被害を悪化させた。自由民主党は選挙運動のために統一教会を利用しただけであり、民主党は統一教会に利用され、二世信者への被害を悪化させ、統一教会の利益を増大させた。山神のような人物なら、このことを理解していたはずだ。,de
57,>>16 「加わり得ない」というのは、社会の構造的な所では間違いでしょう。 キリスト教は政治団体としてもロビイストとしても慈善活動団体としても巨大勢力です。 唯、個人の精神構造を考える場合、キリスト教という世界観は 個人と絶対者との契約 であり、社会活動はその延長となります。 彼らは「使命」とか「天命」などと言う事がありますが、これも絶対者の命令という話で、儒教的な道徳的判断による解としての「天命」ではなく、文字通り「神からの命令が下った」とし、現象を主観的に判断する思い込みです。 こうした価値観は現代日本人にも波及していて、ドラマかアニメか忘れましたが、「神様の意地悪」なんてセリフがあったように思います。 つまり、宗教としては稚拙な出来であるキリスト教は、幼稚な感情論を誘発しやすいとも言えると考えます。 「原罪」とか「終末」とか強迫観念を植え付けて、唯一の救済という飴で、絶対者との契約という妄想に落とし混む宗教の真似事であり、 ここから派生した様々な「絶対存在」との個人契約は、既存の社会通念と解離し、反社会的カルトとなる訳です。,「彼らは従うことができない」と主張するのは構造的な誤りである。キリスト教は政治組織、ロビー団体、慈善団体として相当な力を持っている。しかし、個人の精神構造を考えると、キリスト教的世界観は個人と絶対的存在との間の契約であり、社会活動はこの契約の延長線上にある。「使命」や「運命」といった言葉もあるが、これらもまた絶対的存在からの命令であり、儒教的な道徳判断に基づく答えとしての「運命」ではなく、文字通り「神から与えられた戒律」、つまり主観的な判断を伴う信仰である。こうした価値観は現代の日本人にも広まっており、確かどこかのドラマかアニメで「神は悪だ」といった類のセリフがあったような気がする（どれだったかは思い出せない）。言い換えれば、キリスト教という、お粗末な宗教は、幼稚な感情的な議論を容易に生み出してしまう可能性があるのだ。これは宗教の模倣であり、「原罪」や「終末」といった強迫観念を植え付け、救済を約束する絶対的存在との契約という幻想へと人々を導く。その結果として生じる様々な「絶対的存在」との個人的な契約は、既存の社会規範から逸脱し、反社会的なカルトへと変貌する。,fr
65,>>98 全然違うな 裏金議員だ統一教会議員だの叩くなら自民党議員だけでなく立憲含む全ての議員を叩け、と言ってる 裏金ガー統一ガーと叩くフリして実は自民党叩きだけしたい魂胆丸見えなんだよ、お前らパヨクは。,>>98 それは全くの間違いだ。裏金や統一教会に関わっている政治家を批判するなら、自由民主党だけでなく、立憲民主党の政治家も含めて全ての政治家を批判すべきだ。左派は裏金や統一教会を批判しているふりをしているだけで、本当の目的は自由民主党だけを批判することだ。,en
61,正義の仮面を被り、無実の教会とキリスト教徒を迫害する村上密氏の活動の危険②｜カルト被害者救済活動はなぜ誤っているのか｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > カルト被害者救済活動はなぜ誤っているのか > 正義の仮面を被り、無実の教会とキリスト教徒を迫害する村上密氏の活動の危険② 正義の仮面を被り、無実の教会とキリスト教徒を迫害する村上密氏の活動の危険② ｜村上密牧師による教会とクリスチャンへの迫害と杉本徳久が刑事告訴された事実②,正義の仮面を書いて無実な教会とキリスト教徒を迫害する村上ミル氏の活動の危険②｜カルト被害者救済活動はなぜ間違っているのか,ko
62,金の流れ 信者→教会→安倍派裏金,金の流れ信者→教会→安倍パリ,ko
56,安倍を暗殺して喜んでるのは新大久保や西早稲田の韓国キリスト教連中というのが皮肉だな,安倍首相の暗殺を喜んでいるのが、新大久保や西早稲田に住む韓国系キリスト教徒たちだというのは、皮肉なことだ。,de
58,聖書はの、別にイエス直結の物ではないんよ,聖書にはイエスについての直接的な記述は一切ないんですよ。,de
64,キリスト教の精神とまるで違う生き様をしながら 自分はクリスチャンのつもりなのが凄いよな マジ頭が狂っている マジどういう理解度で生きてるんだろな 逃げた弟子に対してイエスは福音の布教のお題を出した 弟子たちは全員が殉教したと噂されてる それを無職引きこもりはまるでキリスト教の精神とは違うよ,キリスト教の精神とまるで違う人生を生きながら、自分はクリスチャンの考えがすごい。本当の頭が狂っている。それを無職に引き寄せることは、まるでキリスト教の精神とは異なります。,ko
60,キリスト教が一番人を殺してるのにキリスト教で平和になるとか片腹痛いwwwイテテ,キリスト教が殺人事件のほとんどの原因なのに、平和をもたらすと主張している？馬鹿げてる！痛い。,fr
63,>>273 そそw いいね！ 俺は〜〜モブだからわかんねえやw こうゆうのはアメリカ様が好むんだろパコパコママ♪ ちんこもでかけりゃまんこもでかいプラちんとガバマンという感度の低い欧米系。。 やりすぎだから増えちまう性犯罪者からの犯罪者。 結果、愛というキリスト教の教え多幸感という脳内麻薬からの執着おまんこ馬鹿。 全くしょーもねーペテン野郎がイエスだった高須クリノックへgo!! ブスとデブはいきなさい金かけてみてくれと毛穴クッサーのワキガチューンなかったことにするのアップデート。 https://imgur.com/a/CIXtdsO アメリカたまたま白人様。 俺様は日本人だったりアジア系だからわからんちん。 元々見た目がアジア系のイケメン。。w https://imgur.com/a/ElO0cYa 要するに美味しんだろ・・・こいつら。w,>>273 それはｗ いいね！私は~~モブだからわからないねｗ こんなのはアメリカ様が好きなんだパコパコママ♪ 。多すぎるから増える性犯罪者からの犯罪者。結果、愛というキリスト教の教え幸運感という脳内麻薬からの執着オマンコ愚か。まったくショモネ-ペテンのやつがイエスだったタカス・クリノクにgo!!ブースおよび脂肪質は行きなさい https://imgur.com/a/CIXtdsO アメリカの偶然の白人。私たちは日本人かアジア系だから分からない。もともと見た目がアジア系のイケメン。 。 w https://imgur.com/a/ElO0cYa 要するにおいしいだろう・・・こいつら。 w,ko
53,>>1 キリスト教、とうとう欧米諸国からは見放されつつあるわけなのか… 無神論率が最も高い25か国。 https://youtu.be/pKQdEkI88i4 そう言えばスペイン人の知り合いが「今どきカトリック信仰なんて時代遅れで低能な愚か者がやることなんだ」と言ってたね。 まあそりゃ、カトリックなんかではイスラム教よりも宗教的に格段に劣っていることが明らか。 あとはポルトガル人の宗教的啓蒙が必要。,>>1 西側諸国はついにキリスト教を放棄しつつある… 無神論率が最も高い25カ国。 https://youtu.be/pKQdEkI88i4 ところで、スペイン人の知り合いがこう言っていた。「今どきカトリックは時代遅れで、愚か者のものだ」。確かにカトリックは宗教的にイスラム教よりはるかに劣っている。ポルトガル人に残された唯一の選択肢は宗教的啓蒙のようだ。,de
