index,original,en_intermediate,back_translated
534,"１８９３年にある十代の少女のビジョンによって始まり、多くのキリスト教宗派から700,303人のメンバーが神さまの御言葉である聖書を「読み、所持し、広める」®ことに賛同し、一対一の出会いを通して１億１千万冊以上のヨハネの福音書を配布しました。ポケットテスタメントリーグは非営利的（５０１（C ）３）団体です。続きを読む","Beginning in 1893 with the vision of a teenage girl, 700,303 members from many Christian denominations assented to read, possess, and spread® the Bible, which is God's word, and distributed over 110 million copies of the Gospel of John through one-on-one encounters. The Pocket Testament League is a non-profit (501(C)3) organization. Read more","1893年に一人のティーンエイジャーの少女のビジョンから始まり、多くのキリスト教宗派から700,303人の会員が、神の言葉である聖書を読み、所有し、広める®ことに賛同し、一対一の出会いを通してヨハネの福音書を1億1千万部以上配布しました。ポケット聖書連盟は非営利（501(C)3）団体です。続きを読む"
542,あなたがイエスの霊のからだを見る時は、神が天と地を新しくした時である | 全能神教会,"When you see the spiritual body of Jesus, it is the time when God made heaven and earth new | Church of Almighty God",あなたがイエスの霊体を目にする時、それは神が天地を新しくした時です | 全能神教会
538,七つの雷が轟く──神の国の福音が宇宙の隅々まで広まることを預言 | 東方閃電 前へ:神の経営の中でのみ人は救われる 次へ:救い主はすでに「白い雲」に乗って戻って来た,"Seven Thunders Roar──Prophesying that the Gospel of the Kingdom of God will spread to the ends of the universe | Eastern Lightning
Previous: Only within God's Management can people be saved
Next: The Savior has already returned riding on a white cloud","七つの雷が轟く—神の国の福音があらゆる宇宙の果てまで広がることを預言する | 東方閃電
前へ: 神の経営の中でこそ人は救われる
次へ: 救い主はすでに白い雲に乗って戻ってきた"
539,"聖書釈義, 新約聖書, 旧約聖書 イエス・キリスト, クリスマス, パウロ, ルカ, ローマ帝国, 神の国, 福音, 教会, 新約聖書, 旧約聖書 ← Even Saints Get the Blues（信仰者と嘆きの歌）（1） 平和の君（2） →","Biblical Exegesis, New Testament, Old Testament Jesus Christ, Christmas, Paul, Luke, Roman Empire, Kingdom of God, Gospel, Church, New Testament, Old Testament ← Even Saints Get the Blues (Saints and Songs of Lament) (1) Prince of Peace (2) →",聖書釈義、新約聖書、旧約聖書、イエス・キリスト、クリスマス、パウロ、ルカ、ローマ帝国、神の国、福音、教会、新約聖書、旧約聖書 ← 聖者でさえブルースになる (聖者と嘆きの歌) (1) 平和の君 (2) →
541,"“年間第20主日” の検索結果 | 教会のITサポート：826村 ""年間第20主日"" 年間第20主日（B年）の聖書＝ヨハネ6・51～58　〔そのとき、イエスはユダヤ人たちに言われた。〕「わたしは、天から降って来た生きたパンである。このパンを食べるならば、その人は永遠に生きる。わたしが与えるパンとは、世を生かすためのわたしの肉のことである。」","Search results for 20th Sunday in Ordinary Time | Church IT Support: Village 826
20th Sunday in Ordinary Time
The Scripture for the 20th Sunday in Ordinary Time (Year B) = John 6:51-58
[At that time, Jesus said to the Jews:] I am the living bread that came down from heaven. If anyone eats this bread, he will live forever. The bread that I will give is my flesh for the life of the world.","年間第20主日 の検索結果 | 教会ITサポート：ビレッジ826
年間第20主日
年間第20主日（B年）の聖書朗読箇所 = ヨハネによる福音書 6章51-58節
[そのとき、イエスはユダヤ人たちに言われた。] わたしは、天から降って来た生きたパンである。このパンを食べるならば、その人は永遠に生きる。わたしが与えるパンは、世の命のためのわたしの肉である。"
536,新約聖書　テモテヘの第一の手紙 3:14わたしは、あなたの所にすぐ行きたいと望みながら、この手紙を書いている。 3:15万一わたしが遅れる場合には、神の家でいかに生活すべきかを、あなたに知ってもらいたいからである。神の家というのは、生ける神の教会のことであって、それは真理の柱、真理の基礎なのである。 3:16確かに偉大なのは、この信心の奥義である、 「キリストは肉において現れ、霊において義とせられ、御使たちに見られ、諸国民の間に伝えられ、世界の中で信じられ、栄光のうちに天に上げられた」。 第4章,"New Testament, First Letter to Timothy 3:14 I am writing these things to you, hoping to come to you soon. 3:15 But if I am delayed, I write so that you may know how one ought to conduct himself in the household of God, which is the church of the living God, the pillar and foundation of the truth. 3:16 And without controversy great is this mystery of godliness: Christ was revealed in the flesh, vindicated in the Spirit, seen by angels, proclaimed among the nations, believed on in the world, taken up in glory. Chapter 4","新約聖書 テモテへの手紙第一 3章14節
私は、まもなくあなたのところへ行きたいと願いながら、これらのことをあなたに書き送っています。
3章15節
しかし、もし私が遅れるようなことがあれば、あなたが、生ける神の教会であり、真理の柱また土台である神の家で、どのように振る舞うべきかを知るために、書き送るのです。
3章16節
議論の余地なく、この敬虔の奥義は偉大です。すなわち、キリストは肉において現れ、霊において義とされ、天使たちに見られ、諸国民の間に宣べ伝えられ、世界中で信じられ、栄光のうちに上げられました。
4章"
537,前回まで、ルカ福音書における「救いを与える信仰」について見てきました。ここからは、このようなルカの「信仰」概念をより大きな歴史的文脈の中に位置づけることによって、さらに理解を深めていきたいと思います。 続きを読む → 2016年4月20日 2016年4月30日 / theophilus1970 前回の投稿では、オープン神論の主張を支持すると思われる聖書箇所について概観しました。今回は逆に、オープン神論の主張に反するように見える聖書箇所について見ていきたいと思います。 続きを読む →,"Up to this point, we have examined faith that grants salvation in the Gospel of Luke. From here on, by situating such a concept of Luke's faith within a larger historical context, we would like to deepen our understanding further. Read more → April 20, 2016 April 30, 2016 / theophilus1970 In the previous post, we surveyed biblical passages that seem to support the claims of Open Theism. This time, conversely, we would like to examine biblical passages that appear to contradict the claims of Open Theism. Read more →",ここまで、ルカ福音書における救いをもたらす信仰について考察してきました。ここからは、そのようなルカの信仰概念をより大きな歴史的文脈の中に位置づけることで、理解をさらに深めていきたいと願っています。続きを読む → 2016年4月20日 2016年4月30日 / theophilus1970 前回の投稿では、オープン・セオロジーの主張を支持するように見える聖書箇所を概観しました。今回は、逆に、オープン・セオロジーの主張と矛盾するように見える聖書箇所を考察していきたいと思います。続きを読む →
540,神学校行って今は執事の澄は若い頃に女性の飲物に目薬混ぜたんでしょ…クズだし1回目の神学校推薦取り消されたの彼の女性関係だって言われているよ。 こんなの教会から推薦して聖職者とか解雇になった伊藤高章執事の二の舞になるんじゃないかと心配してます。,"Sumi, who went to seminary and is now a deacon, mixed eye drops into women's drinks when he was young, didn't he? He's scum, and it's said that his first seminary recommendation was revoked because of his relationships with women. I'm worried that if someone like this is recommended by the church, he'll end up like Deacon Takaaki Ito, who became a clergyman and was then fired.",神学校に行って今は執事のスミは、若い頃、女性の飲み物に目薬を混ぜていたんだろ？彼はクズだし、最初の神学校の推薦は女性との関係が原因で取り消されたと言われている。こんな人物が教会に推薦されたら、聖職者になった後、解雇された伊藤隆章執事のようになってしまうのではないかと心配だ。
535,そののち、ヤコブに現れ、 次に、すべての使徒たちに現れ、 そして最後に、 いわば、月足らずに生れたような わたしにも、現れてくださったのです。 実際わたしは、 神の教会を迫害したのですから、 使徒たちの中で いちばん小さい者であって、 使徒と呼ばれる値うちのない者です。,"After that, he appeared to Jacob, then to all the apostles, and last of all, as it were, to me also, one untimely born, he appeared. Indeed, because I persecuted the church of God, I am the least among the apostles, and not worthy to be called an apostle.",その後、彼はヤコブに現れ、次にすべての使徒たちに現れ、そして最後に、いわば、流産で生まれた者である私にも現れてくださいました。実際、私は神の教会を迫害したのですから、使徒たちの中で最も小さい者であり、使徒と呼ばれるに値しない者です。
527,私ではなくキリストI わたしに仕える者がいれば、父はその人を大切にして下さる。 2019/02/27 (Wed) 天における聖霊と暗闇の軍勢との霊的戦い だから、神に服従し、悪魔に反抗しなさい。そうすれば、悪魔はあなたがたから逃げて行きます。（１） HOME	 善良な人はその嗣業を子孫に残すが、罪びとの富は正しい人のためにたくわえられる。,"Not me, if there is someone who serves Christ I me, the Father will cherish that person. 2019/02/27 (Wed) Spiritual battle between the Holy Spirit and the forces of darkness in heaven. Therefore, obey God, and resist the devil. Then the devil will flee from you. (1) HOME A good person leaves their inheritance to their descendants, but the wealth of the sinner is stored up for the righteous person.",私ではない、もしキリストに仕える者がいるなら、私、私、父はその人を大切にするだろう。2019年2月27日（水）天における聖霊と闇の勢力との間の霊的戦い。したがって、神に従い、悪魔に抵抗しなさい。そうすれば、悪魔はあなたから逃げ去るだろう。(1) ホーム 善人はその子孫に相続財産を残す。しかし、罪人の富は義人のために蓄えられる。
550,教会がカルト化するとき 聖書による識別力を養うPart5: Eirene 〜 平和 〜 （CVSAブログ） << 教会がカルト化するとき 聖書による識別力を養うPart4 | TOP | 教会がカルト化するとき 聖書による識別力を養うPart6 >>,When the Church Becomes a Cult: Cultivating Discernment Through the Bible Part 5: Eirene ~ Peace ~ (CVSA Blog) << When the Church Becomes a Cult: Cultivating Discernment Through the Bible Part 4 | TOP | When the Church Becomes a Cult: Cultivating Discernment Through the Bible Part 6 >>,教会がカルトになるとき：聖書を通して識別力を養う パート5：エイレーネー ～平和～ (CVSAブログ) << 教会がカルトになるとき：聖書を通して識別力を養う パート4 | TOP | 教会がカルトになるとき：聖書を通して識別力を養う パート6 >>
544,私ではなくキリスト―事実、彼らは、さらにすぐれた故郷、すなわち天の故郷にあこがれていたのです。（１）｜キリストと共なる死と復活｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > キリストと共なる死と復活 > 私ではなくキリスト―事実、彼らは、さらにすぐれた故郷、すなわち天の故郷にあこがれていたのです。（１）,"Not I, but Christ—In fact, they longed for a better homeland, that is, a heavenly homeland. (1) | Death and Resurrection with Christ | Not I, but Christ II (Wind's Tidings from the East I) Home > Blog > Death and Resurrection with Christ > Not I, but Christ—In fact, they longed for a better homeland, that is, a heavenly homeland. (1)",私はなく、キリストが—実際、彼らはより良い故郷、すなわち天の故郷を切望していた。(1) | キリストとの死と復活 | 私はなく、キリストが II (東からの風の便り I) ホーム > ブログ > キリストとの死と復活 > 私はなく、キリストが—実際、彼らはより良い故郷、すなわち天の故郷を切望していた。(1)
546,求めよ、さらば与えられん。 | 聖書に基づくスピリチャリティ研究と福音伝道の道,"Ask, and it shall be given you. | The Path of Biblical Spirituality Research and Gospel Evangelism",求めよ、さらば与えられん。｜聖書的霊性研究と福音伝道の道
549,律法の時代における働き キリストは、真理を以て裁きの働きを行う 神は人のいのちの源である 終わりの日のキリストだけが人に永遠のいのちの道を与えられる,Work in the Age of Law. Christ performs the work of judgment with truth. God is the source of human life. Only the Christ of the last days can give man the way of eternal life.,律法の時代における業。キリストは真理をもって裁きの業を行う。神は人間の命の源である。終わりの日のキリストのみが、人間に永遠の命の道を与えることができる。
547,>>889 陸軍中野学校が統一教会を作ったから、ただの自作自演だよ,">>889 The Nakano Army School created the Unification Church, so it's just a self-staged act.",>>889 陸軍中野学校が統一教会を創設したんだから、自作自演に過ぎない。
548,"神の栄光を映し出す | 成宗教会 投稿日: 2017年10月29日 2017年11月12日 投稿者: 投稿者 カテゴリー説教 タグコリントの信徒への手紙二 3章15-18節, 詩編8篇4-10節 過去の投稿前 聖書はキリストを証しする 次の投稿次 人は神を忘れるけれども","Reflecting God's Glory | Seishu Church
Posted on: October 29, 2017 Last updated: November 12, 2017
Author: Author
Category: Sermon
Tags: 2 Corinthians 3:15-18, Psalm 8:4-10
Previous Post: The Bible Testifies to Christ
Next Post: Although People Forget God","神の栄光を映し出す | 聖修教会
投稿日: 2017年10月29日 最終更新日: 2017年11月12日
著者: 著者
カテゴリー: 説教
タグ: 第二コリント 3:15-18, 詩篇 8:4-10
前の投稿: 聖書はキリストを証しする
次の投稿: 人々が神を忘れても"
555,聖霊の御言葉「神の国の時代は言葉の時代」その２ | 全能神教会 神の御言葉の朗読 1230 https://jp.godfootsteps.org/videos/knowing-the-three-stages-of-gods-work-is-the-path-to-know-god-2.html,Word of the Holy Spirit: The Age of the Kingdom Is the Age of the Word Part 2 | The Church of Almighty God Reading of God's Word 1230 https://jp.godfootsteps.org/videos/knowing-the-three-stages-of-gods-work-is-the-path-to-know-god-2.html,聖霊の言葉：御国の時代は言葉の時代 パート2 ｜ 全能神教会 神の言葉の朗読 1230 https://jp.godfootsteps.org/videos/knowing-the-three-stages-of-gods-work-is-the-path-to-know-god-2.html
545,350：きなり：2025/10/19(日) 08:13:49.51 ID:2GEMdVHp 「私は感謝します。あなたは私に奇しいことをなさって恐ろしいほどです。 私のたましいはそれをよく知っています。」(詩篇139:14) 証 「私が自分自身を愛せなくて苦しんでいたとき、 神様が私を愛していることを思い出しました。神様は何度も何度も ご自分の真実さを私に表してくださいました。神様は決して私を捨 てることはありません。ミラクルエブリデイはいろいろなときに私を 励まし、魂を引きあげてくれます。それはまるで、神様はちょうど 必要なときに私に話しかけてくれているようです。ありがとう。そして、 忠実に福音を伝えているあなたたちに神様の祝福がありますように!」 (ジェニファー アメリカ) あなたの存在を感謝しています！ Facebookで共有,"350: Kinari: 2025/10/19(Sun) 08:13:49.51 ID:2GEMdVHp
I give thanks. You have done wondrous things to me to an awesome extent. My soul knows it well. (Psalm 139:14)

Testimony
When I was suffering because I couldn't love myself, I remembered that God loves me. God showed me His truthfulness again and again. God will never abandon me. Miracle Everyday encourages me at various times and lifts up my soul. It's as if God is speaking to me exactly when I need it. Thank you. And may God's blessings be upon you who are faithfully spreading the Gospel! (Jennifer, America)

I appreciate your presence! Share on Facebook","350: Kinari: 2025年10月19日(日) 08:13:49.51 ID:2GEMdVHp
感謝いたします。あなたは私に畏敬の念を抱くほど素晴らしいことをしてくださいました。私の魂はそれをよく知っています。(詩篇139:14)

証し
自分を愛することができず苦しんでいた時、神様が私を愛してくださっていることを思い出しました。神様は何度も私にその真実を示してくださいました。神様は決して私を見捨てません。「奇跡の毎日」は、様々な時に私を励まし、私の魂を高揚させてくれます。まさに必要な時に、神様が私に語りかけてくださっているかのようです。ありがとうございます。そして、忠実に福音を広めているあなた方の上に、神様の祝福がありますように！(ジェニファー、アメリカ)

あなた方の存在に感謝いたします！Facebookでシェア"
556,２０１８年１１月１１日ヘブル人への手紙第１２章１節〜１３節「元気を失わないために」岩本遠億牧師 by キリストの平和教会 • A podcast on Anchor,"November 11, 2018 Letter to the Hebrews, Chapter 12, verses 1-13 So as Not to Lose Heart Pastor En'oku Iwamoto by Christ's Peace Church • A podcast on Anchor",2018年11月11日 ヘブライ人への手紙 第12章1-13節 「心を落とさないように」 岩本エノク牧師 キリストの平和教会 • Anchorのポッドキャスト
553,福音の種を蒔くこと | 【VR360教会】聖書に基づくスピリチャリティ研究と福音伝道の道（リバイバリスト杉本譲治の証） ← クリスチャニティはインフルエンサーから始まる リバイバルの波 →,Sowing Gospel Seeds | [VR360 Church] The Path of Bible-based Spirituality Research and Evangelism (Testimony of Revivalist Joji Sugimoto) ← Christianity Starts from Influencers Wave of Revival →,福音の種まき | [VR360 教会] 聖書的霊性研究と伝道の道 (リバイバリスト杉本定次の証) ← キリスト教はインフルエンサーから始まる リバイバルの波 →
551,統一教会から自民に？ほうほう,From the Unification Church to the LDP? So that's how it is.,統一教会から自民党？そういうことか。
552,>>518 結果的には大成功 教祖やっても殉教者になるだけだもんな,">>518 Ultimately, it was a huge success. Because even if you become a cult leader, you'll just end up a martyr.",>>518 最終的に、それは大成功だった。なぜなら、たとえカルト教祖になったとしても、結局殉教者になるだけだからだ。
558,"3月6日の説教要旨　「主の母、兄弟」　牧師　平賀真理子 | 仙台南伝道所 投稿日: 2016年3月28日 作成者 sendaiminamiカテゴリー 02.礼拝説教集, ルカによる福音書, 詩編 前 前の投稿: 2月28日の説教要旨　「『ともし火』のたとえ」　牧師　平賀真理子 次 次の投稿: 3月13日の説教要旨　「一粒の麦」　牧師　佐藤 義子","March 6th Sermon Summary: The Lord's Mother, Brothers by Pastor Mariko Hiraga | Sendai Minami Mission Posted: March 28, 2016 Author: sendaiminami Categories: 02. Worship Sermon Collection, Gospel of Luke, Psalms Previous Previous Post: February 28th Sermon Summary: The Parable of the 'Lamp' by Pastor Mariko Hiraga Next Next Post: March 13th Sermon Summary: A Grain of Wheat by Pastor Yoshiko Sato","3月6日 説教要約: 主の母、兄弟たち 平賀真理子牧師による | 仙台南ミッション
投稿日: 2016年3月28日
投稿者: sendaiminami
カテゴリー: 02. 礼拝説教集, ルカの福音書, 詩篇
前の投稿: 2月28日 説教要約: 「ともしび」のたとえ 平賀真理子牧師による
次の投稿: 3月13日 説教要約: 一粒の麦 佐藤淑子牧師による"
557,「迷子」　ルカ福音書2章41－52節 : 国立のぞみ教会説教要約 by nozomichurch | 2006-12-31 10:30 | ルカ福音書 << 「主に仕える教会」　ヨシュア2... 「暗闇に光」　ルカ福音書2章1... >>,Lost Child Luke 2:41-52 : Kunitachi Nozomi Church Sermon Summary by nozomichurch | 2006-12-31 10:30 | Luke Gospel << Church Serving the Lord Joshua 2... Light in the Darkness Luke 2:1... >>,迷子のイエス ルカ2:41-52 ： 国立のぞみ教会 説教要旨 nozomichurchによる ｜ 2006-12-31 10:30 ｜ ルカによる福音書 << 主に仕える教会 ヨシュア記2章... 闇の中の光 ルカ2:1... >>
561,朗読 神の言葉 「堕落した人間は受肉した神による救済をより必要としている」 パート２ | 全能神教会,Recitation: God's Word Fallen humanity has a greater need for salvation by the Incarnate God Part 2 | The Church of Almighty God,朗読: 神の言葉「堕落した人類は受肉した神による救いをより必要としている」パート2 | 全能神教会
543,あの世の霊がタメに俺を相手してくれるからな 生きてる我々みたいな人間とか下層なんだよな まあ、いわゆるドブ川内での魚の競い合いみたいな 下界の中で カトリックだから洗礼受けたとかを理由に 怒りの子みたいに差別意識を持ち生きる 無職引きこもりのクズが 余り笑わすなよ君たち いい加減にしろよ,"The spirits of the other world engage with me as an equal. Living humans like us are just the lower class, aren't we? Well, it's like the so-called competition among fish in a sewage ditch within this mortal world. You unemployed, shut-in scum, who live with a discriminatory mindset like a child of wrath, using reasons like 'because I'm Catholic' or 'I received baptism'—don't make me laugh so much, you guys. Cut it out already!",異界の霊は私と対等に接する。我々生きた人間なんて下層階級に過ぎないだろ？まあ、この現世でのいわゆるどぶ川の魚の競争みたいなものだ。無職の引きこもりクズ共、怒りの子のように差別的な考え方で生き、「カトリックだから」だの「洗礼を受けたから」だのといった理由をつけて、そんなに笑わせるな、お前ら。いい加減にしろ！
564,どんな権力も神が成し遂げようと願っていることを妨げられない | 全能神教会,No power can prevent what God wishes to accomplish | Church of Almighty God,神が成し遂げようと望むことを、いかなる力も阻むことはできない | 全能神教会
554,何億人の人間よりイエス１人が正しい そういったことがあるんですよ 君たちは多数派だからドやる ドブ川に人間がいる訳ないだろ？ この世は下界である 君たちは下界の魚だとして ブラックバスがドやるのと似たような 惨めな立場の自覚をしたほうが良い,"Jesus alone is righteous, more so than hundreds of millions of people. That's how it is, you know. You act smug because you're the majority. There's no way humans would be in a gutter, is there? This world is the lower realm. Assuming you are fish of the lower realm, you'd better realize your pathetic standing, similar to a black bass acting smug.",イエス一人だけが何億人もの人々よりも義である。そういうことだよ。お前らは多数派だから偉そうにしている。まさか人間がどぶにいるわけないだろ？この世は下界だ。お前らが下界の魚だとすれば、偉そうにしているブラックバスのように、お前らの哀れな立ち位置を自覚した方がいい。
566,2016年10月2日 マルコの福音書第３章７節～１２節「信じて触る者たち」（岩本遠億牧師） by キリストの平和教会 • A podcast on Anchor,"October 2, 2016 Mark's Gospel Chapter 3:7-12 Those Who Believe and Touch (Pastor Tōoku Iwamoto) by Christ's Peace Church • A podcast on Anchor",2016年10月2日 マルコの福音書 第3章7-12節 信じて触れる人々 (岩本東億牧師) by キリストの平和教会 • Anchorのポッドキャスト
559,宗教界の各宗派はそれぞれの道が真理の道であると信じている。真理の道を偽りの道からどのように区別するのか。 | 神の国降臨の福音 終わりの日のキリストだけが人に永遠のいのちの道を与えられる 恵みの時代における教会生活と神の国の時代における教会生活の違いは何か。 キリストの神的本質をどのようにして知ることができるか。 聖書は人によって編纂されたものであり、神によって編纂されたものではない。聖書は神を表現できない。,"Each denomination in the religious world believes their respective paths are the path of truth. How does one distinguish the path of truth from the path of falsehood? | The Gospel of the Advent of the Kingdom of God. Only Christ of the last days can give people the path of eternal life. What is the difference between church life in the Age of Grace and church life in the Age of the Kingdom of God? How can one know Christ's divine essence? The Bible was compiled by man, not by God. The Bible cannot express God.","宗教界の各教派は、それぞれの道が真理の道であると信じています。真理の道と偽りの道をどのように見分けるのでしょうか？
｜神の国の降臨の福音。終わりの日のキリストだけが、人々に永遠の命の道を与えることができます。恵みの時代の教会生活と神の国の時代の教会生活には、どのような違いがあるのでしょうか？キリストの神性な本質をどのようにして知ることができるのでしょうか？聖書は神によってではなく、人間によって編纂されたものです。聖書は神を表すことはできません。"
560,"旧約聖書に挑戦④洪水の物語とノアの箱舟 | 旅スペイン.コム＜旅とアートとグルメ　ビバ・エスパーニャ＞ カテゴリー: 旧約聖書に挑戦④洪水の物語とノアの箱舟 投稿者 大森由美投稿日: 2019年9月23日 2019年10月6日 カテゴリー 旧約聖書, 旧約聖書に挑戦④洪水の物語とノアの箱舟タグ 旧約聖書、創世記、洪水、ノアの箱舟","Challenging the Old Testament ④: The Story of the Flood and Noah's Ark | TabiSpain.com <Travel, Art, and Gourmet Viva España> Category: Challenging the Old Testament ④: The Story of the Flood and Noah's Ark Author: Yumi Omori Posted on: September 23, 2019 October 6, 2019 Category: Old Testament, Challenging the Old Testament ④: The Story of the Flood and Noah's Ark Tags: Old Testament, Genesis, Flood, Noah's Ark","旧約聖書に挑む④：大洪水とノアの箱舟の物語 | TabiSpain.com ＜旅、アート、グルメ Viva España＞ カテゴリー: 旧約聖書に挑む④：大洪水とノアの箱舟の物語 著者: 大森由美 投稿日: 2019年9月23日 2019年10月6日 カテゴリー: 旧約聖書, 旧約聖書に挑む④：大洪水とノアの箱舟の物語 タグ: 旧約聖書, 創世記, 大洪水, ノアの箱舟"
567,新訳聖書のマタイの福音書によると。 ゼルバベルはアビウドを、アビウドはエリアキムを、エリアキムはアゾル。 ちょっとまて、アビウドとは誰か？。,"According to the Gospel of Matthew in the New Testament. Zerubbabel begot Abiud, Abiud begot Eliakim, Eliakim begot Azor. Wait a minute, who is Abiud?",新約聖書のマタイによる福音書によると、ゼルバベルはアビウドをもうけ、アビウドはエリアキムをもうけ、エリアキムはアゾルをもうけた。ちょっと待って、アビウドって誰？
562,キリスト教自体がうちの教えに従わない奴は敵！おっお前らのとこの神いい権能やんけ、うちの神の側面ってことにしたるわ！あ、お前らの所の神は悪魔ってことにするからな！wとかやってきてる訳だからな……,"Christianity itself is like, Anyone who doesn't follow our teachings is an enemy! Oh, your god has good powers, huh? I'll make it a facet of our god! Oh, I'll make your god a demon! lol because that's the kind of thing they've been doing...",キリスト教自体が、「我々の教えに従わない者は皆敵だ！おやおや、お前たちの神は良い力を持っているな？それを我々の神の一側面にしてしまおう！おやおや、お前たちの神を悪魔にしてしまおう！」って感じなんだよ。(笑) だって、彼らがずっとやってきたことって、そういうことだからね…
563,神は世の終わりに神の裁きの働きをするためになぜ人を使わず、代わりに自らが受肉し裁きの働きを行わなければならないか。 受肉した神の働きと霊の働きの違いは何か。 キリストが真理、道、そしていのちであることをどのように理解するのか。 堕落した人類が受肉する神の救いをさらに必要とすると言われるのはなぜか。,"Why must God Himself become incarnate and carry out the work of judgment at the end of the world, instead of using humans to perform His work of judgment? What is the difference between the work of the incarnate God and the work of the Spirit? How is it understood that Christ is the truth, the way, and the life? Why is it said that fallen humanity further needs the salvation of the incarnate God?","なぜ神ご自身が受肉し、世の終わりに裁きの働きを行う必要があるのか、人間を用いてご自身の裁きの働きを行わせるのではなく？
受肉した神の働きと聖霊の働きとの間には、どのような違いがあるのか？
キリストが真理であり、道であり、命であるとは、どのように理解されるのか？
堕落した人類が、さらに受肉した神の救いを必要とすると言われるのはなぜか？"
570,讃美歌「肉となった神が現れた時に示す権威と力」キリストの大いなる力を賛美する | 神の国降臨の福音 讃美歌動画 17,Hymn: The Authority and Power Displayed When God Incarnate Appears | Praising Christ's Great Power | The Gospel of the Advent of the Kingdom of God Hymn Video 17,賛美歌: 神が受肉して現れる時に示される権威と力 | キリストの偉大な力を賛美する | 神の国の到来の福音賛美歌ビデオ17
572,妹は安倍と統一教会の関係性を認識してると証言してるぞ,My younger sister is testifying that she recognizes the relationship between Abe and the Unification Church!,妹が、安倍氏と統一教会との関係を認識していると証言している！
568,朗読　神の言葉 「三つの忠告」 神の御心に適う人になるために、どうすべきなのか | 全能神教会 神话语朗诵视频 732,Recitation: God's Word Three Admonitions | How to become a person after God's heart | The Church of Almighty God God's Word Recitation Video 732,朗読：神の御言葉 三つの訓戒 | 神の御心にかなう人となるには | 全能神教会 神の御言葉朗読動画 732
574,聖霊が諸教会に語られた御言葉「神の業と人間の実践 」その１ | 神の国降臨の福音 神の御言葉の朗読 1643,The Word Spoken by the Holy Spirit to the Churches: God's Work and Human Practice Part 1 | The Gospel of the Descent of the Kingdom of God - Reading of God's Word 1643,聖霊が諸教会に語られた御言葉：神の御業と人間の実践 第一部 | 神の国降臨の福音 — 神の御言葉の朗読 1643
577,カトリック本郷教会 > お知らせ > コラム > イエスの福音への招き　「イエスの弟子であるかどうかは何でわかるか？」,Catholic Hongo Church > Announcements > Column > Invitation to Jesus' Gospel How can one tell if they are a disciple of Jesus?,"カトリック本郷教会 > お知らせ > コラム > イエス様の福音への招き
自分がイエス様の弟子であるかどうか、どうすればわかるのか？"
573,高慢と謙遜: ケパのメッセージ « 神は生きておられる | トップページ | 神の言葉で戦う » 投稿者 ケパ 日時 2013年9月22日 (日) 信仰 | 固定リンク この記事へのトラックバック一覧です： 高慢と謙遜:,"Arrogance and Humility: Kepa's Message « God is Alive | Homepage | Fight with God's Word » Posted by Kepa Date: September 22, 2013 (Sun) Faith | Permalink List of trackbacks for this article: Arrogance and Humility:",傲慢と謙遜：ケパのメッセージ « 神は生きている | ホームページ | 神の言葉で戦う » 投稿者：ケパ 日付：2013年9月22日(日) 信仰 | パーマリンク この記事のトラックバック一覧：傲慢と謙遜：
571,キリストの十字架にとどまれ！｜カルバリの十字架｜私ではなくキリストⅦ（東洋からの風の便りIV) Home > ブログ > カルバリの十字架 > キリストの十字架にとどまれ！ から転載します。 だから、神の国とその義とをまず第一に求めなさい。そうすれば、それに加えて、これらのものはすべて与えられます｜ ｜霊の人が直面する危険 主と共なる復活と御座における統治(3) 義人は信仰によって生きる(13) 神の国の働き人(13) 神の国の霊的統治(14),"Abide in the cross of Christ! | The Cross of Calvary | Not I, but Christ VII (Wind's Tidings from the East IV) Home > Blog > The Cross of Calvary > Reprinted from: Abide in the cross of Christ! Therefore, seek first the kingdom of God and His righteousness, and all these things will be added to you | | Dangers Faced by the Spiritual Man Resurrection with the Lord and Reigning on the Throne (3) The Righteous Live by Faith (13) Workers for the Kingdom of God (13) Spiritual Governance of the Kingdom of God (14)",キリストの十字架にとどまれ！ | カルバリの十字架 | 我にあらず、キリストなり VII (東からの風の便り IV) ホーム > ブログ > カルバリの十字架 > 転載元：キリストの十字架にとどまれ！ だから、まず神の国と神の義を求めなさい。そうすれば、これらすべてのものはあなたがたに与えられる。 | | 霊の人が直面する危険 主と共に復活し、王座で統治する (3) 義人は信仰によって生きる (13) 神の国の働き人 (13) 神の国の霊的統治 (14)
565,終わりまであなたの道を行きなさい　／　“Go your way till the end”セブンスデー・アドベンチスト甲府キリスト教会 | セブンスデー・アドベンチスト甲府キリスト教会 ← 悲しんでいる人たちは、さいわいである　／　“Blessed are those who mourn” 新年の願い　／　My goal this year →,Go your way till the end　／　“Go your way till the end”Seventh-day Adventist Kofu Christian Church | Seventh-day Adventist Kofu Christian Church ← Blessed are those who mourn　／　“Blessed are those who mourn” New Year's wish　／　My goal this year →,「最後まで自分の道を行きなさい　／　「最後まで自分の道を行きなさい」セブンスデー・アドベンチスト甲府キリスト教会 | セブンスデー・アドベンチスト甲府キリスト教会 ← 悲しむ者は幸いである　／　「悲しむ者は幸いである」新年の願い　／　今年の目標 →」
