text,lang,tokenized_text,x,y,cluster_kmeans,cluster_hdbscan
高市支援してる阿呆は帰化人系日本人と呼ばれる朝鮮原住民な連中のこと 福岡と大阪に特にたくさん分布しているね 顔がしかくいブサイクエベンキ顔ですぐわかる 弥生って奴隷だろｗｗつったら泣きながらＹ染色はカルト！科学は統一教会をシャベチュしている！とかなんかうるせーのなんの,jp,高市 支援 し てる 阿呆 は 帰化 人 系 日本人 と 呼ば れる 朝鮮 原住民 な 連中 の こと   福岡 と 大阪 に 特に たくさん 分布 し て いる ね   顔 が しかくい ブサイクエベンキ 顔 で すぐ わかる   弥生 って 奴隷 だろ ｗ ｗ つっ たら 泣き ながら ｙ 染色 は カルト ！ 科学 は 統一教会 を シャベチュ し て いる ！ とか なんか うる せ ー の なん の,-6.5846214,-6.4884863,1,2
子供の育児放棄を屁とも思わない山神母親はまさに母親の姿をしたキラーマシーンに映ったことだろう 統一教会と萩生田隆一を地獄に送ることができるのは我々しかいない！！ 高市を地獄へ！萩生田小泉竹中を叩き潰せ！！,jp,子供 の 育児 放棄 を 屁 と も 思わ ない 山神 母親 は まさに 母親 の 姿 を し た キラーマシーン に 映っ た こと だろ う   統一教会 と 萩生田 隆一 を 地獄 に 送る こと が できる の は 我々 しか い ない ！ ！   高市 を 地獄 へ ！ 萩生田 小泉 竹中 を 叩き 潰せ ！ ！,-6.6861906,-6.8363175,1,2
奈良県の統一教会の叔母から 「サナエあれば憂いなし」 「サナ活」 とか教え込まれたの？,jp,奈良 県 の 統一教会 の 叔母 から   「 サナエ あれ ば 憂い なし 」   「 サナ 活 」   とか 教え 込ま れ た の ？,-7.3472056,-6.723076,1,2
マザームーン逮捕ざまあ〜ここに書き込んでる涙目統一教会の奴〜〜？？？今どんな気持ち？？？ 高市ネットでいじめられてて悔しい？？？それ以前にマザームーンかんつるこ逮捕どんな気持ち？？？？？？？？？ なんか言えよｗ,jp,マザー ムーン 逮捕 ざま あ 〜 ここ に 書き込ん でる 涙 目 統一教会 の 奴 〜 〜 ？ ？ ？ 今 どんな 気持ち ？ ？ ？   高市 ネット で いじめ られ て て 悔しい ？ ？ ？ それ 以前 に マザー ムーン かん つるこ 逮捕 どんな 気持ち ？？？？？？？？？   なんか 言えよ ｗ,-6.756143,-6.780302,1,2
>>1 スパイ防止法も統一教会が長年、自民党その他のカルト政党に要求し続けてきたことだしな そういう統一系の政党 今でもあるだろ？,jp,>> 1   スパイ 防止 法 も 統一教会 が 長年 、 自民党 その他 の カルト 政党 に 要求 し 続け て き た こと だ し な   そういう 統一 系 の 政党   今 で も ある だろ ？,-7.0359287,-6.900797,1,2
国に解散命令くらってる統一教会の手下の萩生田だの裏金軍団を内閣にする時点で高市は国家反逆罪だろ パチンコポリスが,jp,国 に 解散 命令 くらっ てる 統一教会 の 手下 の 萩生田 だの 裏金 軍団 を 内閣 に する 時点 で 高市 は 国家 反逆 罪 だろ   パチンコ ポリス が,-6.6781707,-6.8117266,1,2
高市！統一教会！てめえらに今日を生きる資格はねえ！！！,jp,高市 ！ 統一教会 ！ てめえ ら に 今日 を 生きる 資格 は ねえ ！ ！ ！,-6.9419684,-6.8878846,1,2
金を要求して来た時点でこれは信仰するに値しないニセ宗教だと気付かないとな,jp,金 を 要求 し て 来 た 時点 で これ は 信仰 する に 値し ない ニセ 宗教 だ と 気付か ない と な,-7.491482,-5.5449066,1,2
統一教会は維新パソナ竹中平蔵エプスタインという女性児童人身売買ネットワークの中核を担っているからな 奴隷船がマジで港湾ヤクザ通して日本女性が信者奴隷として韓国だの海外に人身売買されている 高市はその元締めの一人だ ヘビババアだ,jp,統一教会 は 維新 パソナ 竹中 平蔵 エプスタイン という 女性 児童 人身 売買 ネットワーク の 中核 を 担っ て いる から な   奴隷 船 が マジ で 港湾 ヤクザ 通し て 日本 女性 が 信者 奴隷 として 韓国 だの 海外 に 人身 売買 さ れ て いる   高市 は その 元締め の 一 人 だ   ヘビババア だ,-6.6482477,-6.821243,1,2
日本だけでなく台湾もだ 台湾は完全に統一教会の傀儡で日本は１歩手前くらいだ だから台湾とは絶対に断交しておかないといけない,jp,日本 だけ で なく 台湾 も だ   台湾 は 完全 に 統一教会 の 傀儡 で 日本 は １ 歩 手前 くらい だ   だから 台湾 と は 絶対 に 断交 し て おか ない と いけ ない,-4.810112,-4.378626,1,2
マジかよクソよえーな統一教会,jp,マジ か よ クソ よ えー な 統一教会,-7.22235,-6.8038526,1,2
韓国は日本に植民地にされて幸せだった 日本にレイプされて喜んでいた！統一教会と保守はそのことを隠して逆を宣伝している！！,jp,韓国 は 日本 に 植民 地 に さ れ て 幸せ だっ た   日本 に レイプ さ れ て 喜ん で い た ！ 統一教会 と 保守 は その こと を 隠し て 逆 を 宣伝 し て いる ！ ！,-6.6586366,-6.250712,1,2
日本の統治は素晴らしかったのに劣等人種の韓国人の統一教会がでしゃばることなど許せないことだ 奴らと迎合したすべての愛国？保守？右翼？自民？維新？全員死刑だ！！日本侮辱罪だ！！！！,jp,日本 の 統治 は 素晴らしかっ た のに 劣等 人種 の 韓国 人 の 統一教会 が でしゃばる こと など 許せ ない こと だ   奴ら と 迎合 し た すべて の 愛国 ？ 保守 ？ 右翼 ？ 自民 ？ 維新 ？ 全員 死刑 だ ！ ！ 日本 侮辱 罪 だ ！ ！ ！ ！,-6.5457115,-6.419716,1,2
おじいちゃんの代から統一教会の代理人だった 安部元首相の境遇には同情するが 自分の代で関係を絶って欲しかった それなのに青山繁晴議員によると 統一教会票を差配していた派閥の領袖がいたらしい,jp,おじいちゃん の 代 から 統一教会 の 代理人 だっ た   安部 元 首相 の 境遇 に は 同情 する が   自分 の 代 で 関係 を 絶っ て 欲しかっ た   それなのに 青山 繁 晴 議員 に よる と   統一教会 票 を 差配 し て い た 派閥 の 領袖 が い た らしい,-6.754108,-6.972551,1,2
高市が知らねーわけねーだろｗ 統一教会知らない？あるよ！とかあるのかないのかどっちなんだとか変なババアなだけだ,jp,高市 が 知ら ねー わけ ねー だろ ｗ   統一教会 知ら ない ？ ある よ ！ とか ある の か ない の か どっち な ん だ とか 変 な ババア な だけ だ,-4.6426096,-4.2625604,1,2
統一教会そのものはKCIAが作って 東西冷戦下ではCIAと、そのエージェントである岸信介らに庇護された 愛国者の党を自称していた自民党が反日の元締めのような文鮮明を崇めていたのは皮肉な歴史的事実 東西冷戦終結でCIAに捨てられた統一教会は 教義だった反共まで捨てて北朝鮮金日成と義兄弟になってしまう（笑 あんなものを宗教だと言ってるのは日本くらいで 世界中が詐欺ビジネスのカルトだと思っている それを政権政党が庇護し続けた日本の不幸は、例えようがない,jp,統一教会 そのもの は kcia が 作っ て   東西 冷戦 下 で は cia と 、 その エージェント で ある 岸 信介 ら に 庇護 さ れ た   愛国 者 の 党 を 自称 し て い た 自民党 が 反日 の 元締め の よう な 文 鮮明 を 崇め て い た の は 皮肉 な 歴史 的 事実   東西 冷戦 終結 で cia に 捨て られ た 統一教会 は   教義 だっ た 反共 まで 捨て て 北朝鮮 金 日成 と 義兄弟 に なっ て しまう （ 笑   あんな もの を 宗教 だ と 言っ てる の は 日本 くらい で   世界中 が 詐欺 ビジネス の カルト だ と 思っ て いる   それ を 政権 政党 が 庇護 し 続け た 日本 の 不幸 は 、 例え よう が ない,-5.36531,-5.0745273,1,2
>>1 この事件が起きなければ今でも自民党は旧統一教会と癒着し、自民党議員がイベントに出席し、選挙協力も得ていたと断言できる,jp,>> 1   この 事件 が 起き なけれ ば 今 でも 自民党 は 旧 統一教会 と 癒着 し 、 自民党 議員 が イベント に 出席 し 、 選挙 協力 も 得 て い た と 断言 できる,-4.820393,-4.6298385,1,2
>>293 だがアメリカ共和党の一部とトランプは宗教団体と認めているようだ そして今や大勢力となった福音派とも関係を持ち始めているらしい 天地創造は6千年前に６日間で成し遂げられたという旧約聖書の記述を本気で信じ、現代科学に反旗を翻している点において 統一教会は皮肉にも最も強硬で排他的なキリスト教徒であるキリスト教原理主義教派とも親和性があるらしい 実態は単なるチンピラ詐欺集団なのだが、その騙しテクニックは凄まじく、騙されるのは情弱日本人だけではないのだ,jp,>> 293   だが アメリカ 共和党 の 一部 と トランプ は 宗教 団体 と 認め て いる よう だ   そして 今や 大 勢力 と なっ た 福音 派 と も 関係 を 持ち 始め て いる らしい   天地 創造 は 6 千 年 前 に ６ 日間 で 成し遂げ られ た という 旧約 聖書 の 記述 を 本気 で 信じ 、 現代 科学 に 反旗 を 翻し て いる 点 において   統一教会 は 皮肉 に も 最も 強硬 で 排他 的 な キリスト教徒 で ある キリスト教 原理 主義 教派 とも 親和 性 が ある らしい   実態 は 単なる チンピラ 詐欺 集団 な の だ が 、 その 騙し テクニック は 凄まじく 、 騙さ れる の は 情 弱 日本人 だけ で は ない の だ,-5.4890046,-4.861973,1,2
>>1 山上は直接的な手段を取ったけど山上や山上の兄ちゃんの人生奪ったって点では、安倍も人の人生奪ってるのよな 三代癒着で名称変更も通して金ももらって広報して公安に天下りさせてメディアも弾圧して。 救いの場を全部奪った こんなことしてなければもっと早くに統一教会解散まで追い込めたかもしれないのに,jp,>> 1   山上 は 直接的 な 手段 を 取っ た けど 山上 や 山上 の 兄ちゃん の 人生 奪っ たって 点 で は 、 安倍 も 人 の 人生 奪っ てる の よ な   三 代 癒着 で 名称 変更 も 通し て 金 も もらっ て 広報 し て 公安 に 天下り さ せ て メディア も 弾圧 し て 。   救い の 場 を 全部 奪っ た   こんな こ として なけれ ば もっと 早く に 統一教会 解散 まで 追い込め た かも しれ ない のに,-6.660302,-7.0832243,1,2
山上は母親から虐待を受けて、虐待の原因を作った統一教会に恨みを持った 安倍ちゃんが統一教会の雑誌の表紙に出てたので統一教会の一味だと思って有名人安倍ちゃんを狙った これは単純に怨恨だな,jp,山上 は 母親 から 虐待 を 受け て 、 虐待 の 原因 を 作っ た 統一教会 に 恨み を 持っ た   安倍 ちゃん が 統一教会 の 雑誌 の 表紙 に 出 て た ので 統一 教会 の 一味 だ と 思っ て 有名人 安倍 ちゃん を 狙っ た   これ は 単純 に 怨恨 だ な,-6.8171372,-7.1241074,1,2
居た堪れないなあ…全ては与党の自民党のせいだな。統一教会を日本へ引き入れて、政界とズブズブだったからなあ。 次の選挙では野党に投票するべき。,jp,居 た 堪 れ ない なあ … 全て は 与党 の 自民党 の せい だ な 。 統一教会 を 日本 へ 引き入れ て 、 政界 と ズブズブ だっ た から なあ 。   次 の 選挙 で は 野党 に 投票 する べき 。,-6.868251,-6.6271405,1,2
あの高市早苗とかいうトカゲBBAがなぜ堂々と売国に走るのか不思議でならなかったけど 統一教会とズブズブなんだから当然の行動だよか,jp,あの 高市 早苗 とかいう トカゲ bba が なぜ 堂々 と 売国 に 走る の か 不思議 で なら なかっ た けど   統一教会 と ズブズブ な ん だ から 当然 の 行動 だ よ か,-6.723129,-6.918254,1,2
>>339 阿呆か 親を理由にして良いのは中学生まで 40歳過ぎたおっさんが親がカルト教団がどーので人殺した、を不思議じゃないとか冗談だろ 親がカルト信仰してるの、可哀想にね、と言って貰えるのは中学生までだよ,jp,>> 339   阿呆 か   親 を 理由 に し て 良い の は 中学生 まで   40 歳 過ぎ た おっさん が 親 が カルト 教団 が どー ので 人殺し た 、 を 不思議 じゃ ない とか 冗談 だろ   親 が カルト 信仰 し てる の 、 可哀想 に ね 、 と 言っ て 貰える の は 中学生 まで だ よ,-8.184358,-6.6779647,1,2
>被害者が安倍氏だったことは不思議に思わなかったかとの問いには、「不思議に思いませんでした。母の部屋に安倍元首相が表紙の旧統一教会の機関誌がありました。 >信者の叔母から、選挙時に自民党の特定の候補に入れてほしいと言われたこともあります」と答えた。 旧統一教会と安倍晋三がどれだけ悪辣なことをしてきたかが良く分かるエピソードだな 安倍はこれだけでなく、旧統一教会関連団体の集会に祝電を送ったりビデオメッセージまで寄せていたのだから、旧統一教会とズッポリ癒着していたとしか思えん 日本国首相という重要で責任ある立場にあったのにもかかわらず反社会勢力としか思えない旧統一教会と長年関係を持っていたのだから、安倍晋三は殺されて当然のクズ、国賊だと思う 山上徹也はほんといい仕事をしてくれたと思う 彼は害虫を駆除して公共の福祉に寄与してくれたのだから無罪になって当然だと思う 山上徹也には国民栄誉賞を与えこそすれ、罰するなどありえない選択だ 自分がこの裁判の裁判員になっていれば山上徹也を絶対無罪にしていたのに、残念でならない,jp,> 被害 者 が 安倍 氏 だっ た こと は 不思議 に 思わ なかっ た か と の 問い に は 、 「 不思議 に 思い ませ ん でし た 。 母 の 部屋 に 安倍 元 首相 が 表紙 の 旧 統一教会 の 機関 誌 が あり まし た 。   > 信者 の 叔母 から 、 選挙 時 に 自民党 の 特定 の 候補 に 入れ て ほしい と 言わ れ た こと も あり ます 」 と 答え た 。   旧 統一教会 と 安倍 晋 三 が どれ だけ 悪辣 な こと を し て き た か が 良く 分かる エピソード だ な   安倍 は これ だけ で なく 、 旧 統一教会 関連 団体 の 集会 に 祝電 を 送っ たり ビデオ メッセージ まで 寄せ て い た の だ から 、 旧 統一教会 と ズッポリ 癒着 し て い た と しか 思え ん   日本国 首相 という 重要 で 責任 ある 立場 に あっ た の に も かかわら ず 反 社会 勢力 と しか 思え ない 旧 統一教会 と 長年 関係 を 持っ て い た の だ から 、 安倍 晋 三 は 殺さ れ て 当然 の クズ 、 国賊 だ と 思う   山上 徹也 は ほん と いい 仕事 を し て くれ た と 思う   彼 は 害虫 を 駆除 し て 公共 の 福祉 に 寄与 し て くれ た の だ から 無罪 に なっ て 当然 だ と 思う   山上 徹也 に は 国民 栄誉 賞 を 与え こそ すれ 、 罰する など ありえ ない 選択 だ   自分 が この 裁判 の 裁判 員 に なっ て いれ ば 山上 徹也 を 絶対 無罪 に し て い た のに 、 残念 で なら ない,-5.0761075,-5.033794,1,2
旧統一教会も悪いけど母親の方がもっと悪いだろ この母親はたぶん境界知能なんだろうけど 献金することで自分や家が救われると思っている事が間違い このような宗教団体は人を不幸にするだけで人を幸せにはしない 自分の親も同じような境界知能の人間だから分かる 境界知能の人は自分が不幸になる事を幸せになる事だと思っている事があるから,jp,旧 統一 教会 も 悪い けど 母親 の 方 が もっと 悪い だろ   この 母親 は たぶん 境界 知能 な ん だろ う けど   献金 する こと で 自分 や 家 が 救わ れる と 思っ て いる 事 が 間違い   この よう な 宗教 団体 は 人 を 不幸 に する だけ で 人 を 幸せ に は し ない   自分 の 親 も 同じ よう な 境界 知能 の 人間 だ から 分かる   境界 知能 の 人 は 自分 が 不幸 に なる 事 を 幸せ に なる 事 だ と 思っ て いる 事 が ある から,-7.2611694,-6.941697,1,2
統一教会も安倍首相も一番かかわってはいけない一族とかかわってしまったようだな 搾取相手の選択ミスだ,jp,統一教会 も 安倍 首相 も 一番 かかわっ て は いけ ない 一族 と かかわっ て しまっ た よう だ な   搾取 相手 の 選択 ミス だ,-7.1296926,-7.0885715,1,2
>>413 続き >>367 いい年した大人の安倍晋三と母親が 日本人に金をたかって その金を統一協会経由で 北朝鮮の核開発・核弾道ミサイル開発資金提供とかクーデターだ 統一教会日本幹部・安倍晋三・山上母等熱烈信者は全員 死刑 外患誘致罪」（刑法81条）死刑のみ 「外患援助罪」（刑法82条）死刑または無期懲役 一体いつまでいい大人が 北朝鮮核開発に 資金提供続けるんだよ クーデターだ！！,jp,>> 413   続き   >> 367   いい 年 し た 大人 の 安倍 晋 三 と 母親 が   日本人 に 金 を たかっ て   その 金 を 統一 協会 経由 で   北朝鮮 の 核 開発 ・ 核 弾道 ミサイル 開発 資金 提供 とか クーデター だ   統一教会 日本 幹部 ・ 安倍 晋 三 ・ 山上 母 等 熱烈 信者 は 全員   死刑   外患 誘致 罪 」 （ 刑法 81 条 ） 死刑 のみ   「 外患 援助 罪 」 （ 刑法 82 条 ） 死刑 または 無期 懲役   一体 いつ まで いい 大人 が   北朝鮮 核 開発 に   資金 提供 続ける ん だ よ   クーデター だ ！ ！,-6.573801,-6.864383,1,2
日本が防衛予算を急増するしかなくなったのは まさしく統一協会の膨大な開発資金提供 による 北朝鮮の★核弾道ミサイル開発が原因です なぜ★右翼のトラックが統一教会日本本部ビルに特攻しないのか不思議 ★右派自民党議員はそれこそ ★治安維持法成立で統一教会関係者を 逮捕拷問で事実解明するべき,jp,日本 が 防衛 予算 を 急増 する しか なくなっ た の は   まさしく 統一 協会 の 膨大 な 開発 資金 提供   による   北朝鮮 の ★ 核 弾道 ミサイル 開発 が 原因 です   なぜ ★ 右翼 の トラック が 統一教会 日本 本部 ビル に 特攻 し ない の か 不思議   ★ 右派 自民党 議員 は それ こそ   ★ 治安 維持 法 成立 で 統一教会 関係 者 を   逮捕 拷問 で 事実 解明 する べき,-6.787552,-6.9223022,1,2
実態は 統一教会という 朝鮮人勢力の ★自民党★乗っ取り ★朝鮮人による 日本政治支配★クーデターだった というのが事実,jp,実態 は   統一教会 という   朝鮮 人 勢力 の   ★ 自民党 ★ 乗っ取り   ★ 朝鮮 人 による   日本 政治 支配 ★ クーデター だっ た   という の が 事実,-4.7426677,-4.420351,1,2
統一協会の 銃砲店は 日本最大グループで 全国にあります 非常に危険なので クーデター未遂 ということで 一斉検挙するべきだと思います 実際問題、 統一教会が この銃火器器で クーデターを起こした場合 とんでもないことになります 県単位で言うならば 奈良県はじめ 10県ぐらいは統一協会が あっという間に制圧する 現実的リスクがあります 北朝鮮が確実に統一協会を支援します 統一協会は韓国最大の銃火器メーカーを 所有経営してます この危険性を認識 している人は 本当に少ないです,jp,統一 協会 の   銃砲 店 は   日本 最大 グループ で   全国 に あり ます   非常 に 危険 な ので   クーデター 未遂   という こと で   一斉 検挙 する べき だ と 思い ます   実際 問題 、   統一教会 が   この 銃火 器 器 で   クーデター を 起こし た 場合   とんでも ない こと に なり ます   県 単位 で 言う なら ば   奈良 県 はじめ   10 県 ぐらい は 統一 協会 が   あっという間に 制圧 する   現実 的 リスク が あり ます   北朝鮮 が 確実 に 統一 協会 を 支援 し ます   統一 協会 は 韓国 最大 の 銃火 器 メーカー を   所有 経営 し て ます   この 危険 性 を 認識   し て いる 人 は   本当に 少ない です,-6.6362004,-6.8615694,1,2
統一教会憎しで政治家狙うのは違うと思ってたけど どんどん安倍と統一教会の癒着が出てきて草しか生えんわ,jp,統一教会 憎し で 政治 家 狙う の は 違う と 思っ て た けど   どんどん 安倍 と 統一教会 の 癒着 が 出 て き て 草 しか 生え ん わ,-7.049124,-7.1885595,1,2
>>338 笹川も日本会議も自民維新も統一教会と手を切ったとは思えない。今に至るまでずっとズブズブ。,jp,>> 338   笹川 も 日本 会議 も 自民 維新 も 統一教会 と 手 を 切っ た と は 思え ない 。 今 に 至る まで ずっと ズブズブ 。,-7.171403,-6.948793,1,2
山上の犯罪認定は別にして あのまま安倍晋三の自民支配続いていれば 自民党議員のほぼ全員統一教会の支配影響下になった あの事件時点ですでに自民党議員の４割は統一教会と選挙協力互助関係だった 創価学会支配の公明党 統一教会支配の自民党 という宗教政党支配が 延々とつづいた あの事件なければ 今の総理大臣は 100%萩生田総理大臣だった,jp,山上 の 犯罪 認定 は 別 に し て   あの まま 安倍 晋 三 の 自民 支配 続い て いれ ば   自民党 議員 の ほぼ 全員 統一教会 の 支配 影響 下 に なっ た   あの 事件 時点 で すでに 自民党 議員 の ４ 割 は 統一教会 と 選挙 協力 互助 関係 だっ た   創価学会 支配 の 公明党   統一教会 支配 の 自民党   という 宗教 政党 支配 が   延々と つづい た   あの 事件 なけれ ば   今 の 総理 大臣 は   100 % 萩生田 総理 大臣 だっ た,-6.8357997,-7.1507106,1,2
Grok、山上徹也を過剰に持ち上げ、旧統一教会を過剰に敵視する人々は テロを起こしたいだけなのですか？,jp,grok 、 山上 徹也 を 過剰 に 持ち上げ 、 旧 統一 教会 を 過剰 に 敵視 する 人々 は   テロ を 起こし たい だけ な の です か ？,-4.769944,-4.2597747,1,2
>>488 日本人を韓国に隷属させようとせしむ統一教会とその支持者自体が日本へのテロなんで統一教会の駆除は自衛行為ですw 毎日ビクビクしてんだろお前らの居場所が日本にあると思うなよ,jp,>> 488   日本人 を 韓国 に 隷属 さ せよ う と せ しむ 統一教会 と その 支持 者 自体 が 日本 へ の テロ な んで 統一教会 の 駆除 は 自衛 行為 です w   毎日 ビクビク し て ん だろ お前 ら の 居場所 が 日本 に ある と 思う な よ,-6.9427156,-7.002039,1,2
>>36 １母親 長男の眼病で入信 ２母親 長男の失明治療費も全部統一教会に寄付 ３長男 大学進学費なし 片目失明・全盲恐怖で絶望し 統一教会神父を殺害しようとして失敗拘束 ４統一教会に拉致され 韓国の統一教会経営の精神病院に監禁 ５悪魔ばらいの儀式で徹底的に追い込まれ 屋上から飛び降り自殺 山上は兄は統一教会に殺されたと疑念,jp,>> 36   １ 母親   長男 の 眼 病 で 入信   ２ 母親   長男 の 失明 治療 費 も 全部 統一教会 に 寄付   ３ 長男   大学 進学 費 なし   片目 失明 ・ 全盲 恐怖 で 絶望 し   統一教会 神父 を 殺害 しよ う として 失敗 拘束   ４ 統一教会 に 拉致 さ れ   韓国 の 統一教会 経営 の 精神 病院 に 監禁   ５ 悪魔 ば らい の 儀式 で 徹底的 に 追い込ま れ   屋上 から 飛び降り 自殺   山上 は 兄 は 統一教会 に 殺さ れ た と 疑念,-6.6552663,-6.737627,1,2
統一教会は財産をすべて吸い取って借金までさせるから最悪 絶対引っかかるなよ 「◯◯家庭連合」とか偽装するから気をつけて,jp,統一教会 は 財産 を すべて 吸い取っ て 借金 まで さ せる から 最悪   絶対 引っかかる な よ   「◯◯ 家庭 連合 」 とか 偽装 する から 気 を つけ て,-7.2108746,-6.855978,1,2
>>512 てめえが全財産巻き上げられてみろよ糞ゴミ野郎 親が金巻き上げられたのが山上兄妹に何の責任があるんだ？？バカかてめえは 安倍を守りたいが為に統一教会を擁護するゴキブリネトウヨ,jp,>> 512   てめえ が 全 財産 巻き上げ られ て みろ よ 糞 ゴミ 野郎   親 が 金 巻き上げ られ た の が 山上 兄妹 に 何 の 責任 が ある ん だ ？ ？ バカ か てめえ は   安倍 を 守り たい が 為 に 統一教会 を 擁護 する ゴキブリネトウヨ,-6.976127,-6.979015,1,2
統一教会は元々公安の最重要監視対象に指定されていたのに 第一次安倍政権でその公安のマークが解除され 第二次安倍政権ではずっと拒否されてきた名称変更が許可され被害者が急増 後に総理大臣が堂々とビデオでマザームーンを称賛し忠誠を誓い 取り締まる側の公安のトップまでもが統一教会イベント開催呼びかけ人を務めるまでに癒着が進んだ,jp,統一教会 は 元々 公安 の 最 重要 監視 対象 に 指定 さ れ て い た のに   第 一 次 安倍 政権 で その 公安 の マーク が 解除 さ れ   第 二 次 安倍 政権 で は ずっと 拒否 さ れ て き た 名称 変更 が 許可 さ れ 被害 者 が 急増   後 に 総理 大臣 が 堂々 と ビデオ で マザー ムーン を 称賛 し 忠誠 を 誓い   取り締まる 側 の 公安 の トップ まで も が 統一教会 イベント 開催 呼びかけ人 を 務める まで に 癒着 が 進ん だ,-6.9516034,-7.106701,1,2
>>559 叩かれてもいない 無関心で統一教会も未だに金巻き上げていただろ,jp,>> 559   叩か れ て も い ない   無 関心 で 統一教会 も 未だに 金 巻き上げ て い た だろ,-4.664819,-4.2547994,1,2
この事件が起きる前から5chにも統一教会批判のコピペが結構貼ってあって、 親族の女性が洗脳されて韓国に嫁いじゃったので迎えに行ったら田舎の農家で、 本人は「日本人は韓国人に償い続けないといけないから」と言って聞く耳持たず、 旦那になった韓国人は「この女は何でも言う事聞くし尻がデカイからラッキーだった」と言って笑っていたっていうのあったよな 当時は嘘くせーと思ってたけどあれも事実だったんかなあ,jp,この 事件 が 起きる 前 から 5 ch に も 統一教会 批判 の コピペ が 結構 貼っ て あっ て 、   親族 の 女性 が 洗脳 さ れ て 韓国 に 嫁い じゃっ た ので 迎え に 行っ たら 田舎 の 農家 で 、   本人 は 「 日本人 は 韓国 人 に 償い 続け ない と いけ ない から 」 と 言っ て 聞く 耳 持た ず 、   旦那 に なっ た 韓国 人 は 「 この 女 は 何 でも 言う 事 聞く し 尻 が デカイ から ラッキー だっ た 」 と 言っ て 笑っ て い た って いう の あっ た よ な   当時 は 嘘 くせ ー と 思っ て た けど あれ も 事実 だっ た ん か なあ,-6.721904,-6.6753583,1,2
「世界ナゼそこに？日本人」に教会信者が多数出演？,jp,「 世界 ナゼ そこ に ？ 日本人 」 に 教会 信者 が 多数 出演 ？,-7.9824414,-5.7884626,1,2
カルトに限らず宗教ってのがそもそも権力と結びつきやすいわけで アメリカとか各国のみならず、韓国だって普通にカトリックプロテスタントの影響力非常に強いし キリスト教徒が日本は人口の一％だが、韓国は三割にも及ぶから当然影響力がダンチであり それだけ韓国での人数も多いから、日本のキリスト教への影響も昔っからでかいと ウリストカルトも普通に入ってくるどころか、向こうの既存キリスト教系も結構大概なこと主張してるのが多いというか 元８９３キメセク逃亡牧師系とか、川崎の反差別標榜の民団系キリスト教会関連とか 半島系じゃなくてもコラーヴォだの諸々結構アレっしょ？ｗ,jp,カルト に 限ら ず 宗教 って の が そもそも 権力 と 結びつき やすい わけ で   アメリカ とか 各国 のみ なら ず 、 韓国 だって 普通 に カトリック プロテスタント の 影響 力 非常 に 強い し   キリスト教徒 が 日本 は 人口 の 一 ％ だ が 、 韓国 は 三 割 に も 及ぶ から 当然 影響 力 が ダンチ で あり   それだけ 韓国 で の 人数 も 多い から 、 日本 の キリスト教 へ の 影響 も 昔 っ から でかい と   ウリストカルト も 普通 に 入っ て くる どころか 、 向こう の 既存 キリスト教 系 も 結構 大概 な こと 主張 し てる の が 多い と いう か   元 ８ ９ ３ キメセク 逃亡 牧師 系 とか 、 川崎 の 反 差別 標榜 の 民団 系 キリスト 教会 関連 とか   半島 系 じゃ なく て も コラーヴォ だの 諸々 結構 アレ っしょ ？ ｗ,-7.641592,-6.1716375,1,2
