text,model_votes,average_prob,sampling_strategy_tag
我的心从此再无悲喜，因为尤诺的快乐就是我的快乐，尤诺的悲伤就是我的悲伤,1/2,0.8376724720001221,uncertain_or_low_confidence
“我等你”这话怎么这么熟悉,1/2,0.7732797861099243,uncertain_or_low_confidence
"菲奥娜这段是一般，没演出莎纪那种破碎感
0.3最亮眼还是佐伊，
我看半个贴吧都被洗成佐伊党了，太甜了，小女生的崇拜演的活灵活现",1/2,0.7854829430580139,uncertain_or_low_confidence
晋王:陛下何故谋反,1/2,0.8586361209551493,uncertain_or_low_confidence
珍珠活动结束，就该削弱了,2/1,0.8152110377947489,uncertain_or_low_confidence
对我来说这两个都不是，最吸引我的就是咔咔死人，从头死到尾，谁都可以死,1/2,0.7868583997090658,uncertain_or_low_confidence
龙傲天和纯爱对应吗，感觉是想不到别的词直接拿来用了,1/2,0.8528864781061808,uncertain_or_low_confidence
成毅：“我们一起努力，一起进步，一起越来越好。”天地剑心 王权富贵 #成毅天地剑心##成毅王权富贵# 成毅作品必看#成毅王权富贵#,1/2,0.717592696348826,uncertain_or_low_confidence
"非常推荐你做天运动， 天意运动可以消除身体的负能量，坚持下去会让你的五官立体，皮肤越来月紧致年轻。
本人s，y十八年了， 各种神经症 恐惧症 重度焦虑症抑郁症 ， 每天萎靡 猥琐。失恋 失业 负债，坚持了天意运动差不多半年。现在皮肤好了 脱发也好了 精神状态和睡眠也好了。内心yy也几乎没了。每天状态很好 很自信 社交能力也强了 ， 推荐你 喜马拉雅的优千莫，里面有她的音频 按照她的方法每天去做 现在财运也好了，比原来自信了 也没有社恐了，很自在。",1/2,0.8057563900947571,uncertain_or_low_confidence
新教伦理和资本主义精神就指出：加尔文派基督徒以荣耀上帝为其处世伦理的唯一价值。,1/2,0.8071046074231466,uncertain_or_low_confidence
编辑不易啊,1/2,0.7758312225341797,uncertain_or_low_confidence
第一 关于古代儒生 牛逼的儒生都升官发财了 还用宣传吗？ 第二关于嫉妒教的传教士 都是伴随着殖民行动一起的 和物理镇压 经济掠夺 文化洗脑同步进行的 只是殖民战略的一环 国外的传教体系也是有严格的圈子的 家里几代人都是传教士 这才是老外的长期战略,2/1,0.8668677012125651,uncertain_or_low_confidence
自己无名无姓无地位，不需要外国人的奖赏，对外国的没兴趣。,2/1,0.7503123084704081,uncertain_or_low_confidence
你这分行、排版完全看不下去,1/2,0.6723187565803528,uncertain_or_low_confidence
9人流量不满足条件，好像以前有喜茶来着，反正也是连锁奶茶店，开不下去，到咱们这届就跑路了,1/2,0.7044887145360311,uncertain_or_low_confidence
"天气术士最强的能力是其实是一种莫名其妙的幽默感
每当我想聊一聊那些天使的时候，我一想到那个天气我就很想笑
什么叫飞的太快自己扛不住",1/2,0.8638530572255453,uncertain_or_low_confidence
这个前置建筑是个什么玩意啊，正常应该是有提示的,1/2,0.9317734241485596,uncertain_or_low_confidence
⛰️这个rhlc，⛰️这个4️⃣hc，再暗戳戳破糖割席试试呢。我说我要双人！你们👂🏻🐉吗,2/1,0.7035263776779175,uncertain_or_low_confidence
魅魔的身体,1/2,0.85118434826533,uncertain_or_low_confidence
这些三谋都有，三谋也是靠这些稳住了基本盘，要不是三谋官方哔站买号被找回而渠道服号不能挂电脑我就不回三战了,1/2,0.8055271903673807,uncertain_or_low_confidence
算，狠人只要想随时可以切号并不算完全独立个体生命最多算个小号。,2/1,0.7153559327125549,uncertain_or_low_confidence
"二雷会管？人家现在的态度就是借wot和wows赶紧圈一波钱然后自己开发游戏。
至于wows，要么在二雷手上对外挂听之任之然后鬼服；或者二毛子忍无可忍最后换代理，反正他自己公司也赚够了，受害者永远是合法玩家群体，可能还有接盘的游戏代理公司。",2/1,0.8372156818707784,uncertain_or_low_confidence
绿毛人力多，可以把人淹死非常哈人,2/1,0.9273100892702738,uncertain_or_low_confidence
国人已经疯了,2/1,0.8919486006100973,uncertain_or_low_confidence
不能，除非你有心灵感应，这种更好一些，文能识别人心判别忠诚，武能战争传令,1/2,0.8476009766260783,uncertain_or_low_confidence
应该是侠义远征，你开游戏沙漠那片地方有个寇法港口是特殊建筑，就是说的这个事,1/2,0.7159293293952942,uncertain_or_low_confidence
我先来，🌿饲菲比😋,1/2,0.8425022959709167,uncertain_or_low_confidence
野怪无掉落也还好，可以跑或者不用枪干掉,1/2,0.8042854070663452,uncertain_or_low_confidence
目标是手下自动上任的观察使总督效率绿油油，我目前是改信汉文化然后分离兵法+哲人文化+公正+男女平等+士大夫+修身养性。但是宗教不知道怎么选，感觉道教好弱加成,1/2,0.77488774061203,uncertain_or_low_confidence
不知道哪个完犊子换小号了九天十地碰瓷谁呢，帝关一个纪元连帝族至尊都没见过，石钟这种被金乌一脚踢死的玩意要是要早出生几十万年就是帝关领头的,2/1,0.905358632405599,uncertain_or_low_confidence
律法主义，秘传，字面解经,2/1,0.8047057787577311,uncertain_or_low_confidence
怪了，吧友怎么全用谐音啊，我ck吧eu吧天天讨论也没见封啊。,1/2,0.7916290561358134,uncertain_or_low_confidence
再说了，宇智波被灭族只与团藏鼬带土有关系。暗部根部连插手都没有，顾问三代知道的时候人都硬了。更别提事发时根本不在村子的纲手，说一千道一万除了团藏所有高层都能挺直腰板说一句宇智波灭族跟我没关系,1/2,0.7982876698176066,uncertain_or_low_confidence
"为什么笃定士大夫和宗族、广大小农及地主们一定会反抗？难道明末投诚满清的士大夫和地主很少么？
这个问题我在一开始也说过我的思考，在这里我再深入解释一下我的想法。以下所有情况的设想都建立在明末（1630S）的时间线，因为只有这个时间段中央朝廷崩溃后，西班牙人才有可能有机会进行以上行动。
1.士大夫阶层
首先士大夫究竟是什么？
从我的角度看来。士大夫阶层是古代中国的知识分子阶层，他们掌握知识和管理的经验，通过科举晋升在成为官僚获取政治权力、是官僚系统的绝对主体，在官僚体系外作为地方的知识分子和宗族领袖组织公共事务和福利，他们负责解释什么是“忠孝仁义”，什么是正确的社会秩序（三纲五常）。他们通过著书立说、兴办教育、制定乡规民约，掌握了社会的主流话语权和价值判断权，拥有强大的地方号召力，在经济上控制大片的良田和经济资源，顺便说一下他们也会去行商和放贷。
因此严格来说明末的士大夫本身已经是集政治权力、文化影响力、经济和地方组织力于一身的强大阶层，他们已经超越了仅仅是知识分子这一概念，在那个时代无论是哪个王朝和军事集团想要有效的统治中国都不得不与其达成一定的协议，否则不仅不能有效统治地方、还会制造出一个有着广大社会基础和号召力的空前强大的反对派；
西班牙作为一个完全的外来者，如果其想要有效的统治中国就不能跳过这个阶层，无论是与士大夫阶层这种地头蛇完全对抗而要付出的天文成本，还是从单纯的提高对殖民地的控制和剥削力度的角度，这都是有必要的；
但真的能达成长远的合作么？
有吧友在评论中认为，士大夫曾经为了获取特权和职位而向满清入侵者投诚，只要西班牙能提供相应的特权也能争取到其的投诚，就像在征服印加和阿兹特克后西班牙人授予提供协助的土著权力来稳固统治一样；先不说地方宗族通过儒家秩序和科举制度与朝廷的利益捆绑一起。
是的，士大夫可以为了继续存续和利益而妥协，但关键在于“妥协的底线和代价”究竟是什么？
同样是外来者的出价，满清军事集团对士大夫阶层开出的价码是：效忠一个新的皇帝、剃发
但科举考试、儒家经典、孔庙祭祀全部保留。他们的知识和价值观依然是晋身之阶。
不需要改变信仰和基本的生活习俗，祭祖、祭孔一切照旧。文化认同和家族伦理完整保留，基层乡村中的儒家文化指导下的宗族秩序和优势地位依然能在新朝中继续保留。
进入新朝权力核心，成为新统治集团的一部分，赢取功名利禄、飞黄腾达。
西班牙人的价码：
必须接受废除科举（我在这个帖子开头部分已经着重强调为什么我认为板鸭不可能保留一个以儒家经典为纲通过考察儒家知识分享权力的系统），他们寒窗苦读数十年的毕生所学（儒家经典）瞬间变成无用之物，甚至是被批判的“异端邪说”、“异教徒的哲学”。
必须放弃祖先崇拜，皈依天主教，拆除祠堂，接受一套全新的、陌生的神学和世界观。这几乎是对古代中国个人身份和家族传承的根本性背叛，摧毁儒家秩序下的普通人的心灵寄托和固有生活方式，这在保守的农业时代的中国简直是无法想象的。
在板鸭殖民体系中被广泛应用于殖民地权力分配的“半岛人-克里奥尔人-混血儿-土著人”的等级体系中，即使是最合作的士大夫，其地位也注定在来自西班牙的“半岛人”之下，永远无法进入核心决策层。想象一下，西班牙人告诉一个中国的进士或士绅：“你可以投降，我们会给你一个‘梅斯蒂索’或‘合作土著贵族’的地位，地位在西班牙白人之下，但可以帮你管理同胞。”这对于通过科举“学而优则仕”、目标直指朝廷要员的士大夫精英来说，是绝对的侮辱。
（或许会有人拿蒙元的“四等人”制度作例反对，但蒙元的四等人制度虽然将汉人（南人）置于权力底层，但最关键的是其并没有系统性毁灭儒家秩序，也没有完全废弃科举，其对于儒家和汉文化更多是“隔离”和“压制”而非板鸭的“置换”和“灭绝”，即使如此他们的统治在不到一个世纪内也已经摇摇欲坠）
且士大夫的财富和地位，也很大程度上建立在土地所有权和官位带来的“免役特权”和司法等特权之上。一旦被排除在真正的权力之外，他们的土地和财富就失去了政治庇护，哪怕一时之间被殖民者许诺保护，但当局势开始动荡，也难免沦为成为西班牙殖民政府和教会征税、没收的对象，这种经济的腐蚀也是要命的。
满清军事集团入关后，迅速做出了关键性决策：沿用明朝制度、开科取士、祭祀孔子、尊崇朱熹。他们明确表示：“我是来当中国皇帝的，不是来毁灭中国的。” （改朝换代），其给予投降士大夫的是继续举行科举的表态和真实的实权高官之位。对于士大夫来说，这虽然是屈辱的妥协，但科举还在，孔庙还在，祖宗之法还在。他们的核心利益和文化认同得以保全。
但投降西班牙与其合作，意味着要拆除孔庙、放弃科举、禁止祭祖。这不再是换一个皇帝，而是彻底毁灭士大夫安身立命的文明根基和核心利益，这触及了绝对不可妥协的底线。",1/2,0.6568536162376404,uncertain_or_low_confidence
是时候追她闺蜜了，让她滚,2/1,0.7866637905438741,uncertain_or_low_confidence
说实话如果打完米凯拉后，幽影地阴影被抹除，然后来一段cg展现交界地和幽影地重新相连，并且大地图也换成连接后的地图，那我就能给dlc85分,1/2,0.7416197856267294,uncertain_or_low_confidence
西方出土文物不成体系，但证据性较强，一般都能证明西方非常发达、先进，甚至还有三语词典出土。比如，中国出土了骨笛、石磬、古琴、编钟……，等等等等，一系列古乐器。而西方，没见古琴出土，pia叽一下出土一架钢琴！中国的符号不成体系不是文字，难道西方的文物就不需要成体系？不成体系就不真实！,1/2,0.7693315347035726,uncertain_or_low_confidence
"一句话，没有预想中那么好玩。
1，还是名字问题，我以为到了溥天之下，汉文化的名字能多起来，不至于还是原来那些，出现什么行方二世，行方三世。可一圈看下来，也没增加多少。而且单字的名字变少了，随机的汉文化名全是双字，重名的不要太多。像皇帝名字避讳这种，你们瑞典人搞不懂，不做也就算了，至少名字的多样性，你也多整一点啊。
2，国库，晚唐开局，玩了两把升到节度使崩盘，一次是朔方，上任两年崩了，崩完只有400多个兵，国库才100多块钱。我旁边几个没有一个少于1000兵的，我好不容易趁旁边的凤翔内乱，一口吃掉了。刚吃完，国库-18.7的月收入，爆红了。我调节了几次预算俸禄，都没有用，只好让北面的刺史全部独立，国库才回归正数。最后还是因为兵太少，被草原势力吃掉了。第二次忘了哪个鸟不拉屎的西南节度使，一上任国库-300多，月入也是负数，上任一年唐崩了，顶着负几百的国库不知所措。国库的问题，还是弄不明白，有没有大佬讲解一下。
3，子嗣，我不知道是不是开了东方地图，为了减少机器负担，故意让少生孩子。我一妻三妾，努力了快三十年，只有4个孩子，我还是不停的勾引，求爱，为了那个巫山云雨。而且二代们生的更少，还老出意外，动不动就挂了。差点给干绝嗣了，我玩天主教一夫一妻都没这么慌过。我捏的其他NPC更是比我可怜，还指望能繁衍成世家大族呢，全部嗝屁，有男性后代的，不结婚，到了30多，还是不结婚，直接遇一个意外，族灭。还有结了婚的，二十年不生孩子，遇意外挂了，族灭。第二把点了色欲，勾引，弄私生子的比例都比原来低了。
4，官位，爵位一个也不做。你说官位太复杂不做，爵位总简单吧，为啥也不做。",1/2,0.6549378434816996,uncertain_or_low_confidence
"42. 第三百六十八章 人间苦难说不得也
裴钱虽然吃不住开筋拔骨开关节的苦，可还是希望自己能够练武的，只要是不挨痛的那种，她就愿意。
比如今天就在跟小白请教武学，老魏不爱扯这些，被她烦的不行，跑去屋子里，一卷被子闷头睡觉了，气得裴钱提着行山杖戳被褥，老魏也不管，鼾声如雷。
裴钱只好退而求其次，跟关系第二好的卢白象讨教学问了。
卢白象便走到院子里，想了想，开始模仿陈平安的六步走桩，别有韵味，十分写意。
一边走一边转头对裴钱笑道：“教拳不教步，教步打师傅。这是极好的拳理根本。我们四人当中，只说架子，是朱敛撑得最开，拢得最密，最符合收放自如这个说法。”
六步走桩之后，一拳轻轻递出，砰然作响，卢白象继续道：“八面撑劲，才能半睡半醒，一有动静，毛发如戟拳罡震。”
卢白象一记鞭腿，飘然落地后，“人之脊柱如天地龙脉，故而有武学中有校大龙一说，并不算高深，但是极其关键，脊柱节节贯穿，如蛟龙晃躯，瞬间发力，一口纯粹真气骤然流转气府经脉数百里，甚至千里之遥，催动全身皮肉筋骨血，每次出手自然势大力沉。”
朱敛坐在檐下板凳上，正看着一本某些描写肥瘦得当、油而不腻的才子佳人，听闻卢白象称赞自己的言语后，乐呵一笑。
卢白象耐心极好，笑问道：“能大致听得明白吗？如果不懂，我可以掰碎了与你细说。”
裴钱使劲点头，“都听懂了，可是我不想学走路。”
卢白象笑道：“不先学会走路，以后怎么跑，怎么飞？”
裴钱瞥了眼卢白象腰间那把狭刀停雪，“可我就想学最厉害的剑术，实在不行，刀法也可以。”
卢白象转头望向已经悄然坐在长凳上的陈平安，无奈道：“我没辙了。”
裴钱看到陈平安后，如耗子见猫，立即改口正色道：“那就先学走路好了！”
朱敛啧啧道：“铁骨铮铮墙头草，见风使舵赔钱货。”
裴钱手持行山杖怒道：“不要以为自己做的饭菜好吃，就了不起啊！有本事出来一战！”
朱敛哎呦喂一声，合上书本，弯着腰站起身，“我就不信邪了，今儿非跟你切磋切磋，不然你不知道我在灰尘药铺，是厨子里头最能打的一个。”
裴钱半点不惧，“好，我们开始比抄书！”
朱敛坐回小板凳，继续看书。
陈平安没理睬这些打打闹闹。
在这些事情上，陈平安从不约束裴钱。
陈平安笑着站起身，难得有些闲情逸致，便一步轻飘飘跨入了院子中央。
脸色还是不太好，可陈平安精神气在这一刻，却不差。
脚下以六步走桩缓缓而行，手上却是神人擂鼓式的拳架。
走桩拳架，与境界修为无关。
若说拳意给人的感觉，便是自然而然四字而已。
裴钱则只觉得同样的走桩，在陈平安认真起来后，哪怕是只是看着，就觉得舒服。
朱敛抬起头，满脸惊叹笑道：“意思有点重啊。”
卢白象点头道：“我远远不如。”
陈平安收拳立定后，左右张望一眼，笑眯眯道：“隋右边，魏羡，轮到你们了。”
默默站在窗口那边的隋右边径直转身，坐回桌旁。
魏羡的嗓音闷闷传出屋外，“霸气绝伦。”
裴钱蹲在地上抱着肚子狂笑，这些家伙还好意思说我墙头草？
郑大风竟然走到了正屋门口那边，撑着门框，抬头看了眼日头，眯起眼，“总算还魂了，再躺下去，得发霉。”
裴钱讶异道：“郑大风，你能下地走路了？可别逞强，摔个狗吃屎，又回去躺十天半个月的。”
郑大风气笑道：“我的小姑奶奶唉，求你念我一点好吧！”
裴钱白眼道：“好心当驴肝肺。”
陈平安跟郑大风点头致意后，就坐回长凳，裴钱很狗腿地拿了些瓜子过去，一大一小坐在长凳上，她张开堆满瓜子的小手掌，一直放在陈平安身前。
郑大风走得极慢，步子也小，就在正屋那边的屋檐下散步，绝不是意气用事，强撑着起床。
只是这个汉子，一直勾着背。
所有人都像是没有看到这一幕，各做各的，卢白象拿了棋墩棋盒去找隋右边下棋。朱敛翻书，魏羡睡觉。裴钱陪着陈平安吃瓜子。
小药铺的年味儿，有了些。
……
年关了。
得购置一些年货。
范峻茂来了一趟，说范家跟苻家私底下有了接触，是后者主动找上门的，苻畦亲自找到了她。苻畦亲口保证会对灰尘药铺这边给出一笔天价赔偿。
裴钱，魏羡，隋右边三人，一起去买年货。
是裴钱苦苦哀求的隋右边。
然后那个每天都要来药铺外小巷跟朱敛坐一起聊天几句的老人，今儿就坐在拐角处，很世外高人，眼观鼻鼻观心。
朱敛这些天看书愈发勤快了，而且多是版刻精良的崭新书籍，都是那位老前辈赠予他的，几乎每天都要挑灯夜读。
裴钱三人满载而归的这天夜里，陈平安关门药铺，坐在长凳上，喝了口养剑葫里的小炼药酒。
裴钱在外边闹腾疯玩了一天，早早睡觉去了，当然没敢不抄书。
卢白象走来坐在他身旁。
他聊了些这座天下的山上趣闻。
卢白象觉得很有嚼头，说藕花福地的江湖，真该学一学这边宗门山头的作为。
比如这边修士的仇杀，很干脆利落，有几条山上的不成文规矩，被广为流传。
第一，对付不存在和解可能性的仇家，斩草除根。第二，那些个修为不高却运气出奇好的年轻子弟，别给人家送人头送法宝，一旦围杀此人，一般都是结队，一名修为相当或是同境子弟，用以砥砺大道，一旦捉对厮杀中将其斩杀，有可能可以汲取冥冥之中的气数。一名短暂的护道人，比所杀之人，最少实力高出一到两个境界。一名修为最高的修士，暗中应付各种突发状况。第三，如果仍是吃了大亏，在涉及宗门存亡的关头，就不能再讲面子了，该给钱给钱，给法宝给法宝。第四，山泽野修的实力再高，惹了都不打紧，这些没有跟脚靠山的货色，本就是会走路的宝库，一旦他们胆敢惹事，不杀白不杀。
卢白象说到最后，由衷感慨道：“真是别有天地。再就是这边收取弟子，太讲究了，藕花福地根本没法比。”
然后他转头笑道：“比如你对待裴钱。”
陈平安嗯了一声，“收个弟子，很难。不是有什么就教他们什么，裴钱，一开始我是不愿教，后来有了想法，是不敢教。如今，是不知道怎么教。”
陈平安抬头望向夜幕，“朱敛开玩笑说裴钱是铁骨铮铮墙头草，其实我觉得还好，孩子，少年，长大成人，我觉得大概都会有三个阶段吧，小草柔弱，但是根子一定要扎得牢固。稍有风吹，便是草动，其实这没什么，青草依依，摇来晃去嘛。接来下就是如山野青竹，有人厌恶，扬言要斩恶竹万竿，但又有读书人很喜欢竹子，这座天下甚至还有一座竹海洞天，有座青神山，名气很大。之后才是青松挺且直。”
“以前有一位很厉害很厉害的剑客，与我同行。现在回头来看，他看待我，从性质上来说，跟我看待裴钱是一样的，都在问心，是一场悄无声息的考验。”
“我那会儿才刚刚开始练拳，他不能教我高明的剑术吗？不能给我喝一口妖丹浸泡的药酒吗？不能叫我淬炼体魄的上乘法门吗？不可以一股脑送给我法宝器物吗？都可以。他随手为之，眼睛都可以不眨一下。”
“但是他都没有。”
“为什么呢？”
“我以前一直是没想过，后来想到了，没想太明白，直到自己身边带着个裴钱，才有些懂了。”
文圣老爷，说我们所处的世道，总是这般复杂，走着走着，杂草丛生，荒庙破寺。走着走着，杨柳依依，桃花烂漫。走着走着，穷山恶水，夜幕深沉。走着走着，琼楼玉宇，大放光明。”
陈平安喝了今晚最后一口药酒，瞬间就满脸涨红，酒劲，真大。
……
再过几天，就是大年三十了。
这天晚上，吃过了饭，裴钱帮着朱敛收拾过了桌子，抄完了书，去前边铺子找陈平安。
陈平安已经将范峻茂“押注”的那壶酒，倒入了养剑葫，一天至多能喝两三口，多了不行，反而伤身伤神。
世间事皆是如此，过犹不及，惜福与贪福，只在一念之间。
陈平安刚喝完一口小炼之酒，脸色微红，裴钱在柜台那一边，踮起脚跟，始终安安静静，瞪大眼睛看着陈平安喝酒。
陈平安放下养剑葫，随口问道：“想不想念藕花福地？”
裴钱摇头。
陈平安笑问道：“也不想念爹娘吗？”
裴钱犹豫了一下，还是摇头。
她问道：“你有没有生气？”
陈平安没有给出是或不是，而是问道：“为什么不想呢？”
裴钱神色宁静，撇撇嘴道：“就是不太愿意想呗。”
见陈平安好像还是没有生气。
枯瘦小女孩趴在柜台上，啪一下将那张符箓贴在自己额头，沉默了很久，才缓缓说道：“家乡遭了难，逃难那会儿，我娘亲是饿死在路上的，是我爹带着我到了南苑国京城外边。一路上，我娘亲给***着去找别的男人，为了换几口吃的，一开始我娘亲不愿意，就被我爹扯住头发往死里打，我那会儿只知道哭，想要拦一下，就给我爹也打倒在地上了，他是男人，力气大嘛，后来娘亲换来了吃的，我爹吃最多，我娘亲少些，我最少。有一次，我半夜里醒过来，发现我娘亲偷偷跑出去，背着我，一个人吃着一个黑乎乎的馒头，我就回去睡觉啦。后来，娘亲好像生了病，爹不管，一开始还背着赶路，后来有天爹跟我说，娘亲饿死了。再后来，我爹找到了人，却没能把我卖出去，他就让我去偷别人的东西，给人打了好几次，他就骂我笨，就这么一路走啊走啊，走到了京城外边，我爹福气好些，城外有钱人开了粥铺，也有白白的大馒头，我爹吃得快，还是怎么的，好像是给馒头吃撑吃死的，我就那么看着，不知道为什么，就只有一个念头，不知道到了下边，爹还赶不赶得上娘亲，能不能做个伴儿。”
陈平安身体前倾，伸手摸了摸小丫头的脑袋，“早点睡觉。”
裴钱笑了笑，唉了一声，蹦蹦跳跳去睡觉了，还瞎嚷嚷着“我有符箓，妖魔鬼怪，快快离开！”
陈平安独自坐在那里。
在那天之后，陈平安对裴钱越来越严厉，甚至会每天坐在裴钱身边，看着她一个字一个字抄书。",1/2,0.6567143797874451,uncertain_or_low_confidence
"800字梗概
男一（八旗闲散宗室）参加在宛平县一次民众暴乱事件中被乱民劫持，宛平团练男二（汉人戏子神箭手）施展高超箭术，救了男一
男一（八旗闲散宗室）佩服男二高超箭术，看男二在宛平县团练混得不好，得知男二因为父亲是戏子出身，无法参加武科举（戏子三代不能参加科举），就推荐男一（汉人戏子神箭手）来京城，
男一说自己以前认识的宗室朋友肃顺刚刚当上了武科举监射大臣，当年自己救过肃顺，肃顺应该可以帮我们两。
男一得意的告诉男二，武科举主要靠关系，而我们就有关系。
------------------------------------
男一（八旗闲散宗室）和僧格林沁卫队长（一个勇夫莽汉）口角，
僧格林沁卫队长是道光年间武进士，他是一个心直口快的勇夫莽汉，他热爱弓箭，看不起八旗满洲人在武科举中作弊。在青楼酒后大骂男一。
男一让男二（汉人戏子神箭手）和蒙古人比弓箭（骑马射柳比赛，见下面的图片）
男二（汉人戏子神箭手）赢了蒙古人。
------------------------
男一（八旗闲散宗室）和男二（汉人戏子神箭手）成为好友，
男一（八旗闲散宗室）带男二（汉人戏子神箭手）去青楼，帮男二（汉人戏子神箭手）看上的青楼女子赎身。
男二（汉人戏子神箭手）对男一感激不尽-",1/2,0.8430671095848083,uncertain_or_low_confidence
18年国内各个平台都下架了一大批正版番，之后虽然回来了不少，但都是经过画面处理了的，之后国内就开启了大圣光/删减/裁剪/卡帧时代。,1/2,0.7989500363667806,uncertain_or_low_confidence
说得好，所以我庇护3的时候就摸上了尖刺山，先看两条龙打架一口火就死，再和古龙在水坑里搏斗，最后四个护符都是撑肉的打过了狂龙,1/2,0.6736066738764445,uncertain_or_low_confidence
"想反驳我这些是我自己脑补的，那你是想能告诉我。我问的这些原文都没有解答？
原始魔主到底有没有被虚空主神威胁呢？
虚空神主，到底被谁杀的？
曲无劫，无劫指的是什么意思？什么是劫？
天人交感的辩驳，在书上有没有提过‘天人合一’？
罗刹急于打破真界，那么八景宫和佛门，为地仙的代表。却不急于打破，而是建立佛国、道境呢？为啥地仙就不在乎，真界自我封锁这个问题？
幻荣夫人，到底是不是五通魔主，五个魔主到底是不是存在呢？
原文，有没有提过修者渡劫的原因
同样，有没有说过，渡劫过去，根基也未必圆满，还有小劫吧？为什么有这些劫？
神主的修行，为何与地仙与剑仙不一样？三者根本为何不一样？
神主、地仙和剑仙的区别都说不出来，别出来丢人现眼和我秀“原文”了好吗？
好多人，连真界的‘天地大劫’和修者的‘渡劫’都分不清，小劫都忘了，给我秀“这是脑补不是原文”你记得啥是原文吗？连“真界因为巫神改造而极为特殊”都记不住
除了，原始魔主问题上，可以硬咬‘作者没写’和某个脑残一样
以‘减肥没写，所以外域没有天劫都不知道，’为理由证明我自己瞎想。
咬死了，原始魔主不死不灭，外域没有法则，所以我说‘原始魔主也被法则约束’不成立
结果，在他找茬之前作者就更新了。外域星火劫，直接抽脸这种事，也挺有意思。
我真好奇，真界外面是外域，真实法则在真界之外，他告诉我外域没法则。怎么想说出来的呢？
还有一个，问我‘你以为曲无劫’很强？
我真懒得搭理他
除了曲无劫，至今为止出场的所有人，战斗力低了不止一星半点。基本罗刹，九次天地大劫这么多年过去了
可是单挑曲无劫基本毫无胜算。在面对全盛的巫神也不行。一个道理
除了，佛道二祖和原始魔主。都在曲无劫下面
说我自以为是。
我现在把原文给你拿出来了。你满意了？
巫神在的时候，罗刹是神主，真界边都碰不到
曲无劫在的时候，罗刹自己的野心玩不开，一样真界的边都碰不到
无量虚空神主，谋夺的是原始魔主的魔门尊位！
至今为止，气魄最大的阴谋，是无量虚空
真界最强者是曲无劫。
陆沉，别说乱七八糟的，魔主因为陆沉，威能受损受伤了。
他俩证明了，原始不是无敌，不死不灭先天不败的。
你少拿什么作者的话如何，如何。
以作者说的粗略逻辑，有道祖和佛祖的时候，一样有天魔，结果人家都超拔出去了。原始还和稀泥玩呢！
至于，什么打落玄德。作者弄出这个名次，为了凸显“古风”罢了。我记不得原文什么地方写过，不过似乎是有这个词。
巫神理论上也没死，沉睡罢了。天知道沉睡到什么时候，巫神体系都崩溃这德行了，他还没醒呢。他能把命吊住，就是因为巫神体系没有彻底崩溃
死不死有区别吗？他能苟延残喘，就是曲无劫没想把巫神体系彻底斩碎罢了！
说句难听夸张的，巫神当年构造真界的手段，距离超脱可能比魔主都近
结果，在真界里出来一个曲无劫。因为曲无劫的手段，违背了众生的意志，众生也是天道法则的体现！
否则魔主为什么不魔染一切生灵？他真那么干了，出来一个能灭了他的都不奇怪
起码他已经让两个生灵，甩的车尾灰都吃不到了
道祖和佛祖，轻易碾压魔主这个逻辑有问题吗？
没问题的话，就不用讨论什么了。
以那种脑残逻辑，道祖和佛祖随便吊打魔祖，这逻辑没问题吧？何止差一个境界？人家都突破多少年了？
所谓的强大，不仅仅在力量，就好像魔主麻烦了，让曲无劫出手。曲无劫不出手，原始也不太可能失败，只不过会很麻烦罢了！
罗刹，最擅长的不是战斗，而是算计人心。利用人的不同欲望达到目的，所以她几万年过去也打不过曲无劫和巫神，反之她也一直处于不败之地。通过筹算人心
远了我都不说，我打这么多字，你们凭良心说，有几个记住一个大概的框架的？连我前面说过什么到最后都记不住
就哇啦哇啦的反驳我？还以原文如何如何，你在侮辱谁？侮辱我还是侮辱你自己的脑子？
怎么有的脸？
所以我把这些，分成了四段：
第一段， 是我对《问镜》的全书整体框架，尽可能的用原文表达的
第二段， 天魔和魔主的认识，这里是有很多我个人的看法
第三段， 我把前两段加起来，目的是更直观表达
第四段， 我用正常人的思维逻辑去反驳“魔主不死”和“强弱认识”
如果，我打这点东西，没看全记住。就和我说‘原文’六百万字写了三年的一本书。
别逗了，或者你认为自己，记得很全面。自己按照记忆，把《问镜》整个体系编排下来如何？
我不用你按照原文，你把自己的想法自己缕明白了就行。缺不缺的无所谓
我就用我说的这些，你看能不能对上原文
做不到，少出来丢人现眼。
我自己是闲的，但我也没让你看，最起码做人的道理得明吧？不尊重我。让我尊重你？
如果，总有脑残，喜欢用‘魔主等级’来压我，那么我也可以用‘道祖和佛祖’来压魔主吧？这没问题吧？只不过我不喜欢胡搅蛮缠最后，我总结一下，以几个例子，这本书的体系是完整的！互相都有联系。",1/2,0.5390159289042155,uncertain_or_low_confidence
罗兰和阿里斯泰？,1/2,0.728011945883433,uncertain_or_low_confidence
