annotation_id,annotator,average_prob,christianity_related,created_at,hate_speech,id,lead_time,model_votes,sampling_strategy_tag,text,updated_at,split
2042,1,0.5665031870206197,0,2026-02-12T13:25:17.009909Z,0,23448,1.587,0/6,consistent_non_hate,浮島の寺・神社・教会(稲敷市) - 寺・神社・教会の検索なら30min. 浮島の寺・神社・教会 トップ　 全国の寺・神社・教会　 茨城県　 茨城県の寺・神社・教会　 稲敷市　 稲敷市の寺・神社・教会　 浮島　 浮島のレジャー　 浮島の寺・神社・教会 浮島の寺・神社・教会(稲敷市)を0件掲載。浮島の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-12T13:25:17.009926Z,train
4823,1,0.599211315313975,0,2026-02-19T13:13:53.423274Z,0,23449,1.289,0/6,consistent_non_hate,吾妻郡東吾妻町の寺・神社・教会 - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 群馬県　 群馬県の寺・神社・教会　 吾妻郡東吾妻町　 吾妻郡東吾妻町のレジャー　 吾妻郡東吾妻町の寺・神社・教会 吾妻郡東吾妻町の寺・神社・教会を0件掲載。吾妻郡東吾妻町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 群馬原町の寺・神社・教会 郷原の寺・神社・教会 矢倉の寺・神社・教会 岩島の寺・神社・教会,2026-02-19T13:13:53.423294Z,train
1097,1,0.6193308730920156,0,2026-02-03T03:15:11.073788Z,0,23450,1.836,0/6,consistent_non_hate,主の降誕、日中のミサ＠新潟教会: 司教の日記 « 主の降誕、おめでとうございます。 | | 糸魚川へ » 以下、本日のミサの説教の原稿です。主の降誕（日中)ミサ2016年12月25日,2026-02-03T03:15:11.073805Z,train
2833,1,0.5742518107096354,0,2026-02-15T01:33:44.676495Z,0,23451,1.359,0/6,consistent_non_hate,みはる野の寺・神社・教会(厚木市) - 寺・神社・教会の検索なら30min. みはる野の寺・神社・教会 トップ　 全国の寺・神社・教会　 神奈川県　 神奈川県の寺・神社・教会　 厚木市　 厚木市の寺・神社・教会　 みはる野　 みはる野のレジャー　 みはる野の寺・神社・教会 みはる野の寺・神社・教会(厚木市)を0件掲載。みはる野の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-15T01:33:44.676512Z,train
1524,1,0.6326421399911245,0,2026-02-10T14:35:23.829731Z,0,23452,138.856,0/6,consistent_non_hate,オルガンとヴァイオリンによるチャペルコンサート | セブンスデー・アドベンチスト教会 2018年10月21日 @ 15:00 Asia/Tokyo タイムゾーン 2018-10-21T15:00:00+09:00 2018-10-21T15:15:00+09:00 日本、〒190-0011 東京都立川市高松町３丁目２１−８ ← 健康講演会 秋のリバイバル特別集会 →,2026-02-10T14:35:23.829744Z,train
2559,1,0.6310603519280752,0,2026-02-13T13:38:48.401538Z,0,23453,7.387,0/6,consistent_non_hate,the Bride of Christ Hoodies by 一羽のすずめ ( ichiwanosuzume ) ∞ SUZURI the Bride of Christ Hoodies 私たちの召しは、キリストの花嫁。黙示録22章17節には「御霊も花嫁も言う。「来てください。」これを聞く者は、「来てください」と言いなさい。渇く者は来なさい。いのちの水がほしい者は、それをただで受けなさい。」 このアイテムを持っていることで、そのことをいつも思い出せることを願いつつ。,2026-02-13T13:38:48.401554Z,val
5162,1,0.6021621425946554,0,2026-02-24T13:28:33.901854Z,0,23454,22.665,0/6,consistent_non_hate,イスラム教圏とキリスト教圏が対立した世界大戦後の荒涼とした近未来を舞台にしたＳＦサスペンス小説 | フランス語の本の読書記録 フランス語の本の読書記録 : イスラム教圏とキリスト教圏が対立した世界大戦後の荒涼とした近未来を舞台にしたＳＦサスペンス小説 « 開拓時代のアメリカを舞台にしたフランス漫画 イスラム教圏とキリスト教圏が対立した世界大戦中の近未来のフランスを舞台にしたＳＦサスペンス小説 »,2026-02-24T13:28:33.901876Z,train
1295,1,0.5625909467538198,0,2026-02-05T14:36:59.494400Z,0,23455,1.417,0/6,consistent_non_hate,西荻窪駅の寺・神社・教会(JR中央線(快速)) - 寺・神社・教会の検索なら30min. 西荻窪駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR中央線(快速)　 JR中央線(快速)の寺・神社・教会　 西荻窪駅　 西荻窪駅のレジャー　 西荻窪駅の寺・神社・教会 西荻窪駅の寺・神社・教会(JR中央線(快速))を0件掲載。西荻窪駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 西荻窪の寺・神社・教会 上井草の寺・神社・教会 上石神井の寺・神社・教会,2026-02-05T14:36:59.494420Z,train
2737,1,0.6180639366308848,0,2026-02-14T10:36:56.594482Z,0,23456,2.085,0/6,consistent_non_hate,メインとセミは外国人対決！新日本がサンフランシスコの“聖地”カウパレスに進出！ | リアルライブ トップ > スポーツ > メインとセミは外国人対決！新日本がサンフランシスコの“聖地”カウパレスに進出！ スポーツ 2018年07月05日 21時15分 2018年07月03日 06時00分 2018年06月27日 21時15分,2026-02-14T10:36:56.594502Z,train
3022,1,0.6242645978927612,0,2026-02-15T03:47:22.156077Z,0,23459,2.179,0/6,consistent_non_hate,"「もえ」イエスグループ福岡 TSUBAKI - 中洲・キャナルシティ周辺/トクヨク・ヘルス｜シティヘブンネット "";var t=typeof e.lastChild.getAttribute(""multiple"");return""boolean""!==t&&""string""!==t}),T.getByClassName=at(function(e){return e.innerHTML="" T157	・ 98 (G) ・ 58 ・ 88",2026-02-15T03:47:22.156096Z,train
1340,1,0.6380881667137146,1,2026-02-08T07:22:00.913149Z,0,23460,3.838,0/6,consistent_non_hate,旧約聖書における重要な名詞のひとつであるキーワード「カーヴォード」(כָּבוֹד)を取り上げます。ヘブル語「カーヴォード」の頻度数は200回。「栄光」「栄華」「栄誉」「称賛」などと訳されます。ここでは、私たちは「主の輝かしい栄光を見る」ことができるということ、さらには、主にある私たちを通して主の栄光が現わされるということを考えてみたいと思います。 a:3937 t:4 y:2,2026-02-08T07:22:00.913163Z,train
4940,1,0.6365508735179901,0,2026-02-23T14:09:04.352391Z,0,23461,2.003,0/6,consistent_non_hate,「Google Cloud Next」で感じられたGoogleの本気とは――注目の新サービスとカンファレンスの歩き方 - トピックス｜Infoseekニュース 7月24日～26日にサンフランシスコで開催されたGoogleのカンファレンス「GoogleCloudNext'18」。本カンファレンスに参加したクラウドエースの代表取締役CEO吉積礼敏氏は「機械学習やサーバレスに関する発表が目立った」という。吉積氏はどんなサービスに注目したのか。そしてエンジニアが、 [全文を読む],2026-02-23T14:09:04.352417Z,train
4537,1,0.6166110734144846,0,2026-02-19T03:05:14.825409Z,0,23462,2.064,0/6,consistent_non_hate,第一話「少女のケニング」／２（３） 夢守教会 Language×Language †† 夢　守　教　会 †† 第一話「少女のケニング」２／（３） ２／(４)へ,2026-02-19T03:05:14.825434Z,train
3002,1,0.6242044071356455,0,2026-02-15T03:45:07.307751Z,0,23467,2.184,0/6,consistent_non_hate,カナダ・ケベック州、サンフェリシアン原生動物園のエサクバク、展示場に復帰 ～ 本命の意外な失望結果 : Polarbearology & conjectaneum by polarbearmaniac | 2013-02-05 12:00 | Polarbearology << アメリカ・サンフランシスコ動物... 最近のコカコーラ社の2つの宣伝... >>,2026-02-15T03:45:07.307768Z,train
1982,1,0.6094229221343994,0,2026-02-12T13:14:41.251662Z,0,23468,2.585,0/6,consistent_non_hate,流行ファッション先取り通販！最新トレンド特集 ＞ レディース人気商品 ＞ snidel/スナイデル ＞ レディース人気商品通販〜snidel/スナイデルのスタンドカラーレーストップス/PBEG ◆商 品 名：スタンドカラーレーストップス/PBEG ◆ひらがな読み：すたんどからーれーすとっぷす/PBEG ◆カタカナ読み：スタンドカラーレーストップス/PBEG ◆ローマ字読み：sutandokara-re-sutoppusu/PBEG,2026-02-12T13:14:41.251680Z,train
1277,1,0.6310935616493225,0,2026-02-05T14:27:52.424380Z,0,23470,4.812,0/6,consistent_non_hate,子会社エーアイエスのデータ分析エンジンとSalesforceが連携した「新しい医療ビッグデータ分析サービス」の提供開始 プレスリリース：@niftyビジネス,2026-02-05T14:27:52.424422Z,train
2004,1,0.6272426942984263,0,2026-02-12T13:20:36.497120Z,0,23473,2.877,0/6,consistent_non_hate,最低価格 $31.09 USD ローマのフィウミチーノ空港からチヴィタヴェッキア・クルーズ・ポートへの、プライベート片道送迎サービス クルーズ船まで気軽に移動できます,2026-02-12T13:20:36.497141Z,train
5191,1,0.571226179599762,0,2026-02-24T13:35:46.554789Z,0,23474,4.676,0/6,consistent_non_hate,クリスマスイベント情報 | セブンスデー・アドベンチスト教会 ← 教会写真追加 つくば学園キリスト教会 →,2026-02-24T13:35:46.554812Z,train
1634,1,0.553371916214625,0,2026-02-10T14:52:09.620008Z,0,23475,107.307,0/6,consistent_non_hate,【楽天市場】パンプス（ヒールの高さ（cm）～ 2.9・靴サイズ（cm）25.0・ブランドコルソローマ）（レディース靴｜靴）の通販 選択中の条件: パンプス 25.0 ～ 2.9 コルソローマ すべて解除 コルソローマ ノーヴェ CORSO ROMA 9 ハラコ素材フラットパンプス （チェック）,2026-02-10T14:52:09.620025Z,train
5120,1,0.6363752981026968,0,2026-02-24T10:12:58.645386Z,0,23476,1.383,0/6,consistent_non_hate,日本語Englishespañolภาษาไทย한국어	ワールド>アメリカ合衆国>サンフランシスコ	2017年(平成29年) 7月21日金曜日 PM 05時54分 (PDT),2026-02-24T10:12:58.645407Z,train
1796,1,0.5629555682341257,0,2026-02-11T05:01:02.066503Z,0,23477,2.904,0/6,consistent_non_hate,杉久保の寺・神社・教会(海老名市) - 寺・神社・教会の検索なら30min. 杉久保の寺・神社・教会 トップ　 全国の寺・神社・教会　 神奈川県　 神奈川県の寺・神社・教会　 海老名市　 海老名市の寺・神社・教会　 杉久保　 杉久保のレジャー　 杉久保の寺・神社・教会 杉久保の寺・神社・教会(海老名市)を0件掲載。杉久保の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-11T05:01:02.066523Z,train
5091,1,0.6216415266195933,0,2026-02-24T09:59:30.090540Z,0,23479,11.029,0/6,consistent_non_hate,日系企業のハロウィンパーティー | VIVA!桜子の超気まま渋谷/代官山・子育て日記 日系企業のハロウィンパーティー カテゴリー: 未分類 | タグ: サンフランシスコ | 投稿日: 2016年11月1日 | 投稿者: sakurako ← 義父の葬儀 Cloud Expo in San Jose convention center・day1 → ママ友ランチ＠渋谷デイライトキッチン（2012年4月）,2026-02-24T09:59:30.090557Z,train
1407,1,0.6326903104782104,0,2026-02-08T07:41:45.180639Z,0,23481,51.635,0/6,consistent_non_hate,L'Ecume des Jours（旧）　高い場所から TITLE : 高い場所から 町並み。	教会の尖塔と、13世紀の塔。屋根の色は同じ煉瓦色。クラシックな街を背景にたたずむジェダイ。ナズグルにも似ていると思います。＊＊＊３月のレッスンのお知らせは、コチラです。ご予約受付中です☆よろしくお願いします。	2009.02.18(Wed) 22:27CATEGORY:フランス日記COMMENT（0) <<Mollat	| HOME | 街に行きました。>>	COMMENT,2026-02-08T07:41:45.180657Z,train
5078,1,0.6285149653752645,0,2026-02-24T09:58:02.822269Z,0,23482,3.938,0/6,consistent_non_hate,びびなび サンフランシスコ (アメリカ合衆国) あなたの街のオンライン交流広場 / タウンガイド / 交通・運輸 2019年(令和1年) 12月6日金曜日 AM 05時02分 (PST) 1件 引越し作業員募集！学生、主婦のアルバイト・歓迎！ +1 (510) 361-2680,2026-02-24T09:58:02.822290Z,train
924,1,0.6338757276535034,1,2026-02-03T00:42:25.357674Z,0,23483,4.926,0/6,consistent_non_hate,キリスト教会賛美歌「神が人間を救うことの意義」神の愛と救い | 全能神教会 シェアする 250 讃美歌動画 1980,2026-02-03T00:42:25.357689Z,train
1687,1,0.6206066608428955,0,2026-02-10T14:57:54.417564Z,0,23485,3.206,0/6,consistent_non_hate,荒野を生きる｜御言葉は魂と霊を切り分ける｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > 御言葉は魂と霊を切り分ける > 荒野を生きる 主と二人きり｜,2026-02-10T14:57:54.417580Z,val
3642,1,0.5891079902648926,0,2026-02-17T13:10:25.372915Z,0,23486,1.908,0/6,consistent_non_hate,袋井駅の寺・神社・教会(JR東海道本線(熱海～浜松)) - 寺・神社・教会の検索なら30min. 袋井駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR東海道本線(熱海～浜松)　 JR東海道本線(熱海～浜松)の寺・神社・教会　 袋井駅　 袋井駅のレジャー　 袋井駅の寺・神社・教会 袋井駅の寺・神社・教会(JR東海道本線(熱海～浜松))を1件掲載。袋井駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 寺・神社・教会 袋井駅 静岡県袋井市三門町7-1,2026-02-17T13:10:25.372932Z,val
1574,1,0.5982889036337534,0,2026-02-10T14:43:42.042856Z,0,23487,3.387,0/6,consistent_non_hate,[№5789-0587]石彫白福郎 - 愛知県岡崎市 | ふるさと納税 [ふるさとチョイス] [№5789-0587]石彫白福郎 13cm×16cm×13cm、桐箱入り、約1.8kg 57890587 大理石を素材に400年の伝統を誇る岡崎石彫りの技を用い製作しました。 知性と学芸の象徴であり、あの有名な魔法使いの友達で福音の使者でもある白ふくろう。台付き。桐箱入り。 事業者：福郎石彫おうる工房,2026-02-10T14:43:42.042875Z,train
2577,1,0.6376650929450989,0,2026-02-14T05:34:41.573266Z,0,23489,1.609,0/6,consistent_non_hate,びびなび サンフランシスコ (アメリカ合衆国) あなたの街のクラシファイド / 情報掲示板 / 子供の送迎をできる方を探しています。（クパティーノ） 2019年(令和1年) 10月23日水曜日 PM 12時33分 (PDT),2026-02-14T05:34:41.573281Z,train
2793,1,0.5165633757909139,0,2026-02-15T01:14:59.095608Z,0,23493,2.183,0/6,consistent_non_hate,北山崎町の寺・神社・教会(安城市) - 寺・神社・教会の検索なら30min. 北山崎町の寺・神社・教会 トップ　 全国の寺・神社・教会　 愛知県　 愛知県の寺・神社・教会　 安城市　 安城市の寺・神社・教会　 北山崎町　 北山崎町のレジャー　 北山崎町の寺・神社・教会 北山崎町の寺・神社・教会(安城市)を0件掲載。北山崎町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-15T01:14:59.095631Z,train
4583,1,0.6192421317100525,0,2026-02-19T03:11:07.139060Z,0,23495,2.169,0/6,consistent_non_hate,レンギョウとともに桜を仰ぐ。–アキラさんの絵手紙2016 | 教会のITサポート：826村 レンギョウとともに桜を仰ぐ。–アキラさんの絵手紙2016 公開日 : 2016年3月25日 / 更新日 : 2017年4月11日 レンギョウとともに桜を仰ぐ。 2013年分、40枚です。アキラさんもこの年は、後半息切れしてしまいました。 「綾瀬川の土手の桜と菜の花が競って咲く。アキラさんの絵手紙2016」 「特定健診の結果、メタボリックシンドロームのリスクが高いときた」,2026-02-19T03:11:07.139077Z,train
5107,1,0.6346597274144491,0,2026-02-24T10:11:41.425341Z,0,23496,1.947,0/6,consistent_non_hate,太平洋を越えて/Losing Sight of Shore - Net Freax（ネットフリークス） - Netflix新着作品随時更新中- 太平洋を越えて/Losing Sight of Shore サンフランシスコからオーストラリアまで、ボートで単独航行した4人の女性達、コックスレス・クルー。多くの女性に勇気を与えた、その果敢な挑戦と偉業に迫る。 制作国：アメリカ、オーストラリア、サモア、イギリス,2026-02-24T10:11:41.425354Z,train
1503,1,0.6334610084692637,0,2026-02-10T14:29:44.978120Z,0,23497,2.533,0/6,consistent_non_hate,デルちゃんのお兄さん : my very precious days ーHIROSUE TOMOKO by hirotomo0301 | 2011-11-23 05:44 << 歴史とメルヘンの街 ブリュッセルの古い教会 >>,2026-02-10T14:29:44.978136Z,train
925,1,0.6279598375161489,0,2026-02-03T00:42:28.620272Z,0,23498,3.051,0/6,consistent_non_hate,６個入り | ギフトセット | グラス　RayES／レイエスの通販サイト TOP > ギフトセット > ６個入り ６個入りギフトセットの一覧。 在庫 10セット [ギフト][送料無料]　RayES/レイエス　ダブルウォールグラス　RDS-002　６個入り　ラッピング・メッセージカード付　GS-06200 在庫 9セット 1件〜2件 （全2件）,2026-02-03T00:42:28.620292Z,train
3668,1,0.634795476992925,1,2026-02-17T13:16:54.877698Z,0,23499,5.449,0/6,consistent_non_hate,ゴスペル音楽「感謝と賛美が全能神にありますように」神の光の中で生きる　ミュージックビデオ | 全能神教会 シェアする 184 神の国音楽ビデオシリーズ 1100,2026-02-17T13:16:54.877720Z,train
1962,1,0.5892492830753326,0,2026-02-12T05:44:38.798987Z,0,23504,1.896,0/6,consistent_non_hate,8月8日　原爆犠牲者のためのスピリチュアルコンサート 8月21日付　大阪大司教の任命に関するお知らせ（カトリック長崎大司教より）,2026-02-12T05:44:38.799005Z,train
2604,1,0.5634957949320475,0,2026-02-14T05:51:38.706505Z,0,23505,2.693,0/6,consistent_non_hate,流行ファッション先取り通販！最新トレンド特集 ＞ レディース人気商品 ＞ Supreme.La.La./シュープリーム ララ ＞ レディース人気商品通販〜Supreme.La.La./シュープリーム ララのポケットカーデアンサンブル/ベージュ ◆商 品 名：ポケットカーデアンサンブル/ベージュ ◆ひらがな読み：ぽけっとかーであんさんぶる/べーじゅ ◆カタカナ読み：ポケットカーデアンサンブル/ベージュ ◆ローマ字読み：pokettoka-deansamburu/be-ju,2026-02-14T05:51:38.706527Z,train
1084,1,0.6239757239818573,0,2026-02-03T03:13:46.626078Z,0,23507,3.288,0/6,consistent_non_hate,生ける水の川々｜御座から流れる生ける水の川々｜私ではなくキリストⅡ（東洋からの風の便りI） Home > ブログ > 御座から流れる生ける水の川々 > 生ける水の川々 生ける水の川々,2026-02-03T03:13:46.626095Z,train
1776,1,0.6038494209448496,0,2026-02-11T04:59:06.182447Z,0,23508,2.485,0/6,consistent_non_hate,ニュアンス ジェルピローマスク フレームの選択 || 患者の快適性がアップ 滑り止めヘッドギア || 患者の快適性がアップ ジェルピロー || 患者の快適性がアップ,2026-02-11T04:59:06.182465Z,train
1836,1,0.6149051288763682,0,2026-02-11T14:11:22.158325Z,0,23510,9.969,0/6,consistent_non_hate,(0ページ目)「宇宙人にもコンドームが必要だ！」スウェーデン性教育教会、NASAにコンドームの宇宙散布を要求へ スウェーデン性教育協会（RFSU)が制作したキャンペーンビデオが余りにも奇妙だと話題になっている。なんと、コンドームを宇宙にばら撒けとNASAに要求するというのだ。■コンドームは人類最高の発明！宇宙人も使うべき！「スウェーデンの宇宙コンドーム」(Swedish Space Condom）と銘打たれたキャンペーンビデオは次のような言葉で始まる。「親愛なるNASAよ。君たちが時たま...,2026-02-11T14:11:22.158343Z,train
2926,1,0.576887180407842,0,2026-02-15T01:48:47.089059Z,0,23511,1.2,0/6,consistent_non_hate,西大橋駅の寺・神社・教会(大阪市営地下鉄長堀鶴見緑地線) - 寺・神社・教会の検索なら30min. 西大橋駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 大阪市営地下鉄長堀鶴見緑地線　 大阪市営地下鉄長堀鶴見緑地線の寺・神社・教会　 西大橋駅　 西大橋駅のレジャー　 西大橋駅の寺・神社・教会 西大橋駅の寺・神社・教会(大阪市営地下鉄長堀鶴見緑地線)を0件掲載。西大橋駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-15T01:48:47.089080Z,train
3598,1,0.5234838823477427,0,2026-02-17T11:41:33.430841Z,0,23512,1.706,0/6,consistent_non_hate,東赤沼の寺・神社・教会(能代市) - 寺・神社・教会の検索なら30min. 東赤沼の寺・神社・教会 トップ　 全国の寺・神社・教会　 秋田県　 秋田県の寺・神社・教会　 能代市　 能代市の寺・神社・教会　 東赤沼　 東赤沼のレジャー　 東赤沼の寺・神社・教会 東赤沼の寺・神社・教会(能代市)を0件掲載。東赤沼の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-17T11:41:33.430858Z,train
1612,1,0.5467353562513987,0,2026-02-10T14:47:10.652945Z,0,23514,2.57,0/6,consistent_non_hate,永楽町の寺・神社・教会(足利市) - 寺・神社・教会の検索なら30min. 永楽町の寺・神社・教会 トップ　 全国の寺・神社・教会　 栃木県　 栃木県の寺・神社・教会　 足利市　 足利市の寺・神社・教会　 永楽町　 永楽町のレジャー　 永楽町の寺・神社・教会 永楽町の寺・神社・教会(足利市)を0件掲載。永楽町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 アリウム(ALLIUM),2026-02-10T14:47:10.652966Z,train
1884,1,0.6295017004013062,0,2026-02-11T14:36:29.061601Z,0,23515,1.644,0/6,consistent_non_hate,太秦・嵐山のスポット一覧 - ファッションプレス 太秦・嵐山 神社/寺院/教会/大聖堂(9) スターバックス イオンモール京都五条,2026-02-11T14:36:29.061617Z,val
2923,1,0.6289190451304117,0,2026-02-15T01:48:36.032387Z,0,23516,1.987,0/6,consistent_non_hate,第1の物語：種、土、木、日光、鳴き鳥、そして人間 | 神の国降臨の福音 前へ：復活後にパンを食べ、聖句を説明するイエス 次へ：第2の物語：大いなる山、小川、強風、そして巨大な波 創造主の権威のもとでは、万物が完璧である 第二の日、神は権威により水と天、そして人間が生活する上で最も基本的な空間を造った 第一の日、人類の昼と夜が生まれ、確立した 第四の日、人類の季節、日、年が造られた,2026-02-15T01:48:36.032405Z,train
1406,1,0.5912169615427653,1,2026-02-08T07:40:53.371202Z,0,23518,9.845,0/6,consistent_non_hate,キリスト教混声合唱「神の国の讃歌：神の国がこの世に降臨する」予告 冒頭タップダンス | 神の国降臨の福音 シェアする 181 映画【完全版】を見る ゴスペル合唱団 1259 キリスト教混声合唱「神の国の讃歌：神の国がこの世に降臨する」予告: 冒頭タップダンス 神の国を迎える壮大なタップダンス！誰もが祝う新たな時代がついに到来！ 大規模なキリスト教会合唱「神の国がこの世に降臨する」を乞うご期待！,2026-02-08T07:40:53.371220Z,train
1454,1,0.5611167053381602,0,2026-02-10T14:20:14.570468Z,0,23520,2.135,0/6,consistent_non_hate,大通南の寺・神社・教会(中川郡池田町) - 寺・神社・教会の検索なら30min. 大通南の寺・神社・教会 トップ　 全国の寺・神社・教会　 北海道　 北海道の寺・神社・教会　 中川郡池田町　 中川郡池田町の寺・神社・教会　 大通南　 大通南のレジャー　 大通南の寺・神社・教会 大通南の寺・神社・教会(中川郡池田町)を0件掲載。大通南の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-10T14:20:14.570487Z,train
4509,1,0.5503150920073191,0,2026-02-19T01:56:26.478782Z,0,23521,2.181,0/6,consistent_non_hate,大淀中の寺・神社・教会(大阪市北区) - 寺・神社・教会の検索なら30min. 大淀中の寺・神社・教会 トップ　 全国の寺・神社・教会　 大阪府　 大阪府の寺・神社・教会　 大阪市北区　 大阪市北区の寺・神社・教会　 大淀中　 大淀中のレジャー　 大淀中の寺・神社・教会 大淀中の寺・神社・教会(大阪市北区)を0件掲載。大淀中の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-19T01:56:26.478800Z,train
4948,1,0.6213095188140869,0,2026-02-23T14:09:35.942112Z,0,23522,2.487,0/6,consistent_non_hate,主日礼拝メッセージ要約『キリスト・イエスの愛の心をもって』（イエス・キリストの生涯　その113）(2020.6.21) - いとすぎキリスト教会 愛知県 春日井市,2026-02-23T14:09:35.942129Z,val
2658,1,0.5693780978520712,0,2026-02-14T10:09:06.470755Z,0,23523,3.902,0/6,consistent_non_hate,キリスト教映画「邪魔しないで」天国に入ることを阻むのは誰か　予告編　日本語吹き替え | 全能神教会 シェアする 172 映画【完全版】を見る,2026-02-14T10:09:06.470774Z,train
2813,1,0.624625543753306,0,2026-02-15T01:26:18.478669Z,0,23525,1.495,0/6,consistent_non_hate,HirotoGraphy | トロッコが走るマニラの朝 現在位置: ホーム / トロッコが走るマニラの朝 教会の灯り。座り込む老婆 早朝のモーニング コーヒーを飲みながら・・・,2026-02-15T01:26:18.478689Z,train
2112,1,0.6233808994293213,0,2026-02-12T14:08:15.831833Z,0,23527,5.202,0/6,consistent_non_hate,Go!Meg! Go!Mairo! 2005年04月29日 そろそろつつじの季節です。近所の公園にはいーっぱいのつつじがありますが、つぼみがいっぱいついていました。その一部はもう咲き始めていました。特別好きな花ではないけど、つつじがいっぱい咲く教会で、いま時期に結婚しているので何となく思い入れのある花になりました。　スポンサーサイト 【2005/04/29 18:05】 | おうちで楽しく | トラックバック(0) | コメント(0) | page top↑,2026-02-12T14:08:15.831854Z,train
4922,1,0.6294991572697958,0,2026-02-22T15:25:06.954806Z,0,23528,2.559,0/6,consistent_non_hate,びびなび サンフランシスコ (アメリカ合衆国) あなたの街のクラシファイド / 個人売買 / 紺のセーター,2026-02-22T15:25:06.954834Z,train
5102,1,0.6282881299654642,0,2026-02-24T10:11:32.083421Z,0,23529,2.117,0/6,consistent_non_hate,"1ポンドの福音 ep3 2,480 조회 ㆍ 9년 전 업로드 #1ポンドの福音 #ドラマ ep3 【母の仕事って？ウルトラマンになる方法】",2026-02-24T10:11:32.083440Z,train
1821,1,0.538405030965805,0,2026-02-11T13:41:50.701247Z,0,23532,241.257,0/6,consistent_non_hate,赤目町の寺・神社・教会(愛西市) - 寺・神社・教会の検索なら30min. 赤目町の寺・神社・教会 トップ　 全国の寺・神社・教会　 愛知県　 愛知県の寺・神社・教会　 愛西市　 愛西市の寺・神社・教会　 赤目町　 赤目町のレジャー　 赤目町の寺・神社・教会 赤目町の寺・神社・教会(愛西市)を0件掲載。赤目町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,2026-02-11T13:41:50.701260Z,train
2856,1,0.6310707330703735,0,2026-02-15T01:35:03.508887Z,0,23533,2.147,0/6,consistent_non_hate,怪奇観測所　Center for Gothic Phenomena アラビアのエルサレム 2018/12/11 04:32 アラビアのエルサレム（聖書アラビア起源説）,2026-02-15T01:35:03.508925Z,train
1838,1,0.6367628971735636,0,2026-02-11T14:11:29.092261Z,0,23536,4.391,0/6,consistent_non_hate,Happy Easter!!! - 田川理穂のネット声楽レッスン教室 今日はイースターでしたね 私も家族で教会に行って来ました りんりんも静かに礼拝の間過ごせるようになってきましたが、まだまだ落ち着かないですね～ なんか、瓢箪みたいなお顔に… クアアイナでいただきました,2026-02-11T14:11:29.092280Z,val
2711,1,0.604862779378891,0,2026-02-14T10:31:20.030068Z,0,23537,1.597,0/6,consistent_non_hate,篠崎キリスト教会 - 2017年7月27日祈祷会（民数記23-24章、バラムの預言） トップ > 民数記(二巡目） > 2017年7月27日祈祷会（民数記23-24章、バラムの預言） 2017年7月20日祈祷会（民数記22章、預言者バラムの迷い）,2026-02-14T10:31:20.030083Z,train
985,1,0.6101360321044922,0,2026-02-03T00:57:55.167308Z,0,23538,2.452,0/6,consistent_non_hate,新作タローマンガチャ奇跡の６回でフルコンプ ダブったのはミニタローマン,2026-02-03T00:57:55.167325Z,train
1380,1,0.636224627494812,0,2026-02-08T07:34:16.908613Z,0,23542,21.601,0/6,consistent_non_hate,2007 | 市岡裕子 オフィシャルサイト きらめきフェスタ２０１８ (講演会） バンコクでの滞在は恵まれました！ バンコク日本語キリスト教会,2026-02-08T07:34:16.908628Z,train
4666,1,0.6270821193854014,0,2026-02-19T08:14:42.779211Z,0,23543,2.127,0/6,consistent_non_hate,ハウスボックス　蓄光塗料スプレー　グローマックス　グリーン 強い発光力なので、突然の停電などの安全対策におすすめ 最大８～１２時間連続発光 指触乾燥時間３０～４０分 手触乾燥時間３時間 完全乾燥２４時間 ※気温が低い場合は通常より乾燥に時間がかかります。 タイプ：アクリルエナメル蓄光塗料 主成分：ストロンチウムアルミネート、アクリルポリマー、水 ●使用可能基材 金属、コンクリート、レンガ、木材、石材等,2026-02-19T08:14:42.779236Z,val
