text,method,group_id,hate_speech,christianity_related,annotation_id,annotator,average_prob,created_at,id,lead_time,model_votes,sampling_strategy_tag,updated_at
ファッション雑誌で激売れアイテム通販 ＞ レディース人気商品 ＞ smartpink/スマートピンク ＞ レディース人気商品通販〜smartpink/スマートピンクのリブニットカーディガン/ブラック(019) ◆商 品 名：リブニットカーディガン/ブラック(019) ◆ひらがな読み：りぶにっとかーでぃがん/ぶらっく(019) ◆カタカナ読み：リブニットカーディガン/ブラック(019) ◆ローマ字読み：ribunittoka-deigan/burakku(019),,,0,0,5177,1,0.5701551536719004,2026-02-24T13:29:50.305473Z,22989,1.552,1/5,uncertain_or_low_confidence,2026-02-24T13:29:50.305494Z
"HOME > パター(メンズ) > イエス！ゴルフ > Yes!golf C-GROOVE MARILYN(マリリン) > オリジナルスチール > ￥4,180(ゴルフエース) 【　重さ　】　516g 【店内管理番号】　2000010141303903 － － 選択なし 34 BC ¥4,180 ¥1,100～ ゴルフエース 閲覧中 詳細",,,0,0,2655,1,0.4410255948702494,2026-02-14T10:08:11.096168Z,22990,1.876,1/5,uncertain_or_low_confidence,2026-02-14T10:08:11.096192Z
"私は男子のオモチャに 本屋 コミなび – エロ漫画、同人がハマる！無料試し読みとネタバレ感想も更新中！ カテゴリー神父様、今日から俺の奴隷な 通販 タグコミなび, 本屋, 私は男子のオモチャに 過去の投稿前 どうしよう…ノーパン椅子取りゲームで挿入っちゃうなんて アマゾン 次の投稿次 せくしす〜どすけべぼでぃのリアル妹をエロゲの世界でガチ攻略〜なりkindleてダウンロード",,,0,0,3670,1,0.6321752766768137,2026-02-17T13:17:01.769129Z,22991,2.685,2/4,uncertain_or_low_confidence,2026-02-17T13:17:01.769147Z
"Home > Sermons > 「ああ、エルサレム、エルサレム」”O… http://www.lifechapel.jp/wordpress/wp-content/uploads/2019/07/lci20190721.mp3 聖書箇所：ルカ 13:31-35 Bible Verse: Luke 13:31-35 「救われる人は少ないのか？」""Are there… 「高ぶる者と低くする者」""Exalt and…",,,0,0,1645,1,0.4521069327990214,2026-02-10T14:53:42.164434Z,22992,2.7,1/5,uncertain_or_low_confidence,2026-02-10T14:53:42.164450Z
>>5 反論したら「ボク、日本人！」って襲撃後コメントした理由や安倍より先に統一教会を撃った理由 いろいろ説明しないといけないことが増えるから アババーー！アババーー！！ に裁判戦略が変更されたみたいだぞ,,,0,0,4527,1,0.4257495800654093,2026-02-19T03:02:54.223184Z,22993,33.493,1/5,uncertain_or_low_confidence,2026-02-19T03:02:54.223205Z
"~ アートワーク トピックの ナイト そして 言葉を含めています paul gauguin, キャンバスに油彩, ポスト印象派, ナイト, 寺院, 1875 ヴォージラール教会 で ナイト Paul Gauguin ひなtefatou ( また として知られている 月と ザー 地球 )Paul Gauguin ローディング アートワーク トピックの ナイト そして 言葉を含めています paul gauguin, キャンバスに油彩, ポスト印象派, ナイト, 寺院, 1875",,,0,0,4682,1,0.6297365327676138,2026-02-19T08:23:10.023898Z,22994,3.031,1/5,uncertain_or_low_confidence,2026-02-19T08:23:10.023931Z
セブン-イレブン盛岡内丸店周辺の物件一覧｜盛岡で仲介手数料半額の賃貸を探すならイエスタ　盛岡店 イエスタ　盛岡店 > 周辺施設案内 > 盛岡市 > 盛岡市のコンビニエンスストア > セブン-イレブン盛岡内丸店 > セブン-イレブン盛岡内丸店の近くの物件 セブン-イレブン盛岡内丸店周辺物件,,,0,0,2975,1,0.518662671248118,2026-02-15T02:06:36.553885Z,22995,21.521,1/5,uncertain_or_low_confidence,2026-02-15T02:06:36.553906Z
極右系ブログへの資金提供がなくなったのかもしれませんね。 彼らはプロですから金もらえなくなればやめるのでしょう。 スポンサーである、自民党やアメリカの極右キリスト教右派が国民から支持されず集金力が低下していることの証しではないでしょうか。 アメリカでは極右ブッシュの人気はとても低いですから。 世界の極右勢力がおこした世界レベルの金融危機を見れば、彼らを支持するべきでないのはまともな人ならだれでもわかることです。,,,0,0,3969,1,0.4011533955732981,2026-02-18T04:17:44.491789Z,22997,6.472,2/4,uncertain_or_low_confidence,2026-02-18T04:17:44.491809Z
３並 – watch＠２ちゃんねる タグ: ３並 まぁ確かに税金が無駄な気もする 経済学者なのに稼げない講師なぞなんの役にも立たん 朝比奈みくるは何故不人気だったのか 【悲報】今夏の金曜ロードショー、アニメ映画ばかり… 宇多田ヒカルのツイートでがぜん注目　「ストローマン論法」 浅田真央「許せない！」 【知識】台所のやっかいもの！夏場の小バエ対策「めんつゆトラップ」 に watch＠名無しさん より,,,0,0,1874,1,0.3878859579563141,2026-02-11T14:36:00.712146Z,22998,10.395,4/2,uncertain_or_low_confidence,2026-02-11T14:36:00.712159Z
クリストフ・シェーンボルン枢機卿 (ウィーン大司教 / オーストリア東方典礼司教)【ウィーン協働司教】【ストゥリウム名義司教】【ウィーン補佐司教】【シェーンボルン伯子クリストフ】【クリストフ・グラーフ・フォン・シェーンボルン】 – 世界の王室ニュース タグ: クリストフ・シェーンボルン枢機卿 (ウィーン大司教 / オーストリア東方典礼司教)【ウィーン協働司教】【ストゥリウム名義司教】【ウィーン補佐司教】【シェーンボルン伯子クリストフ】【クリストフ・グラーフ・フォン・シェーンボルン】,,,0,0,3747,1,0.6217457155386606,2026-02-18T03:13:10.606118Z,23000,2.118,1/5,uncertain_or_low_confidence,2026-02-18T03:13:10.606139Z
株式会社星導学総合研究所 ＞ パウロの回心 ??コリントの信徒への手紙一? ?15:9-10? ?新共同訳?? 福音をベースとした個人カウンセリング メルマガ ブログ Copyright (C) 2019 株式会社星導学総合研究所 All Rights Reserved.,,,0,0,5072,1,0.4140516718228658,2026-02-24T09:52:50.918270Z,23001,1.652,3/3,uncertain_or_low_confidence,2026-02-24T09:52:50.918293Z
仏教研究会 | しらさぎ日記 << 11月度　教会長のお話し | main | RKKサンガの清掃奉仕 >> 今月　教会長のお話 (52) 姫路教会行事 (126),,,0,0,5253,1,0.5940811634063721,2026-02-24T14:01:52.134497Z,23002,1.706,0/6,uncertain_or_low_confidence,2026-02-24T14:01:52.134517Z
池田の寺・神社・教会(犬山市) - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 愛知県　 愛知県の寺・神社・教会　 犬山市　 犬山市の寺・神社・教会　 池田　 池田のレジャー　 池田の寺・神社・教会 池田の寺・神社・教会(犬山市)を0件掲載。池田の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,1555,1,0.5517686208089193,2026-02-10T14:40:19.850226Z,23007,3.021,1/5,uncertain_or_low_confidence,2026-02-10T14:40:19.850244Z
利別駅の寺・神社・教会(JR根室本線(新得～釧路)) - 寺・神社・教会の検索なら30min. 利別駅の寺・神社・教会 トップ　 全国の寺・神社・教会　 路線選択　 JR根室本線(新得～釧路)　 JR根室本線(新得～釧路)の寺・神社・教会　 利別駅　 利別駅のレジャー　 利別駅の寺・神社・教会 利別駅の寺・神社・教会(JR根室本線(新得～釧路))を0件掲載。利別駅の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。 利別の寺・神社・教会,,,0,0,1563,1,0.5166995823383331,2026-02-10T14:41:40.336805Z,23009,2.97,0/6,uncertain_or_low_confidence,2026-02-10T14:41:40.336823Z
﻿子供連れ アーカイブ - Trenjoy【トレンジョイ】 子供連れ アーカイブ - Trenjoy【トレンジョイ】 子供連れの記事一覧 中部 イギリス 水族館 北海道 ペルー アメリカ タイ ローマ 家族旅行 関東 京都府 兵庫県 バンコク イタリア フランス デート スペイン マレーシア トルコ 世界遺産 近畿 トルコ 水族館 ローマ 兵庫県 タイ スペイン デート アメリカ 家族旅行 フランス バンコク 世界遺産 マレーシア 関東 ペルー 中部 イギリス イタリア 近畿 北海道 京都府,,,0,0,5235,1,0.470633586247762,2026-02-24T13:45:47.478870Z,23011,1.923,2/4,uncertain_or_low_confidence,2026-02-24T13:45:47.478886Z
水引の寺・神社・教会(厚木市) - 寺・神社・教会の検索なら30min. 水引の寺・神社・教会 トップ　 全国の寺・神社・教会　 神奈川県　 神奈川県の寺・神社・教会　 厚木市　 厚木市の寺・神社・教会　 水引　 水引のレジャー　 水引の寺・神社・教会 水引の寺・神社・教会(厚木市)を0件掲載。水引の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,1535,1,0.5778814156850179,2026-02-10T14:36:53.611651Z,23015,3.952,0/6,uncertain_or_low_confidence,2026-02-10T14:36:53.611681Z
日本キリスト教団　行人坂教会: キリスト教こんにゃく問答�]�W「煉獄と地獄」 << ３月第４主日礼拝（レント第３主日） | TOP | 天国の鍵 >>,,,0,0,2872,1,0.4695622026920318,2026-02-15T01:43:07.885586Z,23016,4.492,1/5,uncertain_or_low_confidence,2026-02-15T01:43:07.885607Z
熊坂の寺・神社・教会(伊豆市) - 寺・神社・教会の検索なら30min. 熊坂の寺・神社・教会 トップ　 全国の寺・神社・教会　 静岡県　 静岡県の寺・神社・教会　 伊豆市　 伊豆市の寺・神社・教会　 熊坂　 熊坂のレジャー　 熊坂の寺・神社・教会 熊坂の寺・神社・教会(伊豆市)を0件掲載。熊坂の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,1488,1,0.5689347287019094,2026-02-10T14:27:38.588669Z,23018,2.992,0/6,uncertain_or_low_confidence,2026-02-10T14:27:38.588684Z
Beside a Book |2014年04月10日 古本カフェにて仕入れ。イギリス史に詳しいわけではなく、すっごく興味があるわけでもない。とりあえず、6度結婚して、ローマ・カトリック教会から別れて、イギリス国教会を作っちゃった滅茶苦茶やり放題のヘンリー8世の話しは面白い・・・　というところで止まっている。メアリー・スチュアートは、そのヘンリー8世の姉の孫で、イングランドの王位継承権を持つ、悲劇のスコットランド女王。フランスの文豪、アレクサンドル・デュ...,,,0,0,4545,1,0.461686372756958,2026-02-19T03:06:02.014595Z,23022,1.432,1/5,uncertain_or_low_confidence,2026-02-19T03:06:02.014612Z
ペンテコステ・カリスマ運動は、人類を神以上に高く掲げる「イゼベルの霊」（異教的母性崇拝）に支配される「神の家の乗っ取り運動」｜悔い改めを拒むカルト被害者救済活動｜私ではなくキリストⅥ（東洋からの風の便りIII） Home > ブログ > 悔い改めを拒むカルト被害者救済活動 > ペンテコステ・カリスマ運動は、人類を神以上に高く掲げる「イゼベルの霊」（異教的母性崇拝）に支配される「神の家の乗っ取り運動」,,,0,0,4771,1,0.4890075226624806,2026-02-19T12:38:23.353275Z,23025,7.684,1/5,uncertain_or_low_confidence,2026-02-19T12:38:23.353291Z
浦賀教会blogサイト: 神の怒り タグ / 神の怒り '神の怒り' でSeesaa全体を検索する ハイデルベルク信仰問答を読む　第４主日 [2011/06/08 00:09],,,0,0,2846,1,0.4242153565088908,2026-02-15T01:34:36.497911Z,23026,1.733,3/3,uncertain_or_low_confidence,2026-02-15T01:34:36.497928Z
赤沼町の寺・神社・教会(檜山郡厚沢部町) - 寺・神社・教会の検索なら30min. 赤沼町の寺・神社・教会 トップ　 全国の寺・神社・教会　 北海道　 北海道の寺・神社・教会　 檜山郡厚沢部町　 檜山郡厚沢部町の寺・神社・教会　 赤沼町　 赤沼町のレジャー　 赤沼町の寺・神社・教会 赤沼町の寺・神社・教会(檜山郡厚沢部町)を0件掲載。赤沼町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,5037,1,0.5089223881562551,2026-02-24T09:37:04.445934Z,23028,1.459,0/6,uncertain_or_low_confidence,2026-02-24T09:37:04.445956Z
サイエントロジー教会 ポートランド ポートランドの繁華街にある教会の建物は修復され、国の重要文化財として登録されています。 サイエントロジー教会 ポートランド 、イベント･カレンダー、日曜サービス、書籍販売などについて詳しく知る どなたでも大歓迎です。 電話番号： 503-228-0116,,,0,0,4874,1,0.562134842077891,2026-02-22T13:54:51.427030Z,23029,3.824,1/5,uncertain_or_low_confidence,2026-02-22T13:54:51.427048Z
コンコルディア (ローマ神話)とは - goo Wikipedia (ウィキペディア) コンコルディア_(ローマ神話) ^ H.L. Wilson (1912). “A New Collegium at Rome”. American Journal of Archaeology 16(1): 94–96. doi:10.2307/497104.,,,0,0,1391,1,0.4485562245051066,2026-02-08T07:36:09.886247Z,23031,3.015,1/5,uncertain_or_low_confidence,2026-02-08T07:36:09.886271Z
>>342 壺連呼中国共産党員=ユダヤ共産主義支持 統一教会=反ポリコレ、反ユダヤ共産主義=大正義確定 壺が口癖の中国共産党員が反対しているから、統一教会が大正義なの確定,,,0,0,1015,1,0.4174416661262512,2026-02-03T01:46:47.054132Z,23032,6.4,4/2,uncertain_or_low_confidence,2026-02-03T01:46:47.054143Z
神の民に加えられる恵み | 古川福音自由教会 「 神の民に加えられる恵み 」 収録日時：2020年3月29日　日曜礼拝 聖書箇所：創世記49章1〜33節 長さ・サイズ：44分31秒（20.38MB） https://furukawaefc.com/wp-content/uploads/2020/03/FEFCmsg20200329.mp3 ダウンロード（MP3形式、20.38MB）,,,0,0,3891,1,0.4605016112327575,2026-02-18T03:57:00.444492Z,23034,2.546,1/5,uncertain_or_low_confidence,2026-02-18T03:57:00.444519Z
﻿ Misc雑感 vol.190729j 『善きサマリア人のたとえ』 ルカの深謀遠慮？ サマリア人の由来 イエス／パウロとエッセネ派との関わり サマリア人こそ隣人 彷徨えるアハスヴェロス ユダヤ人こそ隣人：アンデルセン 他は是れ阿誰(あすい) 『僕はイエローで、ホワイトでちょっとブルー』 日本人も要学習！？ 《無門関》第四十五則：他は是れ阿誰(あすい) 《大正新修大藏経》《指月録》,,,0,0,5032,1,0.4509078661600749,2026-02-24T09:36:53.690975Z,23036,6.236,3/3,uncertain_or_low_confidence,2026-02-24T09:36:53.691001Z
キリスト教徒の反応編集 評価する見解編集 ユダヤ教徒の反応編集 ムスリムの反応と検閲編集 「https://ja.wikipedia.org/w/index.php?title=ノア_約束の舟&oldid=71463947」から取得 最終更新: 2019年1月28日 (月) 21:39,,,0,0,2835,1,0.4328505595525105,2026-02-15T01:33:50.797889Z,23037,4.124,3/3,uncertain_or_low_confidence,2026-02-15T01:33:50.797925Z
八田寺町の寺・神社・教会(堺市西区) - 寺・神社・教会の検索なら30min. 八田寺町の寺・神社・教会 トップ　 全国の寺・神社・教会　 大阪府　 大阪府の寺・神社・教会　 堺市西区　 堺市西区の寺・神社・教会　 八田寺町　 八田寺町のレジャー　 八田寺町の寺・神社・教会 八田寺町の寺・神社・教会(堺市西区)を0件掲載。八田寺町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,4985,1,0.5742593010266622,2026-02-23T14:18:03.052576Z,23038,1.753,0/6,uncertain_or_low_confidence,2026-02-23T14:18:03.052598Z
"入信 証明書 シャハーダ » 東京ジャーミイ・トルコ文化センター Home 入信 証明書 シャハーダ 21,761ファンいいね 2018年4月｜礼拝時間 イスラーム Q & A 「信仰について」... 2018年4月｜トルコ人陶芸家から学ぶ 陶芸（手ひ... 東京ジャーミイ金曜日のホトバ 2019年3月15日... ニュージーランドのモスクに対するテロ攻撃を強く非難... ニュースとお知らせ88 すべてのイベント15",,,0,0,2855,1,0.3863934477170308,2026-02-15T01:35:01.211815Z,23040,1.677,3/3,uncertain_or_low_confidence,2026-02-15T01:35:01.211845Z
弱く、強く　Piano and Forte：カリフォルニア時間　ホイ：So-netブログ ３月１７日朝刊brbr グッチ .. 聖書のテクストと検索　Online Bi..｜- ブログトップ 弱く、強く　Piano and Forte　[雑感] [編集] Learning Curve on the Ecliptic 08/19NEW Prometheus Unbound 08/18NEW,,,0,0,3685,1,0.4423003296057383,2026-02-17T13:19:27.103318Z,23046,2.0,1/5,uncertain_or_low_confidence,2026-02-17T13:19:27.103341Z
福岡県選出の衆議院議員、麻生太郎代議士が経済事件や覚醒剤取引で逮捕されている。テレビで報道してください。 スジの通らない脅迫呪術に頼って、なんでも押し切ってきた麻生太郎 テレビで言ったほうか楽になるんじゃないのかな。 麻生太郎は自称キリスト教徒だけど、キリスト教の霊験は飛ばない。 神社本庁の覚醒剤神主の霊験を授かってる人物。,,,0,0,4785,1,0.4357346693674723,2026-02-19T12:56:14.704133Z,23048,785.08,2/4,uncertain_or_low_confidence,2026-02-19T12:56:14.704150Z
自閉症「ABA治療教育」相談日記: 感覚過敏 投稿者 竹島浩司 時刻: 14:14 めぐみキリスト教会 2015年4月28日 22:11 なるほど、「水が痛い」のかも、・・・そんなふうに、広く細やかに想像して、理由を汲み取るのですね。大変教えられました。 私も、保育園で、強制的に手を洗わせている子がいます。確かに、繰り返しているうちに慣れてきた感があります。今度から、その理由を探ってみる楽しみもできました。 一つコツを教えて下さり、感謝です。　めぐみキリスト教会　T.Y,,,0,0,3960,1,0.4574863115946452,2026-02-18T04:17:22.871735Z,23051,3.229,2/4,uncertain_or_low_confidence,2026-02-18T04:17:22.871757Z
キリストハウス | 福音の村 前 過去の投稿: こんな私を愛する神 次 次の投稿: 弱くて、傷つく人間,,,0,0,3881,1,0.6255601644515991,2026-02-18T03:54:35.460388Z,23053,2.225,2/4,uncertain_or_low_confidence,2026-02-18T03:54:35.460424Z
"2014年04月～モデル,2019年10月一部改良 シボレー コルベット の中古車 2014年04月～モデル,2019年10月一部改良 シボレー コルベット の中古車 ページトップへ",,,0,0,2974,1,0.6086112360159556,2026-02-15T02:06:14.854952Z,23054,2.216,1/5,uncertain_or_low_confidence,2026-02-15T02:06:14.854972Z
植竹町の寺・神社・教会(さいたま市北区) - 寺・神社・教会の検索なら30min. 植竹町の寺・神社・教会 トップ　 全国の寺・神社・教会　 埼玉県　 埼玉県の寺・神社・教会　 さいたま市北区　 さいたま市北区の寺・神社・教会　 植竹町　 植竹町のレジャー　 植竹町の寺・神社・教会 植竹町の寺・神社・教会(さいたま市北区)を0件掲載。植竹町の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,4903,1,0.5480498373508453,2026-02-22T14:04:40.409403Z,23055,1.734,0/6,uncertain_or_low_confidence,2026-02-22T14:04:40.409426Z
>>806 Amazonのベストセラー一位になってる…タローマンの影響？,,,0,0,5105,1,0.4230920871098836,2026-02-24T10:11:37.009203Z,23057,1.744,1/5,uncertain_or_low_confidence,2026-02-24T10:11:37.009221Z
田嶋安恵 - まんがみる！エロ漫画 田嶋安恵のエロ漫画 田嶋安恵（たじまやすえ/TAJIMA YASUE）によるエロ漫画の一覧です。 ラプンツェル02 母を亡くした女子校生・紅葉は、義父と義兄のもとで暮らすことになったが、DQNな義兄は紅葉を性的にいじめるようになり、無理や… 性奴隷調教義妹フェラチオ女子校生キリブックス 魔女の力を借りて人間の姿になった人魚。しかしその姿はようじょ…！憧れの王子を見つけてアタックするが…！？ ファンタジー人魚貧乳ロリキリブックス,,,0,0,2886,1,0.6116940975189209,2026-02-15T01:45:44.539181Z,23059,1.708,2/4,uncertain_or_low_confidence,2026-02-15T01:45:44.539199Z
新村 拓 (著) 病の図像表現 一遍聖絵を読み解く―動きだす静止画像 通号 1999-01 162-180 詳細 嘉木揚 凱朝 (著) モンゴルにおける阿弥陀仏の信仰 印度学仏教学研究 通号 101 2002-12-20 243-246(L) 詳細 あり,,,0,0,1855,1,0.6324556469917297,2026-02-11T14:17:06.597493Z,23060,2.229,2/4,uncertain_or_low_confidence,2026-02-11T14:17:06.597514Z
>>1 カトリック書店に追記 マリア・ヴァルトルタ https://mariavaltorta.jp/,,,0,0,1978,1,0.4737089176972707,2026-02-12T13:14:32.462137Z,23061,2.117,1/5,uncertain_or_low_confidence,2026-02-12T13:14:32.462150Z
>>681 ふと思ったんだがオスマンやキリスト諸侯や中国で子供できなくて血筋途絶えたってあまり聞かないなと 宗教で同性愛禁止があったり逆に日本は衆道盛んだから途絶えやすいのか,,,0,0,2044,1,0.4441186984380086,2026-02-12T13:26:12.274772Z,23063,53.404,2/4,uncertain_or_low_confidence,2026-02-12T13:26:12.274796Z
テロ対策に苦闘する欧州教会 | オピニオンの「ビューポイント」 ホーム > コラム > ウィーン発コンフィデンシャル > テロ対策に苦闘する欧州教会 長谷川 良 (ウィーン在住) 2017/8/27（日）　ウィーン発コンフィデンシャル｜欧州　[テロ] ケルン大聖堂（ドイツ観光局のＨＰから）,,,0,0,4778,1,0.4743931889533996,2026-02-19T12:41:26.671387Z,23066,166.059,1/5,uncertain_or_low_confidence,2026-02-19T12:41:26.671403Z
命の道と死の道―サンダー・シングの偽りの教えの構造（９）｜サンダー・シングの異端性｜私ではなくキリストⅦ（東洋からの風の便りIV) Home > ブログ > サンダー・シングの異端性 > 命の道と死の道―サンダー・シングの偽りの教えの構造（９） 命の道と死の道―サンダー・シングの偽りの教えの構造（９） 日本人の集団性（1）　東洋的世界観とグノーシス主義｜,,,0,0,3048,1,0.4471821784973144,2026-02-15T04:03:45.988637Z,23067,178.15,2/4,uncertain_or_low_confidence,2026-02-15T04:03:45.988654Z
saraiのブログ《定年男と愛する妻の二人旅》　ヴァイマールは芸術家が花盛り：城美術館の素晴らしいクラナッハの作品群 « ヴァイマールは芸術家が花盛り：クラナッハの祭壇画があるヘルダー教会は昼休みで見られない？ ホーム ヴァイマールは芸術家が花盛り：ゲーテの家ではチューリンゲンカードが使えない！　それでは・・・ »,,,0,0,4553,1,0.4293998479843139,2026-02-19T03:07:32.465383Z,23068,4.573,1/5,uncertain_or_low_confidence,2026-02-19T03:07:32.465408Z
群馬県 高崎市 シボレー シボレーコルベット Ｓ－リミテッドの中古車 | goo - 中古車情報,,,0,0,1302,1,0.3970650831858317,2026-02-05T14:42:10.809257Z,23070,2.799,2/4,uncertain_or_low_confidence,2026-02-05T14:42:10.809275Z
小川の寺・神社・教会(あきる野市) - 寺・神社・教会の検索なら30min. トップ　 全国の寺・神社・教会　 東京都　 東京都の寺・神社・教会　 あきる野市　 あきる野市の寺・神社・教会　 小川　 小川のレジャー　 小川の寺・神社・教会 小川の寺・神社・教会(あきる野市)を0件掲載。小川の寺・神社・教会のクチコミ、写真、地図などお出かけに役立つ情報が満載です。,,,0,0,3956,1,0.5258876979351044,2026-02-18T04:17:10.833939Z,23071,2.078,1/5,uncertain_or_low_confidence,2026-02-18T04:17:10.833961Z
"つちのえ　戊　は人情家です – 自力で開運 投稿者 UNKAI投稿日: 2017年5月16日 2017年5月16日 フォーマット 画像カテゴリー 目から鱗の運命学タグ つちのえ, 四柱推命占い, 通変星, 運命学 前 過去の投稿: 松井　清原　ゴーンさん 次 次の投稿: 英語学習と運命学学習は同じ 今までの占いが無くなる日 ローマ教皇はなぜ日本に来たのか？ すべての人間関係を改善する ADHDのテレビ番組をみて・・・ 損得思考が貧しさを引き寄せる",,,0,0,3039,1,0.4761485159397125,2026-02-15T03:48:47.907948Z,23074,2.483,3/3,uncertain_or_low_confidence,2026-02-15T03:48:47.907968Z
>>6 数年前にメンエスで流れでNNしてコンジローマなってまだ完治してないからわりとガチで後悔しとる,,,0,0,1987,1,0.4620415270328522,2026-02-12T13:15:19.093493Z,23075,9.693,2/4,uncertain_or_low_confidence,2026-02-12T13:15:19.093511Z
流行ファッション先取り通販！最新トレンド特集 ＞ レディースブラウス ＞ SunaUna/スーナウーナ ＞ レディースブラウス通販〜SunaUna/スーナウーナのぺプラムプルオーバー/オフホワイト(003) ◆商 品 名：ぺプラムプルオーバー/オフホワイト(003) ◆ひらがな読み：ぺぷらむぷるおーばー/おふほわいと(003) ◆カタカナ読み：ペプラムプルオーバー/オフホワイト(003) ◆ローマ字読み：pepuramupuruo-ba-/ofuhowaito(003),,,0,0,2693,1,0.5887792507807413,2026-02-14T10:20:28.564676Z,23076,1.95,0/6,uncertain_or_low_confidence,2026-02-14T10:20:28.564696Z
教会（Church） - 1ページ目47 - 現身日和 【うつせみびより】 category: 教会（Church） 1/2 2016/06/27 (Mon) 20:35 2008/01/06 (Sun) 04:52 2007/11/14 (Wed) 04:45 価値基準 (10/16),,,0,0,1885,1,0.6199153562386831,2026-02-11T14:36:30.617499Z,23077,1.417,2/4,uncertain_or_low_confidence,2026-02-11T14:36:30.617515Z
>>312 壺連呼中国共産党員=ユダヤ共産主義支持 統一教会=反ポリコレ、反ユダヤ共産主義=大正義確定 壺が口癖の中国共産党員が反対しているから、統一教会が大正義なの確定,,,0,0,5067,1,0.4158114790916443,2026-02-24T09:50:33.978792Z,23079,18.352,4/2,uncertain_or_low_confidence,2026-02-24T09:50:33.978816Z
妹尾 啓司 (著) キリスト教との論争 講座日蓮 通号 3 1972-04-25 152-167(R) 詳細 戸頃 重基 (著) 現代における論争 講座日蓮 通号 3 1972-04-25 223-245(R) 詳細 華園 聡麿 (著) 末法思想の社会的受容に関する一考察 論集 通号 3 1972-05-10 86-88 詳細,,,0,0,4674,1,0.6312362849712372,2026-02-19T08:18:16.545851Z,23081,1.721,2/4,uncertain_or_low_confidence,2026-02-19T08:18:16.545873Z
火を噴くバス（ローマ３日目①） : 路地猫のひとり言 << イタリア国鉄の洗礼パート１（ロ... コロッセオからトラムに乗って（... >>,,,0,0,3819,1,0.5338406761487325,2026-02-18T03:42:26.828852Z,23083,14.58,0/6,uncertain_or_low_confidence,2026-02-18T03:42:26.828874Z
パナマ文書の陰謀：表と裏、これからの世界情勢 | 薔薇窓 「 大警告 と ヨハネの黙示録 」 << エリザベス女王 と ローマ教皇が、 ー 「 [2015] 今年が 最後のクリスマスになる 」 と言った ・・・・ 超特大ブラックマンデーが2016年に到来する！？：米ＦＲＢ、９年ぶり利上げ決定 | main | 核による第三次世界大戦を始めるため米国務省＆オバマ大統領は、ロシア国内で同盟関係にあるISISの部隊を使って、テロによる攻撃を実行に移そうと画策している >>,,,0,0,1845,1,0.4024348556995392,2026-02-11T14:12:54.479294Z,23085,2.245,2/4,uncertain_or_low_confidence,2026-02-11T14:12:54.479312Z
聖書には「わいろ」について否定的な記述がたくさんある https://pbs.twimg.co.../F8IyPWhaMAALo0R.jpg そして石破首相から高市に交代 https://pbs.twimg.co.../G33HeeDXoAA8QDK.jpg https://pbs.twimg.co.../G33HZ2uXcAAeCkL.jpg 神様を恐れるならば、高市は特に厳しく対処しなければダメだろう 石破首相にも自民党らしい問題点があったが、高市は石破首相と比べて、あまりにも汚職やカルトに浸り過ぎている,,,0,0,4756,1,0.3923957347869873,2026-02-19T08:37:25.002766Z,23086,2.354,2/4,uncertain_or_low_confidence,2026-02-19T08:37:25.002785Z
祈り 鄭明析 摂理の小学生 二世 永遠 価値 詩 お祈り 楽しい 賛美 時代 礼拝 健康 遊びスポット 摂理のおやじ 息子 管理栄養士レシピ 月明洞 天国 摂理 実践 ウォルミョンドン 宿題 仕事 韓国 カルト 整理 スポーツ 摂理の中学生 鄭明析牧師 主日礼拝 チョンミョンソク牧師 主日 愛 教会 時間 御言葉 イエス様 神様の愛 祝福 宗教 手作りおやつ 健康管理 個性 結婚 悔い改め 信仰生活 神様 讃美 被害 成長 人生 銀河 感謝 信仰 箴言 サッカー,,,0,0,1797,1,0.4738662640253703,2026-02-11T05:01:06.328564Z,23087,4.1,3/3,uncertain_or_low_confidence,2026-02-11T05:01:06.328583Z
イスラム難民によって、ドイツが – Cyberサンクチュアリ教会　大阪　東大阪教会 イスラム難民によって、ドイツが	難民は、かわいそうの動画ばかりの中 未分類	higashiosakakyoukai2017年2月8日2017年2月10日	投稿ナビゲーション 亨進様のHＪ　SＥＡＮ　ＭＯＯＮ　の名前はどうしてですか。【三橋貴明】恐ろしい洗脳をまき散らすヤバすぎる自称有識者の実態を暴露！「ゾッとする！」,,,0,0,2842,1,0.4720983256896336,2026-02-15T01:34:22.700216Z,23093,9.82,3/3,uncertain_or_low_confidence,2026-02-15T01:34:22.700235Z
